"createdAt","closedAt","title","url"
"2017-3/17","2017-3/17","Large VRML file not opening","https://github.com/cnr-isti-vclab/meshlab/issues/113"
"2017-3/18","2017-3/30","[BUG] program crash after certain input","https://github.com/cnr-isti-vclab/meshlab/issues/114"
"2017-3/20","2017-3/21","Couldn't find ""Compute Geometric Measures"" in the new version meshlab interface","https://github.com/cnr-isti-vclab/meshlab/issues/115"
"2017-3/22","2017-5/31","Crash importing a particular OBJ file","https://github.com/cnr-isti-vclab/meshlab/issues/116"
"2017-3/23","2017-3/23","Trying to generate normals crashes Meshlab on Mac","https://github.com/cnr-isti-vclab/meshlab/issues/117"
"2017-4/2","2017-4/5","Planar cut with ""Compute Planar Section"".","https://github.com/cnr-isti-vclab/meshlab/issues/118"
"2017-4/4","2017-4/5","Feature Request - Take snapshot from command line","https://github.com/cnr-isti-vclab/meshlab/issues/119"
"2017-4/4","2017-4/5","Occasional normal inversion when performing Transform: Align to Principal Axis","https://github.com/cnr-isti-vclab/meshlab/issues/120"
"2017-4/4","null","Feature Request - Customize Toolbar","https://github.com/cnr-isti-vclab/meshlab/issues/121"
"2017-4/6","2017-4/6","Feature request - filter to set layer visiblity","https://github.com/cnr-isti-vclab/meshlab/issues/123"
"2017-4/6","2017-4/14","Transfer Color: Texture to Vertex does not support multiple textures","https://github.com/cnr-isti-vclab/meshlab/issues/124"
"2017-4/6","2017-4/6","Grid Generator creates non-zero z values","https://github.com/cnr-isti-vclab/meshlab/issues/125"
"2017-4/6","2017-4/6","Feature request - filter to select connected components","https://github.com/cnr-isti-vclab/meshlab/issues/126"
"2017-4/7","2017-7/4","""Split in Connected Components"" does not preserve textures","https://github.com/cnr-isti-vclab/meshlab/issues/127"
"2017-4/7","2017-7/4","""Flatten Visible Layers"" does not preserve textures","https://github.com/cnr-isti-vclab/meshlab/issues/128"
"2017-4/8","2020-6/19","Windows 10 - Problem setting meshlab as default app for opening mesh files","https://github.com/cnr-isti-vclab/meshlab/issues/129"
"2017-4/13","2017-4/14","Export Mesh As... u3d file.","https://github.com/cnr-isti-vclab/meshlab/issues/130"
"2017-4/13","2017-4/14","Menu command ""Render -> Show Camera"" does not show the view frustum","https://github.com/cnr-isti-vclab/meshlab/issues/131"
"2017-4/14","2020-7/3","Postcondition mechanism is a bit flawed...","https://github.com/cnr-isti-vclab/meshlab/issues/132"
"2017-4/18","2020-4/14","Crash by trying to glue a pair of mesh","https://github.com/cnr-isti-vclab/meshlab/issues/134"
"2017-4/19","2020-4/8","Cannot launch Meshlab 2016.12 on windows 10 pro 64 build 14393","https://github.com/cnr-isti-vclab/meshlab/issues/135"
"2017-4/23","2017-4/25","Meshlab 2016 Not Functioning","https://github.com/cnr-isti-vclab/meshlab/issues/136"
"2017-4/23","2017-5/4","Screened Poisson Surface Reconstruction is not reproducible","https://github.com/cnr-isti-vclab/meshlab/issues/137"
"2017-4/26","2020-4/14","Screened Poisson Surface Reconstruction not working with meshlabserver when built from source","https://github.com/cnr-isti-vclab/meshlab/issues/138"
"2017-4/26","2017-5/2","Hovering over Layer Dialog focuses the application","https://github.com/cnr-isti-vclab/meshlab/issues/139"
"2017-4/26","2021-4/6","Layer Dialog does not like long file names","https://github.com/cnr-isti-vclab/meshlab/issues/140"
"2017-4/26","2017-5/2","Menu options aren't disabled when projects are closed","https://github.com/cnr-isti-vclab/meshlab/issues/141"
