"createdAt","closedAt","title","url"
"2021-6/4","2021-6/5","[false-positive] landingi-takeover","https://github.com/projectdiscovery/nuclei-templates/issues/1629"
"2021-6/5","2021-6/8","[false-positive] CVE-2020-6287","https://github.com/projectdiscovery/nuclei-templates/issues/1630"
"2021-6/5","2021-6/8","[false-positive] wordpress-db-repair","https://github.com/projectdiscovery/nuclei-templates/issues/1635"
"2021-6/5","2021-6/8","[false-positive] CVE-2018-1247","https://github.com/projectdiscovery/nuclei-templates/issues/1637"
"2021-6/6","2021-6/8","nuclei template for CVE-2021-24285","https://github.com/projectdiscovery/nuclei-templates/issues/1643"
"2021-6/9","2021-6/9","[false-positive] CVE-2017-9506","https://github.com/projectdiscovery/nuclei-templates/issues/1653"
"2021-6/9","2021-6/9","CVE-2020-36289","https://github.com/projectdiscovery/nuclei-templates/issues/1660"
"2021-6/11","2021-6/13","[Bug] open-redirect.yaml - Fail because regex","https://github.com/projectdiscovery/nuclei-templates/issues/1685"
"2021-6/14","2021-6/14","Remove duplicate templates","https://github.com/projectdiscovery/nuclei-templates/issues/1694"
"2021-6/15","2021-6/18","ssrf-via-oauth-misconfig.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1703"
"2021-6/16","2021-6/17","[nuclei-template] ","https://github.com/projectdiscovery/nuclei-templates/issues/1707"
"2021-6/18","2021-6/26","[nuclei-template] CVE-2020-13379","https://github.com/projectdiscovery/nuclei-templates/issues/1725"
"2021-6/20","2021-6/28","[nuclei-template] mail-EXPN-support-detect","https://github.com/projectdiscovery/nuclei-templates/issues/1737"
"2021-6/20","2021-6/28","[nuclei-template] mail-STARTTLS-support-detect","https://github.com/projectdiscovery/nuclei-templates/issues/1738"
"2021-6/21","2021-6/28","[nuclei-template] calendarix-Login-Detect","https://github.com/projectdiscovery/nuclei-templates/issues/1746"
"2021-6/21","2021-8/19","[Bug] showdoc-file-upload-rce.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1749"
"2021-6/21","2021-6/28","[nuclei-template] Livezilla-Login-Detect","https://github.com/projectdiscovery/nuclei-templates/issues/1754"
"2021-6/23","2021-6/28","[Bug] dell-idrac9-default-login.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1759"
"2021-6/23","2021-6/28","[nuclei-template] Sitecore Login Panel","https://github.com/projectdiscovery/nuclei-templates/issues/1761"
"2021-6/23","2021-6/23","[FTL] Error, no templates were found. issues in fuzzing,workflows,miscellaneous","https://github.com/projectdiscovery/nuclei-templates/issues/1762"
"2021-6/24","2021-6/24","[nuclei-template] enhancement to weblogic-t3-detect.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1767"
"2021-6/24","2021-6/29","[nuclei-template] Sprintful-Domain-Takeover","https://github.com/projectdiscovery/nuclei-templates/issues/1768"
"2021-6/24","2021-6/24","[nuclei-template] Flywheel Subdomain Takeover","https://github.com/projectdiscovery/nuclei-templates/issues/1770"
"2021-6/24","2021-6/28","addeventlistener-message","https://github.com/projectdiscovery/nuclei-templates/issues/1781"
"2021-6/25","2021-8/10","Tieline-default-credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1785"
"2021-6/25","2021-6/25","[nuclei-template] - CVE-2020-3580.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1786"
"2021-6/25","2021-6/25","CVE-2020-3580.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/1790"
"2021-6/25","2021-6/28","[nuclei-template] Zmanda Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1792"
"2021-6/25","2021-7/17","[nuclei-template] VisionHub Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1793"
"2021-6/28","2021-7/10","[false-positive] CVE-2021-3129","https://github.com/projectdiscovery/nuclei-templates/issues/1810"
"2021-6/28","2021-7/10","[nuclei-template] CodeMeter WebAdmin Panel","https://github.com/projectdiscovery/nuclei-templates/issues/1815"
"2021-6/28","2021-7/17","[nuclei-template] Dell EMC ECOM Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1816"
"2021-6/28","2021-7/17","[nuclei-template] HortonWorks SmartSense Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1817"
"2021-6/28","2021-7/17","[nuclei-template] Palo Alto Networks PAN-OS Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1818"
"2021-6/28","2021-7/17","[nuclei-template] IDEMIA BIOMetrics Default Credentials","https://github.com/projectdiscovery/nuclei-templates/issues/1819"
"2021-6/29","2021-7/10","[nuclei-template] WordPress ProfilePress wp-user-avatar plugin make admin users (CVE-2021-34621)","https://github.com/projectdiscovery/nuclei-templates/issues/1826"
"2021-6/30","2021-7/1","[nuclei-template] Drupal install page","https://github.com/projectdiscovery/nuclei-templates/issues/1832"
"2021-6/30","2021-6/30","[nuclei-template] rsync-detect","https://github.com/projectdiscovery/nuclei-templates/issues/1833"
"2021-7/1","2021-7/10","[nuclei-template] Wordpress User Enumeration","https://github.com/projectdiscovery/nuclei-templates/issues/1840"
"2021-7/2","2021-7/3","Plastic SCM.","https://github.com/projectdiscovery/nuclei-templates/issues/1848"
"2021-7/5","2021-8/12","dotenv file environment disclosure ","https://github.com/projectdiscovery/nuclei-templates/issues/1877"
"2021-7/6","2021-8/2","[nuclei-template] wordpress-wp-plugin-gotmls-detect","https://github.com/projectdiscovery/nuclei-templates/issues/1888"
"2021-7/7","2021-7/9","[nuclei-template] Exposed .gitignore","https://github.com/projectdiscovery/nuclei-templates/issues/1898"
"2021-7/8","2022-6/29","[nuclei-template] Extract Disallow URLs from robots.txt","https://github.com/projectdiscovery/nuclei-templates/issues/1903"
"2021-7/8","2021-7/16","[nuclei-template]  CVE-2019-12616","https://github.com/projectdiscovery/nuclei-templates/issues/1904"
"2021-7/9","2021-7/9","[false-positive] symfony-database-config","https://github.com/projectdiscovery/nuclei-templates/issues/1910"
"2021-7/11","2021-7/11","[false-positive] CVE-2017-5487","https://github.com/projectdiscovery/nuclei-templates/issues/1934"
"2021-7/12","2021-7/12","[nuclei-template] ","https://github.com/projectdiscovery/nuclei-templates/issues/1955"
"2021-7/13","2021-8/2","add cookieless template","https://github.com/projectdiscovery/nuclei-templates/issues/1968"
"2021-7/13","2021-8/2","add Prototype Pollution template","https://github.com/projectdiscovery/nuclei-templates/issues/1969"
"2021-7/13","2021-7/13","[false-positive] CVE-2017-5487","https://github.com/projectdiscovery/nuclei-templates/issues/1985"
"2021-7/13","2021-7/14","keycloak-openid-config","https://github.com/projectdiscovery/nuclei-templates/issues/1989"
"2021-7/14","2021-7/17","[Bug] CVE-2017-15944","https://github.com/projectdiscovery/nuclei-templates/issues/1990"
"2021-7/19","2021-7/26","[false-positive] iis-internal-ip-disclosure.yaml","https://github.com/projectdiscovery/nuclei-templates/issues/2081"
"2021-7/19","2021-9/6","add this template","https://github.com/projectdiscovery/nuclei-templates/issues/2085"
"2021-7/19","2021-7/19","[Bug] Found Same Template","https://github.com/projectdiscovery/nuclei-templates/issues/2086"
"2021-7/19","2021-7/19","Duplicate templates","https://github.com/projectdiscovery/nuclei-templates/issues/2090"
