"['title']","['url']","['createdAt']","['closedAt']"
"Aliasing the using directive causes missing methods","https://github.com/SixLabors/ImageSharp/issues/353","2017-9/26","2017-10/4"
"Converting Png to Jpg give a color background and not white (Asp.Net Core)","https://github.com/SixLabors/ImageSharp/issues/355","2017-9/29","2017-9/30"
"PNG decoder allocates a lot of memory on corrupted chunk","https://github.com/SixLabors/ImageSharp/issues/358","2017-10/5","2017-10/5"
"BMP (Probably RLE encoded) has Alpha 0 instead of 255","https://github.com/SixLabors/ImageSharp/issues/369","2017-10/11","2017-10/12"
"Question: Any plans HEIC support?","https://github.com/SixLabors/ImageSharp/issues/371","2017-10/12","2020-10/12"
"AWS Lambda support? (netcoreapp1.0)","https://github.com/SixLabors/ImageSharp/issues/372","2017-10/16","2017-10/16"
"Images created via safari's/iOS's implementation of HTMLCanvasElement.toBlob cannot be loaded","https://github.com/SixLabors/ImageSharp/issues/373","2017-10/19","2019-10/24"
"Remove stylecop.json from SixLabors.ImageSharp.Drawing NuGet package ","https://github.com/SixLabors/ImageSharp/issues/374","2017-10/23","2017-11/22"
"Wrapped text should not include space at start of new line","https://github.com/SixLabors/ImageSharp/issues/375","2017-10/26","2017-10/26"
"Incorrect nuget dependencies for SixLabors.ImageSharp.Web package","https://github.com/SixLabors/ImageSharp/issues/378","2017-10/31","2017-10/31"
"Failing installation of SixLabors.ImageSharp in NuGet VS 15.4.2","https://github.com/SixLabors/ImageSharp/issues/380","2017-11/5","2017-11/8"
"Make ColorSpaces and conversion public","https://github.com/SixLabors/ImageSharp/issues/381","2017-11/13","2018-11/5"
"Crash when running in AOT-only mode (Release mode) in SixLabors.ImageSharp.PixelAccessor","https://github.com/SixLabors/ImageSharp/issues/383","2017-11/20","2018-7/18"
"System.AccessViolationException when Loading a jpg image","https://github.com/SixLabors/ImageSharp/issues/385","2017-11/22","2017-12/4"
"1bpp Support?","https://github.com/SixLabors/ImageSharp/issues/388","2017-11/30","2017-12/4"
"Behavior of DrawText unclear","https://github.com/SixLabors/ImageSharp/issues/389","2017-12/1","2019-2/18"
"GIF Artifacts","https://github.com/SixLabors/ImageSharp/issues/390","2017-12/1","2017-12/13"
"Ambiguous ImageExtensions reference","https://github.com/SixLabors/ImageSharp/issues/391","2017-12/5","2017-12/5"
"ImageFormatException: 'Bad Th value' on jpeg image","https://github.com/SixLabors/ImageSharp/issues/394","2017-12/8","2017-12/8"
"Artifacts after resizing","https://github.com/SixLabors/ImageSharp/issues/396","2017-12/8","2017-12/9"
"Remove EXIF from image","https://github.com/SixLabors/ImageSharp/issues/400","2017-12/13","2017-12/14"
"Refactor solution namespaces and classes","https://github.com/SixLabors/ImageSharp/issues/401","2017-12/15","2018-5/9"
"Create API Documentation","https://github.com/SixLabors/ImageSharp/issues/402","2017-12/15","2018-5/9"
"IndexOutOfRangeException in ReadFrameColors when processing Gif","https://github.com/SixLabors/ImageSharp/issues/403","2017-12/15","2017-12/19"
"""Image cannot be loaded"" for valid GIFs","https://github.com/SixLabors/ImageSharp/issues/405","2017-12/18","2017-12/19"
"DrawText with border?","https://github.com/SixLabors/ImageSharp/issues/407","2017-12/20","2017-12/20"
"Out of Memory Exception when resizing image","https://github.com/SixLabors/ImageSharp/issues/409","2017-12/21","2018-1/5"
"Decoding malformed iPhone generated PNG throws 'Bad compression method for ZLIB header: cmf=237'","https://github.com/SixLabors/ImageSharp/issues/410","2017-12/22","null"
"Create developer-friendly documentation with examples","https://github.com/SixLabors/ImageSharp/issues/411","2017-12/23","2020-7/1"
"Disabling AA can result in ""missed"" lines","https://github.com/SixLabors/ImageSharp/issues/412","2017-12/24","2017-12/25"
"Image.Load<Rgba32> Exception 'Bad RST marker'","https://github.com/SixLabors/ImageSharp/issues/416","2017-12/27","2017-12/27"
"SVG encoding?","https://github.com/SixLabors/ImageSharp/issues/417","2017-12/29","2017-12/29"
"Load existing PNG from filesystem and access image pixels","https://github.com/SixLabors/ImageSharp/issues/418","2017-12/29","2017-12/29"
"Accessing individual pixel of an image","https://github.com/SixLabors/ImageSharp/issues/419","2017-12/29","2017-12/29"
"SaveAsBmp doesn't write correct BPP into the Header","https://github.com/SixLabors/ImageSharp/issues/420","2017-12/29","2017-12/30"
"Inconsistent behaviour between TextMeasurer and the result text size when DPI is specified","https://github.com/SixLabors/ImageSharp/issues/421","2017-12/31","2018-6/19"
"Animated gif stops looped animation after resizing and bad quality","https://github.com/SixLabors/ImageSharp/issues/422","2018-1/1","2018-1/7"
"""Value should be an unsigned short"" exception on image with EXIF rotate.","https://github.com/SixLabors/ImageSharp/issues/423","2018-1/1","2018-1/24"
"Errors on Setting up a ImageCore file for a Discord Bot","https://github.com/SixLabors/ImageSharp/issues/425","2018-1/2","2018-1/3"
"Make pixel blenders public","https://github.com/SixLabors/ImageSharp/issues/426","2018-1/2","2020-1/18"
"Feature proposal: handling tileable images","https://github.com/SixLabors/ImageSharp/issues/427","2018-1/5","2022-4/25"
"Incorrect color bleed when applying processors to images with alpha","https://github.com/SixLabors/ImageSharp/issues/428","2018-1/6","2018-1/24"
"Pixel Blenders not producing correct output","https://github.com/SixLabors/ImageSharp/issues/429","2018-1/10","2018-3/21"
"interfaces for Image","https://github.com/SixLabors/ImageSharp/issues/430","2018-1/11","2018-1/19"
"how to get image format from an Image<Rgba32> instance","https://github.com/SixLabors/ImageSharp/issues/432","2018-1/12","2018-1/12"
".NET Standard issues on .NET Framework 4.7.1","https://github.com/SixLabors/ImageSharp/issues/433","2018-1/13","2018-1/14"
"Library Inter-op extensions","https://github.com/SixLabors/ImageSharp/issues/435","2018-1/15","null"
"Anything similar to ColorTranslator.FromHtml for colors?","https://github.com/SixLabors/ImageSharp/issues/437","2018-1/16","2018-1/16"
"Images get loaded incorrectly on Mono","https://github.com/SixLabors/ImageSharp/issues/439","2018-1/18","2018-2/4"
"Progressive jpeg with missing EOI marker throws EOFException (Part 2)","https://github.com/SixLabors/ImageSharp/issues/440","2018-1/19","2018-2/9"
"Image.Load() on PNG sometimes results in NULL return, no exception","https://github.com/SixLabors/ImageSharp/issues/441","2018-1/19","2018-1/25"
"resize output some wrong","https://github.com/SixLabors/ImageSharp/issues/443","2018-1/20","2018-1/20"
"resize an image from byte[] to byte[] may lose pixels","https://github.com/SixLabors/ImageSharp/issues/444","2018-1/20","2018-1/20"
"Image.Load(byte[]) throws Method not found System.ReadOnlySpan.get_Item(Int32)","https://github.com/SixLabors/ImageSharp/issues/447","2018-1/23","2018-1/23"
"Feature Request: Save Progressive jpeg","https://github.com/SixLabors/ImageSharp/issues/449","2018-1/24","null"
"ImageSharp can't handle InputStreamInvoker with Android.OS.ParcelFileDescriptor.AutoCloseInputStream (Xamarin.Android)","https://github.com/SixLabors/ImageSharp/issues/451","2018-1/30","2018-9/24"
"Crash when resizing an image","https://github.com/SixLabors/ImageSharp/issues/453","2018-2/1","2018-2/9"
"Looking for methods to Plot Single Pixel","https://github.com/SixLabors/ImageSharp/issues/458","2018-2/7","2018-2/7"
"Add support for .NET Core 2.1","https://github.com/SixLabors/ImageSharp/issues/459","2018-2/7","2018-5/24"
"Allow decoders to load metadata only","https://github.com/SixLabors/ImageSharp/issues/460","2018-2/8","2018-2/8"
"Image resolution read is upside down","https://github.com/SixLabors/ImageSharp/issues/462","2018-2/9","2018-2/9"
"Feature Request: handle Subject* metadata in Resize/Crop/Rotate transforms","https://github.com/SixLabors/ImageSharp/issues/463","2018-2/9","null"
"Jpeg image decoded as grayscale","https://github.com/SixLabors/ImageSharp/issues/464","2018-2/14","2018-2/28"
"Create image strip","https://github.com/SixLabors/ImageSharp/issues/465","2018-2/14","2018-2/20"
"Change background color when ResizeMode.Pad","https://github.com/SixLabors/ImageSharp/issues/466","2018-2/15","2019-5/25"
"Read keyword metadata","https://github.com/SixLabors/ImageSharp/issues/468","2018-2/18","2018-2/18"
"Vertical Central Text Alignment - Text is cut off or too low","https://github.com/SixLabors/ImageSharp/issues/470","2018-2/20","2018-5/30"
"ResizeOptions instance can't be reused","https://github.com/SixLabors/ImageSharp/issues/473","2018-2/23","2018-3/1"
"Simplify Configuration by decoupling formats management into its own class.","https://github.com/SixLabors/ImageSharp/issues/476","2018-2/27","2018-3/4"
"Unexpected Behavior using Image.Load(Stream) with AWS S3 Source","https://github.com/SixLabors/ImageSharp/issues/477","2018-2/27","2018-3/1"
"Bad RST marker For Mobile Jpeg Images","https://github.com/SixLabors/ImageSharp/issues/481","2018-2/28","2018-3/3"
"How Add WaterMark","https://github.com/SixLabors/ImageSharp/issues/484","2018-3/7","2018-3/7"
"İmage file size problem after image.save(...)  is this problem coming from OS or do we need to change something in the code..?","https://github.com/SixLabors/ImageSharp/issues/485","2018-3/9","2018-3/9"
"Find out the number of colors in the image's palette","https://github.com/SixLabors/ImageSharp/issues/488","2018-3/14","2018-3/14"
"Image.Load(Span<byte> data) overload please!","https://github.com/SixLabors/ImageSharp/issues/489","2018-3/15","2018-5/26"
"image.MetaData.HorizontalResolution is not correct, returns 1, and file properties shows 96","https://github.com/SixLabors/ImageSharp/issues/490","2018-3/16","2018-7/16"
"Converting png to jpeg produces poor image","https://github.com/SixLabors/ImageSharp/issues/502","2018-3/25","2018-3/25"
"DDS/DXT/BC support?","https://github.com/SixLabors/ImageSharp/issues/503","2018-3/26","2018-3/26"
"DrawPolygon seemingly does nothing when caller is x64","https://github.com/SixLabors/ImageSharp/issues/504","2018-3/26","2018-5/26"
"DrawText is broken in last version (1.0.0-beta0003)","https://github.com/SixLabors/ImageSharp/issues/508","2018-3/28","2018-3/28"
"DrawText is broken in last version (1.0.0-beta0003)","https://github.com/SixLabors/ImageSharp/issues/509","2018-3/28","2018-8/31"
".NET Core 2.0.6 Method not found: 'System.Span`1<!!1> System.MemoryExtensions.NonPortableCast(System.Span`1<!!0>)'.","https://github.com/SixLabors/ImageSharp/issues/510","2018-3/28","2018-9/24"
"Compiling against net451 has multiple errors that are not there for netstandard2.0","https://github.com/SixLabors/ImageSharp/issues/513","2018-4/3","2018-4/3"
"High memory usage when loading & resizing a 6000x6000 jpg => out of memory","https://github.com/SixLabors/ImageSharp/issues/515","2018-4/5","2018-4/6"
"Confused between middleware and API","https://github.com/SixLabors/ImageSharp/issues/516","2018-4/7","2018-4/7"
"Reached end of stream before proceeding EOI marker!","https://github.com/SixLabors/ImageSharp/issues/517","2018-4/10","2018-5/16"
"Bad RST marker","https://github.com/SixLabors/ImageSharp/issues/518","2018-4/10","2018-5/18"
"Resize => Unable to cast object of type 'SixLabors.ImageSharp.Primitives.Rational[]' to type 'SixLabors.ImageSharp.Primitives.Rational'","https://github.com/SixLabors/ImageSharp/issues/519","2018-4/10","2018-5/21"
"Unable to cast object of type 'System.Int16[]' to type 'System.Int16'","https://github.com/SixLabors/ImageSharp/issues/520","2018-4/10","2018-5/21"
"Unable to cast object of type 'System.UInt32' to type 'SixLabors.ImageSharp.Primitives.Rational'","https://github.com/SixLabors/ImageSharp/issues/521","2018-4/10","2018-5/24"
"Dosen't support webp now","https://github.com/SixLabors/ImageSharp/issues/522","2018-4/10","2018-4/10"
"Memory usage always increasing when resizing over and over","https://github.com/SixLabors/ImageSharp/issues/526","2018-4/11","2019-4/26"
"How to use Image<Rgba32> with wpf's ImageSource?","https://github.com/SixLabors/ImageSharp/issues/531","2018-4/16","2018-6/23"
"Feature Request: Allow Argb32 as input for IPixel.From*.","https://github.com/SixLabors/ImageSharp/issues/532","2018-4/17","2018-4/29"
"Porter-Duff enumaration split in two","https://github.com/SixLabors/ImageSharp/issues/535","2018-4/18","2018-10/30"
"ImageFrameCollection.MoveFrame uses pre-removal index for insertion","https://github.com/SixLabors/ImageSharp/issues/538","2018-4/19","2018-5/12"
"Mutate method is missing","https://github.com/SixLabors/ImageSharp/issues/544","2018-4/22","2018-4/22"
