year_month,count
2012-08-01,13
2012-09-01,1
2012-12-01,1
2013-02-01,3
2013-03-01,4
2013-04-01,3
2013-05-01,5
2013-06-01,5
2013-07-01,2
2013-08-01,2
2013-09-01,11
2013-10-01,6
2013-11-01,5
2013-12-01,5
2014-01-01,2
2014-02-01,5
2014-03-01,10
2014-04-01,6
2014-05-01,10
2014-06-01,10
2014-07-01,17
2014-08-01,8
2014-09-01,9
2014-10-01,27
2014-11-01,12
2014-12-01,6
2015-01-01,16
2015-02-01,13
2015-03-01,18
2015-04-01,18
2015-05-01,17
2015-06-01,19
2015-07-01,26
2015-08-01,20
2015-09-01,18
2015-10-01,25
2015-11-01,17
2015-12-01,19
2016-01-01,31
2016-02-01,23
2016-03-01,40
2016-04-01,23
2016-05-01,27
2016-06-01,31
2016-07-01,29
2016-08-01,29
2016-09-01,29
2016-10-01,31
2016-11-01,40
2016-12-01,39
2017-01-01,36
2017-02-01,39
2017-03-01,71
2017-04-01,42
2017-05-01,43
2017-06-01,51
2017-07-01,39
2017-08-01,58
2017-09-01,47
2017-10-01,46
2017-11-01,50
2017-12-01,50
2018-01-01,51
2018-02-01,54
2018-03-01,52
2018-04-01,46
2018-05-01,52
2018-06-01,50
2018-07-01,55
2018-08-01,79
2018-09-01,57
2018-10-01,71
2018-11-01,78
2018-12-01,68
2019-01-01,97
2019-02-01,57
2019-03-01,73
2019-04-01,83
2019-05-01,109
2019-06-01,70
2019-07-01,87
2019-08-01,76
2019-09-01,71
2019-10-01,75
2019-11-01,76
2019-12-01,101
2020-01-01,72
2020-02-01,66
2020-03-01,76
2020-04-01,82
2020-05-01,76
2020-06-01,56
2020-07-01,81
2020-08-01,70
2020-09-01,78
2020-10-01,71
2020-11-01,92
2020-12-01,70
2021-01-01,81
2021-02-01,66
2021-03-01,93
2021-04-01,78
2021-05-01,72
2021-06-01,73
2021-07-01,159
2021-08-01,69
2021-09-01,64
2021-10-01,87
2021-11-01,75
2021-12-01,130
2022-01-01,76
2022-02-01,57
2022-03-01,93
2022-04-01,102
2022-05-01,82
2022-06-01,105
2022-07-01,96
2022-08-01,91
2022-09-01,97
2022-10-01,77
2022-11-01,90
2022-12-01,61
2023-01-01,78
2023-02-01,89
2023-03-01,112
2023-04-01,94
2023-05-01,122
2023-06-01,87
