"['title']","['url']","['createdAt']","['closedAt']"
"Vaccination status can be manipulated by changing the system time","https://github.com/corona-warn-app/cwa-app-ios/issues/2935","2021-6/15","2021-6/19"
"It’s always the same! I cannot update the Corona Warn App! Why does it take always so much time to offer an update in IOS? It’s an impertinence!","https://github.com/corona-warn-app/cwa-app-ios/issues/2941","2021-6/15","2021-6/17"
"Scanning the vaccination QR code: import from the photo library","https://github.com/corona-warn-app/cwa-app-ios/issues/2942","2021-6/15","2021-6/17"
"White screen - app not starting","https://github.com/corona-warn-app/cwa-app-ios/issues/2955","2021-6/16","2021-8/19"
"I can get a negative test for the future at DM","https://github.com/corona-warn-app/cwa-app-ios/issues/2958","2021-6/16","2022-4/14"
"Vaccination Certificate in Wallet (iOS)","https://github.com/corona-warn-app/cwa-app-ios/issues/2965","2021-5/6","2021-7/25"
"Error in importing vaccination certificates","https://github.com/corona-warn-app/cwa-app-ios/issues/2969","2021-6/18","2021-9/28"
"VC_NAME_MISMATCH error on importing second vaccination cert.","https://github.com/corona-warn-app/cwa-app-ios/issues/2975","2021-6/19","2021-9/28"
"Why has the App Store Age rating been changed to 17?","https://github.com/corona-warn-app/cwa-app-ios/issues/2984","2021-6/22","2021-6/24"
"Change system date will skip the waiting time","https://github.com/corona-warn-app/cwa-app-ios/issues/2996","2021-6/23","2021-6/23"
"Vollständiger Impfschutz wird einen Tag zu früh angezeigt ","https://github.com/corona-warn-app/cwa-app-ios/issues/2997","2021-6/23","2021-6/24"
"Layout not working for iPhone SE (1st gen) and similar sizes","https://github.com/corona-warn-app/cwa-app-ios/issues/2998","2021-6/23","null"
"Changing date to the future makes vacination certificate visualy valid during 14 day waiting period","https://github.com/corona-warn-app/cwa-app-ios/issues/3005","2021-6/25","2021-6/25"
"Date of full vaccination incorrect?","https://github.com/corona-warn-app/cwa-app-ios/issues/3008","2021-6/25","2021-6/25"
"Tests card disappeared from start page after 2.4.2 update","https://github.com/corona-warn-app/cwa-app-ios/issues/3015","2021-6/25","2021-6/25"
"Cell selection doesn't disappear on FAQ card","https://github.com/corona-warn-app/cwa-app-ios/issues/3039","2021-6/29","2021-7/28"
"Receiving VC_JSON_SCHEMA_INVALID error when scanning a Hungarian EU vaccination certificate","https://github.com/corona-warn-app/cwa-app-ios/issues/3057","2021-7/1","2021-7/12"
"Error 13, after 4 checks today","https://github.com/corona-warn-app/cwa-app-ios/issues/3087","2021-7/3","2021-7/13"
"How to use the error report? (cwa since 2.2)","https://github.com/corona-warn-app/cwa-app-ios/issues/3088","2021-7/3","2021-7/3"
"Make Date and Time of the Test Result bigger.","https://github.com/corona-warn-app/cwa-app-ios/issues/3089","2021-7/3","2021-7/27"
"No valid certificate: VC_JSON_SCHEMA_INVALID","https://github.com/corona-warn-app/cwa-app-ios/issues/3095","2021-7/5","2021-9/28"
"UI: Some illustrations don't stretch completely to the borders on iPhones with FaceID","https://github.com/corona-warn-app/cwa-app-ios/issues/3129","2021-7/11","2022-4/13"
"Align height of the pictures","https://github.com/corona-warn-app/cwa-app-ios/issues/3138","2021-7/12","2021-11/3"
"Whitespace padding for keyboard does not disappear","https://github.com/corona-warn-app/cwa-app-ios/issues/3149","2021-7/13","2021-7/28"
"Suggestions on Rapid Test Profile (`textContentType` fields) don't work ","https://github.com/corona-warn-app/cwa-app-ios/issues/3159","2021-7/14","2021-8/16"
"Name of a Check-in location not shown properly","https://github.com/corona-warn-app/cwa-app-ios/issues/3161","2021-7/15","2021-7/15"
"You plan an event screen ui bug","https://github.com/corona-warn-app/cwa-app-ios/issues/3163","2021-7/15","2021-9/28"
"Time of vaccination certificate until turns blue - different with IOS and Android","https://github.com/corona-warn-app/cwa-app-ios/issues/3174","2021-7/16","2021-7/16"
"QR Code Vaccination Certificate cut off on smaller screens","https://github.com/corona-warn-app/cwa-app-ios/issues/3184","2021-7/16","2022-6/13"
"Build on branch release/2.5.x fails (community build) - HealthCertificateToolkit package is missing","https://github.com/corona-warn-app/cwa-app-ios/issues/3185","2021-7/17","2021-8/9"
"Missing notifications setting to deactivate checkout notification","https://github.com/corona-warn-app/cwa-app-ios/issues/3187","2021-7/17","2021-10/19"
"UI: Add padding on top of the ""Change length of stay for:"" screen","https://github.com/corona-warn-app/cwa-app-ios/issues/3189","2021-7/18","null"
"Certificate sorting sequence (Test prior to Vaccination)","https://github.com/corona-warn-app/cwa-app-ios/issues/3203","2021-7/19","2021-7/21"
"Local Statistics: Add spacing between the add and the edit button","https://github.com/corona-warn-app/cwa-app-ios/issues/3213","2021-7/20","2022-6/13"
"No push notification for RAT result","https://github.com/corona-warn-app/cwa-app-ios/issues/3231","2021-7/22","2022-6/13"
"Spelling / Grammar mistake (?)","https://github.com/corona-warn-app/cwa-app-ios/issues/3243","2021-7/24","2021-7/24"
"Don't show the ""Your test result cannot be loaded. The response has no content"" error to the user","https://github.com/corona-warn-app/cwa-app-ios/issues/3254","2021-7/27","2021-7/27"
"Test certificate for PCR test: ""Error during certificate retrieval"" (DCC_COMP_202)","https://github.com/corona-warn-app/cwa-app-ios/issues/3256","2021-7/27","2022-6/13"
"Is it intended that test results stored in the contact diary are not exported?","https://github.com/corona-warn-app/cwa-app-ios/issues/3259","2021-7/27","2022-2/9"
"What does the DCC_COMP_202 error mean? ","https://github.com/corona-warn-app/cwa-app-ios/issues/3261","2021-7/27","2021-7/28"
"[RAT-profile] Not able to use the Siri suggestions","https://github.com/corona-warn-app/cwa-app-ios/issues/3262","2021-7/28","2021-7/28"
"Check Validity Screen: Top isn’t blurred after clicking on validate for another country","https://github.com/corona-warn-app/cwa-app-ios/issues/3274","2021-7/29","2021-9/8"
"Implement a MockENManager for the community build","https://github.com/corona-warn-app/cwa-app-ios/issues/3283","2021-7/30","2021-9/22"
"Glitch in scrolling the main screen 2.0","https://github.com/corona-warn-app/cwa-app-ios/issues/3289","2021-7/30","2021-11/19"
"Local statistics card(s) disappears","https://github.com/corona-warn-app/cwa-app-ios/issues/3290","2021-8/1","2021-8/8"
"Vaccination Certificate rules check fails for Netherlands","https://github.com/corona-warn-app/cwa-app-ios/issues/3291","2021-8/1","2021-8/1"
"Contact diary empty and all persons and places deleted","https://github.com/corona-warn-app/cwa-app-ios/issues/3317","2021-8/4","2021-8/9"
"Fehler 13","https://github.com/corona-warn-app/cwa-app-ios/issues/3329","2021-8/6","2022-1/8"
"[Statistics Card] Incidences cards different position of the incidences","https://github.com/corona-warn-app/cwa-app-ios/issues/3331","2021-8/7","2021-8/16"
"UI: Empty space at the bottom of the ""My Check-Ins"" screen","https://github.com/corona-warn-app/cwa-app-ios/issues/3332","2021-8/8","2021-10/19"
"Release on Canadian/American App Store?","https://github.com/corona-warn-app/cwa-app-ios/issues/3346","2021-8/11","2021-8/11"
