"['title']","['url']","['createdAt']","['closedAt']"
"Unit tests: NavigationControllerViewScrollingTest is reported as flaky","https://github.com/corona-warn-app/cwa-app-ios/issues/3583","2021-9/26","2021-9/28"
"Community build: Developer Menu ""Test keys"" is broken","https://github.com/corona-warn-app/cwa-app-ios/issues/3599","2021-9/28","2021-10/1"
"Migrating to a new device should transfer vaccination certificates","https://github.com/corona-warn-app/cwa-app-ios/issues/3625","2021-10/1","null"
"Clarify backup / migration behavior of the app","https://github.com/corona-warn-app/cwa-app-ios/issues/3626","2021-10/1","null"
"""Error Reports"" screen is missing title","https://github.com/corona-warn-app/cwa-app-ios/issues/3629","2021-10/2","2021-10/19"
"Simulator: Choosing ""fake"" HC1/HC2 leads to invalid signature error","https://github.com/corona-warn-app/cwa-app-ios/issues/3631","2021-10/2","2022-6/5"
"Simulator: Choosing ""fake"" PCR test leads to ""QR code is invalid"" error","https://github.com/corona-warn-app/cwa-app-ios/issues/3632","2021-10/2","2022-6/5"
"Quantitative analysis on the CWA code base performed using data provided by Git","https://github.com/corona-warn-app/cwa-app-ios/issues/3642","2021-10/4","2022-4/13"
"""Warn On Behalf"" screen has lost its title (regression)","https://github.com/corona-warn-app/cwa-app-ios/issues/3649","2021-10/6","2021-10/6"
"Date formatting issue in ""Technical Expiration Date"" box (English language issue)","https://github.com/corona-warn-app/cwa-app-ios/issues/3662","2021-10/7","2021-10/7"
"Onboarding: ""If you are diagnosed with coronavirus"" screen appears twice","https://github.com/corona-warn-app/cwa-app-ios/issues/3663","2021-10/7","2022-4/13"
"Why does the app show ""There is news about your certificates"" when the certificates are added via a QR code scanner other than the QR code scanner on the certificates tab?","https://github.com/corona-warn-app/cwa-app-ios/issues/3664","2021-10/7","2021-10/11"
"Number in red badge on certificate is not centered, red circle in the background is very small","https://github.com/corona-warn-app/cwa-app-ios/issues/3665","2021-10/7","2021-11/26"
"iPhone 13 mini: Animation for switch (People / Places) broken in contact diary day view","https://github.com/corona-warn-app/cwa-app-ios/issues/3669","2021-10/9","2021-10/10"
"Notification missing after red risk check from foreground","https://github.com/corona-warn-app/cwa-app-ios/issues/3675","2021-10/11","2022-1/21"
"Twitter Report: App deleted all contact journal entries","https://github.com/corona-warn-app/cwa-app-ios/issues/3680","2021-10/12","2022-4/13"
"iPhone SE: first generation, option open file cannot be seen","https://github.com/corona-warn-app/cwa-app-ios/issues/3703","2021-10/15","2021-10/15"
"[a11y] Layout of 'warn on behalf' page is broken for extreme font sizes","https://github.com/corona-warn-app/cwa-app-ios/issues/3709","2021-10/17","null"
"Translucent tab bar in contact journal","https://github.com/corona-warn-app/cwa-app-ios/issues/3728","2021-10/20","null"
"Overlapping icons in PDF viewer (print certificates)","https://github.com/corona-warn-app/cwa-app-ios/issues/3731","2021-10/21","2021-12/20"
"PCR test QR codes with uppercase LOCALHOST still can’t be scanned","https://github.com/corona-warn-app/cwa-app-ios/issues/3764","2021-10/28","2021-11/3"
"Corona-Warn-App does not open the certificate if the notification ""Überprüfen Sie die Gültigkeit Ihrer Zertifikate"" is clicked while the app is in foreground","https://github.com/corona-warn-app/cwa-app-ios/issues/3772","2021-10/29","2021-10/30"
"""Health Certificate Information"" screen is shown on the certificates tab again, even if the screen was already shown because the user added a certificate through the universal QR code scanner","https://github.com/corona-warn-app/cwa-app-ios/issues/3773","2021-10/29","2022-4/13"
"Corona-Warn-App does not open the certificate if the notification ""Überprüfen Sie die Gültigkeit Ihrer Zertifikate"" is clicked while the app is in foreground","https://github.com/corona-warn-app/cwa-app-ios/issues/3774","2021-10/31","2021-12/8"
"compatible ipod Touch on iOS >12.5 barred from installing","https://github.com/corona-warn-app/cwa-app-ios/issues/3775","2021-11/1","null"
"Failing unit test ""ExposureWindowTest"" if executed between 00:00 local time and 00:00 UTC","https://github.com/corona-warn-app/cwa-app-ios/issues/3777","2021-11/2","null"
"Simplify ""Warn for Others"" screen (to avoid layout issues)","https://github.com/corona-warn-app/cwa-app-ios/issues/3791","2021-11/4","2022-7/4"
"""QR Code"" instead of ""QR code"" in multiple places in the English language version of the app","https://github.com/corona-warn-app/cwa-app-ios/issues/3792","2021-11/4","2022-6/13"
"Corrupted layout in QR code creation screen on iPhone SE first generation","https://github.com/corona-warn-app/cwa-app-ios/issues/3796","2021-11/4","2022-6/13"
"[iPhone SE first gen] broken layout for duration picker at QR code creation screen","https://github.com/corona-warn-app/cwa-app-ios/issues/3799","2021-11/4","null"
"[UI] [Minor] Graphics glitch in certificate detail screen","https://github.com/corona-warn-app/cwa-app-ios/issues/3801","2021-11/6","null"
"[Debugging Trick] Use Build Scheme ENAScreenshots with specific Launch Arguments to test the user interface on the simulator","https://github.com/corona-warn-app/cwa-app-ios/issues/3804","2021-11/7","null"
"Link to App informations in ""easy language"" missing in English version","https://github.com/corona-warn-app/cwa-app-ios/issues/3834","2021-11/11","2022-6/13"
"Align to Android: Deactivate possibility to check certificates against a date in the past","https://github.com/corona-warn-app/cwa-app-ios/issues/3839","2021-11/12","2022-6/2"
"CWA takes over 500mb icloud backup space","https://github.com/corona-warn-app/cwa-app-ios/issues/3854","2021-11/16","null"
"Risk check from background not reliable","https://github.com/corona-warn-app/cwa-app-ios/issues/3860","2021-11/17","2022-4/13"
"Unused link definitions in AppStrings","https://github.com/corona-warn-app/cwa-app-ios/issues/3868","2021-11/20","2021-11/22"
"[Unit test] Several external links are not mocked during unit test","https://github.com/corona-warn-app/cwa-app-ios/issues/3870","2021-11/21","2021-11/29"
"Auto Fill Bug","https://github.com/corona-warn-app/cwa-app-ios/issues/3871","2021-11/21","2022-4/13"
"Display Issue Statistics Card ""Hospitalisierungen""","https://github.com/corona-warn-app/cwa-app-ios/issues/3872","2021-11/21","2021-12/20"
"Display Errors in View (Header / Navbar) for Certificate printing","https://github.com/corona-warn-app/cwa-app-ios/issues/3874","2021-11/22","2021-11/22"
"Risk check failed - retry button does not work","https://github.com/corona-warn-app/cwa-app-ios/issues/3876","2021-11/22","2022-6/13"
"Integrate the Digital Registration on Entry into the CWA","https://github.com/corona-warn-app/cwa-app-ios/issues/3881","2021-11/23","2021-11/23"
"fix design for print view","https://github.com/corona-warn-app/cwa-app-ios/issues/3883","2021-11/24","2021-11/24"
"App not available in non-german app store","https://github.com/corona-warn-app/cwa-app-ios/issues/3887","2021-11/24","2021-11/25"
"All entries erased from the contact journal","https://github.com/corona-warn-app/cwa-app-ios/issues/3896","2021-11/26","2022-6/13"
"Received red warning for day I spent at home","https://github.com/corona-warn-app/cwa-app-ios/issues/3900","2021-11/28","2021-11/29"
"App verarbeitet den App-Link nicht, geht einfach nur auf","https://github.com/corona-warn-app/cwa-app-ios/issues/3902","2021-11/29","2021-12/10"
"Do vac-certs still get validated with locale time","https://github.com/corona-warn-app/cwa-app-ios/issues/3912","2021-12/1","2021-12/16"
"DCC_COMP_202 error EU Digitcal Corona Certificate for Rapid Antigen Test","https://github.com/corona-warn-app/cwa-app-ios/issues/3934","2021-12/5","2022-6/13"
