"createdAt","closedAt","title","url"
"2019-2/11","2019-3/11","feature request: do not break build when violations are found","https://github.com/spotbugs/spotbugs/issues/873"
"2019-2/11","null","-redoAnalysis vs. -reanalyze","https://github.com/spotbugs/spotbugs/issues/874"
"2019-2/11","2019-3/6","Slight improvement request for fancy-hist.xsl","https://github.com/spotbugs/spotbugs/issues/875"
"2019-2/12","null","inconsistency between counted bugs in package stats and reported bug instances","https://github.com/spotbugs/spotbugs/issues/876"
"2019-2/13","2019-3/6","BugInstance not properly handled by fancy-hist.xsl","https://github.com/spotbugs/spotbugs/issues/877"
"2019-2/13","2020-9/25","False positive with Java 11","https://github.com/spotbugs/spotbugs/issues/878"
"2019-2/17","null","UR_UNINIT_READ_CALLED_FROM_SUPER_CONSTRUCTOR for interface default methods","https://github.com/spotbugs/spotbugs/issues/879"
"2019-2/19","null","Can't execute spotbugs task","https://github.com/spotbugs/spotbugs/issues/882"
"2019-2/20","null","eclipse plugin UI freeze","https://github.com/spotbugs/spotbugs/issues/883"
"2019-2/21","2019-2/22","Gradle 4.10.1 is unsupported in Gradle Plugin 1.6.10","https://github.com/spotbugs/spotbugs/issues/884"
"2019-2/21","null","False positive for NP_NULL_ON_SOME_PATH","https://github.com/spotbugs/spotbugs/issues/885"
"2019-2/23","null","jcip-annotations dependency violates maven central rules","https://github.com/spotbugs/spotbugs/issues/887"
"2019-2/26","null","Unnecessary Dependency Conflict","https://github.com/spotbugs/spotbugs/issues/888"
"2019-3/1","null","Detected bugs not show in site reports","https://github.com/spotbugs/spotbugs/issues/891"
"2019-3/1","2020-10/6","java.lang.IllegalArgumentException: true","https://github.com/spotbugs/spotbugs/issues/893"
"2019-3/4","null","Performance of SpotBugs is slower than FindBugs when target class has many ancestor classes","https://github.com/spotbugs/spotbugs/issues/894"
"2019-3/13","null","False positive for UR_UNINIT_READ","https://github.com/spotbugs/spotbugs/issues/905"
"2019-3/19","2019-3/21","Difference gradlePlugin vs spotbugs-gradle-plugin","https://github.com/spotbugs/spotbugs/issues/908"
"2019-3/22","null","Spotbugs in textui mode does not properly handle files if they have spaces in the file path","https://github.com/spotbugs/spotbugs/issues/909"
"2019-3/27","null","Include filter rules from URL in eclipse plugin","https://github.com/spotbugs/spotbugs/issues/912"
"2019-4/1","2019-4/1","spotbugs 4 eclipse plugin already published","https://github.com/spotbugs/spotbugs/issues/914"
"2019-4/2","null","SE_NO_SERIALVERSIONID not triggered","https://github.com/spotbugs/spotbugs/issues/916"
"2019-4/5","null","[Feature] expiry dates on suppressions?","https://github.com/spotbugs/spotbugs/issues/918"
"2019-4/6","null","Trouble generating both XML and HTML output","https://github.com/spotbugs/spotbugs/issues/919"
"2019-4/7","null","Spotbugs not respecting suppression","https://github.com/spotbugs/spotbugs/issues/920"
"2019-4/9","null","Disabling xml report format for subprojects","https://github.com/spotbugs/spotbugs/issues/921"
"2019-4/9","2020-3/26","Maven plugin site is down","https://github.com/spotbugs/spotbugs/issues/922"
"2019-4/10","2019-4/12","Can't get value of arrayType argument","https://github.com/spotbugs/spotbugs/issues/923"
"2019-4/16","2019-4/16","Spotbugs filter does not filter one instance of DM_DEFAULT_ENCODING","https://github.com/spotbugs/spotbugs/issues/924"
"2019-4/24","null","PCOA_PARTIALLY_CONSTRUCTED_OBJECT_ACCESS too aggressive","https://github.com/spotbugs/spotbugs/issues/925"
"2019-4/24","null","instanceof / BC_IMPOSSIBLE_INSTANCEOF false positive in catch block","https://github.com/spotbugs/spotbugs/issues/926"
"2019-4/26","null","False positive: NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE on annotated parameterized type","https://github.com/spotbugs/spotbugs/issues/927"
"2019-4/29","null","RankMatcher does not work as documented with IncludeFilter","https://github.com/spotbugs/spotbugs/issues/929"
"2019-4/29","null","Findbugs on Android: java.lang.ClassNotFoundException: com.google.wireless.android.sdk.stats.IntellijIndexingStats$Index","https://github.com/spotbugs/spotbugs/issues/931"
"2019-5/1","2019-5/1","Jenkins Warnings Next Generation Plugin","https://github.com/spotbugs/spotbugs/issues/934"
"2019-5/10","null","RuntimeExceptionCapture causes ArrayIndexOutOfBoundsException in addError","https://github.com/spotbugs/spotbugs/issues/943"
"2019-5/13","2019-5/20","Cannot generate HTML because of TransformerConfigurationException","https://github.com/spotbugs/spotbugs/issues/944"
"2019-5/15","null","Feature request: detect NPE in method reference","https://github.com/spotbugs/spotbugs/issues/946"
"2019-5/15","null","false-positives for CDI targeted methods in UPM_UNCALLED_PRIVATE_METHOD","https://github.com/spotbugs/spotbugs/issues/947"
"2019-5/15","2019-5/20","ExecutorService.submit and similar in RV_RETURN_VALUE_IGNORED_BAD_PRACTICE","https://github.com/spotbugs/spotbugs/issues/948"
"2019-5/17","null","UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR: false positive with lambdas","https://github.com/spotbugs/spotbugs/issues/949"
"2019-5/17","null","New bad-practice rule for missing exception handling on CompletableFuture","https://github.com/spotbugs/spotbugs/issues/950"
"2019-5/21","null","False positive NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE when throwing exceptions","https://github.com/spotbugs/spotbugs/issues/952"
"2019-5/22","2019-5/23","Remove 'jar' from archives block","https://github.com/spotbugs/spotbugs/issues/953"
"2019-5/22","null","Feature Request: detect NPE in method return value.","https://github.com/spotbugs/spotbugs/issues/954"
"2019-5/22","null","Using of identity hash maps lead to errors after cache was cleared and CFG was recalculated.","https://github.com/spotbugs/spotbugs/issues/955"
"2019-5/26","2019-9/21","default.xsl declares it is a 2.0 stylesheet, but it appears to have issues with a 2.0 processor","https://github.com/spotbugs/spotbugs/issues/958"
"2019-5/28","null","(False negative)There is the bug in rule of IMA(InefficientMemberAccess) when using Java 11.","https://github.com/spotbugs/spotbugs/issues/959"
"2019-5/30","null","support interprocedural analysis about NPE?","https://github.com/spotbugs/spotbugs/issues/961"
"2019-6/4","null","recursive loop JDBC connection leakage is not found","https://github.com/spotbugs/spotbugs/issues/962"
"2019-6/5","2019-6/5","How to use SpotBugs in Android Studio 3.4 gradle project?","https://github.com/spotbugs/spotbugs/issues/963"
"2019-6/6","null","False positive NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD","https://github.com/spotbugs/spotbugs/issues/964"
"2019-6/6","null","False-positive for SI_INSTANCE_BEFORE_FINALS_ASSIGNED","https://github.com/spotbugs/spotbugs/issues/965"
"2019-6/6","2021-5/20","False-positive for PRMC_POSSIBLY_REDUNDANT_METHOD_CALLS","https://github.com/spotbugs/spotbugs/issues/966"
"2019-6/12","2019-6/12","Spotbugs: maven useage","https://github.com/spotbugs/spotbugs/issues/968"
"2019-6/14","null","Enancement request: ""HE: Use of class without a hashCode() method in a hashed data structure""","https://github.com/spotbugs/spotbugs/issues/969"
"2019-6/24","null","FALSE POSITIVE in FindOpenStream...","https://github.com/spotbugs/spotbugs/issues/982"
