['closedAt'],['createdAt'],['title'],['url']
2017-6/10,2017-6/10,Eclipse Buildship doesn’t find eclipsePlugin(-junit) during import,https://github.com/spotbugs/spotbugs/issues/206
2017-6/26,2017-6/12,Decide which Eclipse version our eclipsePlugin supports,https://github.com/spotbugs/spotbugs/issues/208
2017-7/7,2017-6/12,Compatibility with (and update for) existing FindBugs Eclipse plugin,https://github.com/spotbugs/spotbugs/issues/209
2017-6/13,2017-6/12,Allow additional keywords to search for SpotBugs preference page,https://github.com/spotbugs/spotbugs/issues/210
2017-6/26,2017-6/18,bin/fb script cannot find or load main class edu.umd.cs.findbugs.workflow.FB,https://github.com/spotbugs/spotbugs/issues/212
2017-7/2,2017-6/19,unable to infer FindBugs version using gradle plugin 1.1,https://github.com/spotbugs/spotbugs/issues/214
2017-6/28,2017-6/23,Earlier/LaterSubtypes ordering constraint supports only supertypes from SpotBugs itself,https://github.com/spotbugs/spotbugs/issues/215
,2017-6/26,Missing classes not in report if using IErrorLogger.reportMissingClass(ClassDescriptor),https://github.com/spotbugs/spotbugs/issues/219
,2017-6/26,Consolidate script implementations,https://github.com/spotbugs/spotbugs/issues/221
2017-7/18,2017-7/1,Spotbugs forum/mailing list,https://github.com/spotbugs/spotbugs/issues/228
2017-7/7,2017-7/2,Eclipse plugin installation data still uses some FindBugs references,https://github.com/spotbugs/spotbugs/issues/232
2017-7/7,2017-7/3,jce.jar is missing on classpath if running analysis in Eclipse,https://github.com/spotbugs/spotbugs/issues/235
2017-7/7,2017-7/3,"SpotBugs plugin redefines builder and nature id, breaks project settings compatibility",https://github.com/spotbugs/spotbugs/issues/236
2017-7/4,2017-7/4,Separate unit from integration tests,https://github.com/spotbugs/spotbugs/issues/240
2017-7/7,2017-7/4,Don’t distribute test-only JDepend dependency,https://github.com/spotbugs/spotbugs/issues/242
,2017-7/5,Eclipse: define workspace setting to 'run automatically',https://github.com/spotbugs/spotbugs/issues/244
,2017-7/7,Performance improvements,https://github.com/spotbugs/spotbugs/issues/249
2017-7/7,2017-7/7,Gradle plugin 1.1 fails to run task,https://github.com/spotbugs/spotbugs/issues/250
,2017-7/8,SAX error in Eclipse while reading exclude filter file,https://github.com/spotbugs/spotbugs/issues/251
2017-8/30,2017-7/12,Performance issue with large number of source dirs,https://github.com/spotbugs/spotbugs/issues/253
2017-9/7,2017-7/12,Android: Unable to import spotbugs.gradlePlugin:1.1 (Failed to notify project evaluation listener > com.google.common.base.Objects.firstNonNull),https://github.com/spotbugs/spotbugs/issues/256
2017-7/18,2017-7/13,Use Closeable/AutoClosable where possible,https://github.com/spotbugs/spotbugs/issues/258
2020-8/27,2017-7/14,false positive RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE on try-with-resources,https://github.com/spotbugs/spotbugs/issues/259
2017-8/7,2017-7/14,Distribute XML Schema files as part of Maven artifact again,https://github.com/spotbugs/spotbugs/issues/261
2019-1/23,2017-7/14,Avoid using Constants interface deprecated in BCEL 6.x,https://github.com/spotbugs/spotbugs/issues/262
2017-8/9,2017-7/17,Consume ASM 6.0 BETA,https://github.com/spotbugs/spotbugs/issues/268
,2017-7/22,BugInstance should also be keyed by plugin id,https://github.com/spotbugs/spotbugs/issues/274
2017-7/25,2017-7/23,build generates files in main source directories,https://github.com/spotbugs/spotbugs/issues/277
,2017-7/24,Check for @OverridingMethodsMustInvokeSuper,https://github.com/spotbugs/spotbugs/issues/281
2022-2/9,2017-7/25,"UI Freezes during ""bug count"" decoration",https://github.com/spotbugs/spotbugs/issues/285
2017-8/7,2017-7/26,Gradle should update artifacts.xml and content.xml even though eclipsePlugin/build/site already has them,https://github.com/spotbugs/spotbugs/issues/287
,2017-7/27,FP: TQ_MAYBE_SOURCE_VALUE_REACHES_ALWAYS_SINK: LazySequence,https://github.com/spotbugs/spotbugs/issues/288
2017-8/2,2017-7/27,Remove the YourKit profiling callback,https://github.com/spotbugs/spotbugs/issues/289
2017-9/21,2017-7/29,Gradle plugin prints Findbugs,https://github.com/spotbugs/spotbugs/issues/291
2017-9/26,2017-7/31,classesDir is deprecated,https://github.com/spotbugs/spotbugs/issues/292
,2017-7/31,OBL_UNSATISFIED_OBLIGATION false positive,https://github.com/spotbugs/spotbugs/issues/293
2018-8/7,2017-8/2,Bring jFormatString library under the SpotBugs umbrella,https://github.com/spotbugs/spotbugs/issues/295
,2017-8/2,Filter: empty and ignores all,https://github.com/spotbugs/spotbugs/issues/296
,2017-8/2,supply an xsd,https://github.com/spotbugs/spotbugs/issues/297
2017-8/3,2017-8/3,gradle using multiple source directories in the future,https://github.com/spotbugs/spotbugs/issues/299
2018-2/24,2017-8/3,Upgrade DOM4J from 1.6.1 to 2.1.0,https://github.com/spotbugs/spotbugs/issues/300
2017-8/9,2017-8/8,Upload of the daily snapshot to gh pages doesn't work,https://github.com/spotbugs/spotbugs/issues/308
2018-6/28,2017-8/10,WrappedRuntimeException: Premature end of file.,https://github.com/spotbugs/spotbugs/issues/312
2017-9/6,2017-8/16,Cannot convert the provided notation to a File or URI: classesDirs,https://github.com/spotbugs/spotbugs/issues/320
2017-8/18,2017-8/17,All command line scripts are broken,https://github.com/spotbugs/spotbugs/issues/323
2017-8/19,2017-8/18,spotbugs.jar and eclipse-plugin.jar contain unexpected 3rd party classes,https://github.com/spotbugs/spotbugs/issues/326
2017-9/21,2017-8/18,Remove maven/bcel hack from spotbugs.jar,https://github.com/spotbugs/spotbugs/issues/327
2017-8/19,2017-8/18,distribution does not contain plugin/README anymore,https://github.com/spotbugs/spotbugs/issues/328
2017-9/11,2017-8/18,Duplicate resources in *-sources.jar,https://github.com/spotbugs/spotbugs/issues/329
2017-8/20,2017-8/18,Add LICENSE file to the project,https://github.com/spotbugs/spotbugs/issues/332
2017-9/1,2017-8/22,Problem dealing with lambda,https://github.com/spotbugs/spotbugs/issues/338
2017-9/27,2017-8/22,Many warnings during Travis build,https://github.com/spotbugs/spotbugs/issues/340
2017-8/23,2017-8/22,Gradle deprecation error in Travis build,https://github.com/spotbugs/spotbugs/issues/341
2017-8/31,2017-8/23,[docs][suggestion] Explain how to run gradle plugin,https://github.com/spotbugs/spotbugs/issues/342
2017-9/27,2017-8/26,Minimum Eclipse version confusion,https://github.com/spotbugs/spotbugs/issues/354
2017-10/1,2017-9/1,"""Resource not found"" error if running with old Gradle < 1.4",https://github.com/spotbugs/spotbugs/issues/357
2021-11/3,2017-9/6,Support for registering multiple instances of BugReporter,https://github.com/spotbugs/spotbugs/issues/366
,2017-9/7,Poor logic in FindNoSideEffectMethods.hasNoSideEffect,https://github.com/spotbugs/spotbugs/issues/367
2017-9/17,2017-9/11,"FindNullDeref fails with ""DataflowAnalysisException: can't get position -1 of stack"" on methods with lambda",https://github.com/spotbugs/spotbugs/issues/371
2017-9/25,2017-9/12,Consume final ASM 6,https://github.com/spotbugs/spotbugs/issues/373
2020-8/17,2017-9/13,@ParametersAreNonnullByDefault ignored for private methods if set on package or class level.,https://github.com/spotbugs/spotbugs/issues/374
2017-9/17,2017-9/15,Eclipse plugin can't resolve contributed library variables anymore,https://github.com/spotbugs/spotbugs/issues/379
2017-9/15,2017-9/15,Provide meaningful Eclipse project settings,https://github.com/spotbugs/spotbugs/issues/380
2017-12/28,2017-9/15,Make a package for homebrew,https://github.com/spotbugs/spotbugs/issues/383
,2017-9/16,SerializableIdiom: warnings on creating markers in Eclipse for SE_BAD_FIELD on inner classes,https://github.com/spotbugs/spotbugs/issues/385
2017-9/18,2017-9/16,Cleanup redundant type arguments,https://github.com/spotbugs/spotbugs/issues/386
2017-9/21,2017-9/21,Errors analyzing I2F and I2D,https://github.com/spotbugs/spotbugs/issues/389
2020-8/17,2017-9/21,Show warning for assertTrue(xxx instanceof SomeClass) in junit tests,https://github.com/spotbugs/spotbugs/issues/390
2017-9/25,2017-9/25,Few ASM packages are missing after update to ASM6,https://github.com/spotbugs/spotbugs/issues/400
2017-9/26,2017-9/25,RC6 spotbugs.jar manifest is incorrect,https://github.com/spotbugs/spotbugs/issues/405
2017-10/24,2017-9/25,SpotBugs is not handling module-info.class,https://github.com/spotbugs/spotbugs/issues/408
2017-9/26,2017-9/26,Gradle warning while running spotbugs:findbugsMain task,https://github.com/spotbugs/spotbugs/issues/409
2017-9/27,2017-9/27,JDK9 issue regarding the version,https://github.com/spotbugs/spotbugs/issues/412
2017-9/29,2017-9/28,Errors interpreting ldiv values,https://github.com/spotbugs/spotbugs/issues/413
2017-10/13,2017-9/28,Test command line scripts on both of Win and Linux,https://github.com/spotbugs/spotbugs/issues/415
,2017-9/29,Launching SpotBugs GUI on macOS triggers exception,https://github.com/spotbugs/spotbugs/issues/418
,2017-9/29,Support JSR308 Annotations on Java Types,https://github.com/spotbugs/spotbugs/issues/419
,2017-9/29,File from auxiliary classpath not found error - encoding,https://github.com/spotbugs/spotbugs/issues/420
,2017-9/29,Remove dependency on JSR305 annotations,https://github.com/spotbugs/spotbugs/issues/421
2017-10/7,2017-9/30,gradle failed with java.lang.IllegalArgumentException: path may not be null or empty string. path='null',https://github.com/spotbugs/spotbugs/issues/423
2017-9/30,2017-9/30,Java requirements clarification,https://github.com/spotbugs/spotbugs/issues/427
2017-10/13,2017-10/3,CheckReturnValue annotation applied to package is not enforced,https://github.com/spotbugs/spotbugs/issues/429
2017-10/4,2017-10/3,Bug descriptions,https://github.com/spotbugs/spotbugs/issues/430
,2017-10/4,OBL_UNSATISFIED_OBLIGATION false positive with Java 9,https://github.com/spotbugs/spotbugs/issues/432
2017-10/7,2017-10/6,One or more required BCEL classes were missing,https://github.com/spotbugs/spotbugs/issues/436
,2017-10/7,TypeQualifier series should be supported by spotbugs-annotations,https://github.com/spotbugs/spotbugs/issues/437
,2017-10/7,BuildCheckReturnAnnotationDatabase should visit classes in AUX_CLASSPATH,https://github.com/spotbugs/spotbugs/issues/438
2017-10/8,2017-10/7,Eclipse update sites are empty,https://github.com/spotbugs/spotbugs/issues/439
2017-10/13,2017-10/8,Gradle plugin no longer depends on compile task,https://github.com/spotbugs/spotbugs/issues/440
,2017-10/16,Treat unit test setup methods as constructors for UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,https://github.com/spotbugs/spotbugs/issues/453
,2017-10/16,False positive on CO_ABSTRACT_SELF ?,https://github.com/spotbugs/spotbugs/issues/454
,2017-10/17,Possible Nullpointer dereference - False positive,https://github.com/spotbugs/spotbugs/issues/456
,2017-10/20,Enhance Command Line XML Output Options,https://github.com/spotbugs/spotbugs/issues/459
,2017-10/22,Duplicate rules: fb-contrib:NAB_NEEDLESS_BOXING_PARSE and findbugs:DM_BOXED_PRIMITIVE_FOR_PARSING,https://github.com/spotbugs/spotbugs/issues/460
,2017-10/22,Wrong NP_NULL_ON_SOME_PATH warning if Preconditions check contains line break ,https://github.com/spotbugs/spotbugs/issues/462
2018-1/28,2017-10/22,RV_RETURN_VALUE_IGNORED should not be reported for methods annotated with '@com.google.errorprone.annotations.CanIgnoreReturnValue',https://github.com/spotbugs/spotbugs/issues/463
2018-1/21,2017-10/22,Support for filtering by annotation,https://github.com/spotbugs/spotbugs/issues/464
,2017-10/22,Support a @WaitLike attribute on methods,https://github.com/spotbugs/spotbugs/issues/466
,2017-10/23,FR: Support treating user-chosen methods like known methods,https://github.com/spotbugs/spotbugs/issues/467
,2017-10/23,OS_OPEN_STREAM_EXCEPTION_PATH not detected,https://github.com/spotbugs/spotbugs/issues/469
,2017-10/23,"Add support for Java 1.8 TYPE_USE, TYPE_PARAMETER to @NonNull, @Nullable",https://github.com/spotbugs/spotbugs/issues/470
,2017-10/23,Incompatibility of null annotations between Eclipse and Findbugs,https://github.com/spotbugs/spotbugs/issues/471
2017-10/24,2017-10/23,Release builds of Eclipse plugin should have version higher as nightly builds,https://github.com/spotbugs/spotbugs/issues/472
2018-1/23,2017-10/25,spotbugs API is not exported by the Eclipse plugin anymore,https://github.com/spotbugs/spotbugs/issues/478
2017-11/14,2017-10/26,Path separation problem,https://github.com/spotbugs/spotbugs/issues/479
,2017-10/26,Move Eclipse plugin in a separated repository,https://github.com/spotbugs/spotbugs/issues/480
2017-10/29,2017-10/29,M2E connector for spotbugs?,https://github.com/spotbugs/spotbugs/issues/482
2017-10/31,2017-10/30,SpotBugs fails to detect unclosed stream,https://github.com/spotbugs/spotbugs/issues/483
2018-1/13,2017-10/30,NP_NONNULL_PARAM_VIOLATION false-positive,https://github.com/spotbugs/spotbugs/issues/484
2017-10/30,2017-10/30,XSS False positive when using OWASP Encoder taglib,https://github.com/spotbugs/spotbugs/issues/485
2017-12/1,2017-10/30,Eclipse plugin m2e-code-quality broken when switching from the FindBugs to the SpotBugs Eclipse plugin due to changed feature name,https://github.com/spotbugs/spotbugs/issues/486
,2017-10/30,Gradle build doesn’t seem to execute tests during :eclipsePlugin-test:test,https://github.com/spotbugs/spotbugs/issues/488
,2017-11/1,ER: Improve instanceof Testing,https://github.com/spotbugs/spotbugs/issues/491
2018-6/23,2017-11/3,xsd out of date in 3.1.0,https://github.com/spotbugs/spotbugs/issues/492
,2017-11/3,Try-with-resources and java9 shows bugs,https://github.com/spotbugs/spotbugs/issues/493
,2017-11/5,Stop depending on needless asm artifacts,https://github.com/spotbugs/spotbugs/issues/494
2017-11/8,2017-11/8,COM_COPIED_OVERRIDDEN_METHOD false positive,https://github.com/spotbugs/spotbugs/issues/495
,2017-11/8,about.html in plugin does not mention necessary licenses,https://github.com/spotbugs/spotbugs/issues/496
2018-2/24,2017-11/9,java.io.IOException: Wrong magic bytes of ...,https://github.com/spotbugs/spotbugs/issues/497
,2017-11/13,anonymous inner classes aren't recognized in exclude list,https://github.com/spotbugs/spotbugs/issues/498
2017-11/14,2017-11/13,upgrade dom4j version and fix JDK 9 warning,https://github.com/spotbugs/spotbugs/issues/499
2018-9/13,2017-11/13,"FindUnrelatedTypesInGenericContainer throws IAE on Java 9 (""Not a reference type: <bottom>"")",https://github.com/spotbugs/spotbugs/issues/500
2017-11/20,2017-11/19,Eclipse plugin extension name clash with old Findbugs plugin,https://github.com/spotbugs/spotbugs/issues/502
,2017-11/24,Closure pass,https://github.com/spotbugs/spotbugs/issues/503
2022-2/6,2017-11/28,Frequent UI freezes in Eclipse when SpotBugs is installed,https://github.com/spotbugs/spotbugs/issues/504
2018-2/20,2017-11/29,Too loud output,https://github.com/spotbugs/spotbugs/issues/506
,2017-12/7,False positive with @RequestParam NP_NULL_PARAM_DEREF_ALL_TARGETS_DANGEROUS,https://github.com/spotbugs/spotbugs/issues/508
,2017-12/8,Eclipse plugin: Finished dialog comes up early,https://github.com/spotbugs/spotbugs/issues/509
2017-12/14,2017-12/14,The download site for the Eclipse plugin is dead,https://github.com/spotbugs/spotbugs/issues/510
,2017-12/18,Adhering to EQ_DOESNT_OVERRIDE_EQUALS requires violation of equals method contract,https://github.com/spotbugs/spotbugs/issues/511
,2017-12/27,Feature request: Collectors.toMap + null,https://github.com/spotbugs/spotbugs/issues/513
2020-3/27,2018-1/2,Initial migration of the FindBugs-IDEA plugin to SpotBugs,https://github.com/spotbugs/spotbugs/issues/515
2018-2/12,2018-1/3,Unused variable reported with wrong name,https://github.com/spotbugs/spotbugs/issues/516
2018-2/25,2018-1/4,RV_RETURN_VALUE_IGNORED should check com.google.errorprone.annotations.CanIgnoreReturnValue,https://github.com/spotbugs/spotbugs/issues/518
2018-1/13,2018-1/4,Merge 3.1.x fixes into 4.0,https://github.com/spotbugs/spotbugs/issues/519
2018-1/7,2018-1/5,Maven plugin spot-bugs leads to mvn incompatibilities in other plugins,https://github.com/spotbugs/spotbugs/issues/521
2021-9/6,2018-1/6,Supported annotations are not documented?,https://github.com/spotbugs/spotbugs/issues/522
2018-1/30,2018-1/8,Support @org.checkerframework.checker.nullness.compatqual.NullableDecl etc.,https://github.com/spotbugs/spotbugs/issues/523
2018-2/9,2018-1/8,Gradle Plugin 1.6 does not seem to be working with android,https://github.com/spotbugs/spotbugs/issues/524
,2018-1/9,Should not fail when there are no classes for inspection,https://github.com/spotbugs/spotbugs/issues/525
,2018-1/11,Lambda methods reported as missing classes,https://github.com/spotbugs/spotbugs/issues/527
2018-4/28,2018-1/12,"Gradle build failing with ""Failed to run Gradle SpotBugs Worker""",https://github.com/spotbugs/spotbugs/issues/530
2018-1/13,2018-1/13,Error during deployment to eclipse daily site ,https://github.com/spotbugs/spotbugs/issues/531
,2018-1/16,must be non-null but is marked as nullable with StringUtils.isBlank() check,https://github.com/spotbugs/spotbugs/issues/536
2021-11/11,2018-1/19,Document how to integrate FInd Security Bugs + FB-Contrib into Maven & Gradle plugins,https://github.com/spotbugs/spotbugs/issues/540
,2018-1/21,Program code is not showing on spotbugs gui source code pane,https://github.com/spotbugs/spotbugs/issues/542
,2018-1/22,Support for filtering by annotation,https://github.com/spotbugs/spotbugs/issues/543
,2018-1/22,[Eclipse] Spotbugs perspective not opened after analysis,https://github.com/spotbugs/spotbugs/issues/544
,2018-1/23,Should error when trying to pass null value from a list  as @NonNull parameter,https://github.com/spotbugs/spotbugs/issues/545
,2018-1/23,Should error when checking for null even though parameter is annotated with @NonNull,https://github.com/spotbugs/spotbugs/issues/546
2018-1/30,2018-1/23,"Error on lambda analysis: ""Constant pool at index 0 is null.""",https://github.com/spotbugs/spotbugs/issues/547
2018-1/28,2018-1/24,java.lang.IllegalArgumentException: Unable to register token in file WebContent/chilexpress/reportes.jsp,https://github.com/spotbugs/spotbugs/issues/548
2018-1/28,2018-1/24,"Exception processing 'pushByLongMath' with opcode 109, lhs < J, 0, cbz > and rhs < J, 0, cbz >",https://github.com/spotbugs/spotbugs/issues/549
,2018-1/31,Nullable check fails when referenced inside a lambda,https://github.com/spotbugs/spotbugs/issues/552
,2018-2/5,Add ability to specify annotation type in filter file.,https://github.com/spotbugs/spotbugs/issues/553
,2018-2/5,SpotBugs lifecycle and event when a scan completed,https://github.com/spotbugs/spotbugs/issues/555
2018-9/17,2018-2/7,Eclipse plugin does not detect any bugs,https://github.com/spotbugs/spotbugs/issues/556
2018-2/25,2018-2/13,java.io.IOException: Wrong magic bytes of 4a4d4820 for zip file,https://github.com/spotbugs/spotbugs/issues/557
2018-5/9,2018-2/18,Add explanation about -pluginList option,https://github.com/spotbugs/spotbugs/issues/558
,2018-2/19,No warning about unnecessary un-/boxing when incrementing Integer,https://github.com/spotbugs/spotbugs/issues/559
,2018-2/19,SIC_INNER_SHOULD_BE_STATIC: should be ignored on classes with JUnit5's @Nested,https://github.com/spotbugs/spotbugs/issues/560
,2018-2/20,Objects.deepEquals with known types,https://github.com/spotbugs/spotbugs/issues/561
,2018-2/21,NP_NONNULL_RETURN_VIOLATION: Inconsistent reporting,https://github.com/spotbugs/spotbugs/issues/562
2018-4/14,2018-2/21,Question about 549 and 413,https://github.com/spotbugs/spotbugs/issues/563
2020-11/28,2018-2/23,Rank matcher and its documentation do not match,https://github.com/spotbugs/spotbugs/issues/566
,2018-2/23,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR: false positive,https://github.com/spotbugs/spotbugs/issues/567
,2018-2/25,[3.1.2] DLS_DEAD_LOCAL_STORE false-positive (regression),https://github.com/spotbugs/spotbugs/issues/571
2018-5/8,2018-2/26,LO_INVALID_STRING_FORMAT_NOTATION should handle Log4j2 formatter logger,https://github.com/spotbugs/spotbugs/issues/572
,2018-2/27,Any plans to support kotlin?,https://github.com/spotbugs/spotbugs/issues/573
,2018-2/28,URF_UNREAD_FIELD: should be ignored on test class fields annotated with JUnit5's @RegisterExtension,https://github.com/spotbugs/spotbugs/issues/574
2018-3/12,2018-3/2,Manifest missing from jar after ./gradlew build,https://github.com/spotbugs/spotbugs/issues/575
2018-3/10,2018-3/7,404,https://github.com/spotbugs/spotbugs/issues/577
