"['title']","['url']","['createdAt']","['closedAt']"
"Slow motion audio in recording after Hold/UnHold","https://github.com/signalwire/freeswitch/issues/1015","2020-12/29","null"
"originate_retry_sleep_ms not working with  15mins interval ","https://github.com/signalwire/freeswitch/issues/1017","2020-12/30","null"
"Freewitch sending RTP to Private IP (intermittently)","https://github.com/signalwire/freeswitch/issues/1018","2020-12/31","2021-4/6"
"The record_session in the internal case leads to high CPU usage","https://github.com/signalwire/freeswitch/issues/1019","2021-1/1","null"
"RPM spec creates monit.d directory causing package conflict with monit package","https://github.com/signalwire/freeswitch/issues/1020","2021-1/4","null"
"unreachable code","https://github.com/signalwire/freeswitch/issues/1021","2021-1/6","2021-3/16"
"identical expression","https://github.com/signalwire/freeswitch/issues/1022","2021-1/6","null"
"identical expression","https://github.com/signalwire/freeswitch/issues/1023","2021-1/6","null"
"Activating myevents on esl sokcet will not send SESSION_HEARTBEAT events","https://github.com/signalwire/freeswitch/issues/1024","2021-1/6","null"
"There's a problem playing the ""http"" video file","https://github.com/signalwire/freeswitch/issues/1026","2021-1/9","null"
"The enterprise originate in the internal case leads to high CPU","https://github.com/signalwire/freeswitch/issues/1027","2021-1/11","null"
"multiple loopback endpoints : needs LOSE_RACE instead of ORIGINATOR_CANCEL ","https://github.com/signalwire/freeswitch/issues/1028","2021-1/11","null"
"mod_xml_rpc websocket hard lock","https://github.com/signalwire/freeswitch/issues/1031","2021-1/12","null"
"FreeSWITCH displays misleading ERROR message if SOFIA profile could not be created due to bad certificate","https://github.com/signalwire/freeswitch/issues/1033","2021-1/16","2021-3/16"
"use esl lib  connect freeswitch then recv esl event  problem","https://github.com/signalwire/freeswitch/issues/1035","2021-1/19","null"
"freeSWITCH 1.8.7 at centos7.4   Program terminated with signal 6","https://github.com/signalwire/freeswitch/issues/1037","2021-1/22","2021-1/22"
"freeSWITCH 1.8.7 Program terminated with signal 6","https://github.com/signalwire/freeswitch/issues/1038","2021-1/22","2021-1/22"
"fs load mod_unimrcp error:  mod_unimrcp.so: undefined symbol: soatag_user_sdp_str**","https://github.com/signalwire/freeswitch/issues/1039","2021-1/22","2021-9/9"
"Update installation instructions","https://github.com/signalwire/freeswitch/issues/1040","2021-1/22","2021-1/22"
"sip.js websocket terminated by Freeswitch","https://github.com/signalwire/freeswitch/issues/1041","2021-1/22","null"
"Sometimes (40% for me) the call_uuid is not set correctly in the CDR - YMMV: it's a timing issue.","https://github.com/signalwire/freeswitch/issues/1042","2021-1/22","null"
"Compiling mod_mariadb error on Cenots7","https://github.com/signalwire/freeswitch/issues/1046","2021-1/25","2021-1/27"
"use lua mysql instead of callcenter.conf.xml","https://github.com/signalwire/freeswitch/issues/1047","2021-1/25","2021-3/16"
"null pointer(write_frame->codec) cause dump","https://github.com/signalwire/freeswitch/issues/1049","2021-1/25","null"
"Recording immediately not starting  with originate command","https://github.com/signalwire/freeswitch/issues/1052","2021-1/26","2021-1/26"
"[mod_http_cache] Authorization header support in HTTP GET","https://github.com/signalwire/freeswitch/issues/1055","2021-1/29","2021-2/13"
"Lose the CDR record(FreeSWITCH Version 1.10.3-release+git~20200511T105455Z~129de34d84~64bit (git 129de34 2020-05-11 10:54:55Z 64bit))","https://github.com/signalwire/freeswitch/issues/1057","2021-1/30","null"
"Can we add loop to Playback?","https://github.com/signalwire/freeswitch/issues/1058","2021-2/1","2021-2/1"
"Remove use of effective_xxx variables from example config","https://github.com/signalwire/freeswitch/issues/1059","2021-2/1","2021-2/1"
"Freeswitch not start","https://github.com/signalwire/freeswitch/issues/1060","2021-2/2","2021-2/2"
"Is there a way to use http_remove_cache command with multiple file","https://github.com/signalwire/freeswitch/issues/1061","2021-2/2","2021-2/2"
"mod_callcenter freezes","https://github.com/signalwire/freeswitch/issues/1062","2021-2/3","null"
"Break of Playback of Multiple Files","https://github.com/signalwire/freeswitch/issues/1066","2021-2/4","2021-3/12"
"Debian repository not signed","https://github.com/signalwire/freeswitch/issues/1068","2021-2/9","2021-2/9"
"mod_unimrcp: Wrong transcoding sampling","https://github.com/signalwire/freeswitch/issues/1075","2021-2/12","null"
"Dubious PGRES_FATAL_ERROR on startup (DEBUG level log)","https://github.com/signalwire/freeswitch/issues/1080","2021-2/17","2021-2/17"
"When T38 fax and VoIP SDP available in INVITE, RTP only one way","https://github.com/signalwire/freeswitch/issues/1081","2021-2/23","null"
"freeswitch 1.10.5 is segfault random - not sure if mod_snmp or internal sqlite","https://github.com/signalwire/freeswitch/issues/1082","2021-2/24","2021-2/24"
"Unable to create fork on GitHub due to multipleAuthors in git repository","https://github.com/signalwire/freeswitch/issues/1084","2021-2/26","2021-2/26"
"Freeswitch crash on bridging conference (mod_conference) between SIP endpoints when destination hangsup (after initial answer).","https://github.com/signalwire/freeswitch/issues/1085","2021-2/26","2021-3/19"
"mod_av, missing the av_packet_unref() for AVPacket","https://github.com/signalwire/freeswitch/issues/1088","2021-2/27","2021-2/28"
"switch_loadable_module.c:1785 Error Loading module /usr/local/freeswitch/mod/mod_sofia.so","https://github.com/signalwire/freeswitch/issues/1090","2021-3/1","2021-3/3"
"Handing re-INVITE without SDP according to RFC3261","https://github.com/signalwire/freeswitch/issues/1091","2021-3/1","null"
"bgapi?originate {origination_uuid=12345678,hangup_after_bridge=true,ignore_early_media=true,originate_timeout=30,origination_caller_id_number=7777777}sofia/gateway/gw/15200000000  &playback(file_string://silence_stream://6000!https://****test.wav!silence_stream://6000!https://@@@@test1.wav)","https://github.com/signalwire/freeswitch/issues/1093","2021-3/1","2021-3/16"
"Cannot recover transactions execution after broken odbc connection","https://github.com/signalwire/freeswitch/issues/1095","2021-3/3","2022-8/26"
"Coding error in switch_dso_open()","https://github.com/signalwire/freeswitch/issues/1097","2021-3/4","2021-3/8"
"AMR codec problem - very bad sound quality","https://github.com/signalwire/freeswitch/issues/1101","2021-3/9","2021-3/10"
"Bug in switch_xml_parse_str_dynamic() ","https://github.com/signalwire/freeswitch/issues/1107","2021-3/11","2021-3/11"
"Un-Subscribing on 481 Reply","https://github.com/signalwire/freeswitch/issues/1110","2021-3/12","null"
"mod_av: audio/video failed when ffmpeg libraries compiled with libaom and SVT-AV1","https://github.com/signalwire/freeswitch/issues/1111","2021-3/12","2022-4/7"
"Wrong sample rate with record_session","https://github.com/signalwire/freeswitch/issues/1112","2021-3/14","2021-5/14"
"How to install new mod for yum install freeswitch?","https://github.com/signalwire/freeswitch/issues/1113","2021-3/16","2021-3/16"
"mod_unimrcp: offer-new-connection options not work properly","https://github.com/signalwire/freeswitch/issues/1114","2021-3/16","null"
"How can I use say when using play_and_detect_speech?","https://github.com/signalwire/freeswitch/issues/1116","2021-3/16","2021-3/16"
"[mod_conference] Race condition is observed during hangup and file descriptor stays open","https://github.com/signalwire/freeswitch/issues/1119","2021-3/16","null"
"ip_possible does not handle relays correctly","https://github.com/signalwire/freeswitch/issues/1123","2021-3/17","null"
"originate_delay_start timer is inaccurate compared to others","https://github.com/signalwire/freeswitch/issues/1126","2021-3/19","null"
"record_session and unreachanble NFS share affecting limit/limit_usage ","https://github.com/signalwire/freeswitch/issues/1127","2021-3/19","null"
"Freeswitch 1.10.6 can't keep running for a long time and often crashes","https://github.com/signalwire/freeswitch/issues/1129","2021-3/20","2021-3/22"
"when I use the eavesdrop funcion,after the call , the channels not be cleared.","https://github.com/signalwire/freeswitch/issues/1130","2021-3/22","null"
"mod_av: compilation failed with ffmpeg 4.4 lib as some ffmpeg functions are depracated","https://github.com/signalwire/freeswitch/issues/1131","2021-3/22","null"
"OPTIONS pings are sent out all at once","https://github.com/signalwire/freeswitch/issues/1132","2021-3/23","null"
"OPTIONS pings that are separated in time gradually converge","https://github.com/signalwire/freeswitch/issues/1133","2021-3/23","null"
"Voicemail option allow-empty-password-auth doesn't think providing option vm-a1-hash is providing a password, so authenticates all users","https://github.com/signalwire/freeswitch/issues/1135","2021-3/24","2021-12/28"
"200 okay not relayed back to A Leg","https://github.com/signalwire/freeswitch/issues/1139","2021-3/25","null"
"calls on hold in call center (or direct to extension) and can they timeout to someplace?","https://github.com/signalwire/freeswitch/issues/1140","2021-3/25","null"
"Unable to recover calls that have previously been put on hold","https://github.com/signalwire/freeswitch/issues/1141","2021-3/29","2021-4/7"
"Crash(segfault) involving mod_hash ","https://github.com/signalwire/freeswitch/issues/1142","2021-3/30","null"
"[mod_av][avcodec.c] parse_profile(avcodec_profile_t *aprofile, switch_xml_t profile) always set H264 profile = baseline","https://github.com/signalwire/freeswitch/issues/1143","2021-3/31","null"
"FreeSWITCH transform sendrecv to recvonly","https://github.com/signalwire/freeswitch/issues/1144","2021-3/31","2021-4/14"
"Make fails: libapr-1 error undeclared identifier 'NSIG' extern __const char *__const sys_signame[NSIG]; missing define in apr_general.h","https://github.com/signalwire/freeswitch/issues/1145","2021-4/4","2021-6/9"
"Build source to intall on macos bigsur (11.2.3 m1 2020) failed !!! ","https://github.com/signalwire/freeswitch/issues/1146","2021-4/6","null"
"AUDIO RTP REPORTS ERROR: [Remote Address Error!] when start call by WebRtc and jsSip (error only on Freeswitch build from source code)","https://github.com/signalwire/freeswitch/issues/1147","2021-4/6","2021-4/27"
"Unable to answer incoming call during announcements in mod_callcenter","https://github.com/signalwire/freeswitch/issues/1148","2021-4/6","null"
"compiling without mod_pgsql","https://github.com/signalwire/freeswitch/issues/1149","2021-4/6","2021-4/6"
"Support SHA-256 for Self-Signed Certificates","https://github.com/signalwire/freeswitch/issues/1150","2021-4/7","null"
"[bug] invalid timezone configuration for 27 regiones","https://github.com/signalwire/freeswitch/issues/1151","2021-4/7","null"
"Memory leak found in mod_spandsp fs-1.2","https://github.com/signalwire/freeswitch/issues/1152","2021-4/7","2021-4/7"
"mariadb-connector-c-devel: cannot install on CentOS7","https://github.com/signalwire/freeswitch/issues/1156","2021-4/11","null"
"FreeSWITCH had not send any RTP packet to callee in IPv6 calls.","https://github.com/signalwire/freeswitch/issues/1157","2021-4/12","null"
"Chat messages to verto clients are not delivered when using verto.info","https://github.com/signalwire/freeswitch/issues/1158","2021-4/12","null"
"FS do not change ICE role on ReINVITE","https://github.com/signalwire/freeswitch/issues/1163","2021-4/15","null"
"FS changing SDP attribute for video from a=recvonly to a=sendonly","https://github.com/signalwire/freeswitch/issues/1164","2021-4/15","null"
"Freeswitch crashes on start","https://github.com/signalwire/freeswitch/issues/1166","2021-4/16","null"
"Freeswitch crashes with a number of channels","https://github.com/signalwire/freeswitch/issues/1168","2021-4/18","null"
"freeswitch 1.10.6 OSX build failure","https://github.com/signalwire/freeswitch/issues/1171","2021-4/25","null"
"Forking with one leg using a redirect server","https://github.com/signalwire/freeswitch/issues/1172","2021-4/26","null"
"Memory leak in 1.10.6 with NO calls only normal registrations","https://github.com/signalwire/freeswitch/issues/1174","2021-4/26","2021-6/21"
"AUDIO RTP REPORTS ERROR: [Remote Address Error!] on local calls","https://github.com/signalwire/freeswitch/issues/1175","2021-4/27","null"
"Using tts mod will cause record wav file error","https://github.com/signalwire/freeswitch/issues/1177","2021-4/28","null"
"Huge delay between RTP packets in the IVR","https://github.com/signalwire/freeswitch/issues/1179","2021-4/30","2021-4/30"
"Internal Interface suddenly freezes","https://github.com/signalwire/freeswitch/issues/1180","2021-4/30","null"
"G722 codec change issue","https://github.com/signalwire/freeswitch/issues/1181","2021-5/4","null"
"gateway not respecting contact-host parameter in replies ","https://github.com/signalwire/freeswitch/issues/1182","2021-5/4","null"
"Memory growth with Sofia & Sip Clients","https://github.com/signalwire/freeswitch/issues/1183","2021-5/4","null"
"""Illegal instruction"" on Raspberry Pi Zero W - armv6","https://github.com/signalwire/freeswitch/issues/1184","2021-5/4","2021-5/4"
"sip_geolocation and sip_extra_geolocation_h_Geolocation contains same value ","https://github.com/signalwire/freeswitch/issues/1186","2021-5/5","2021-5/6"
"Queue max time out and no agent timeout not working","https://github.com/signalwire/freeswitch/issues/1188","2021-5/6","null"
"DTMF payload dropped when multiple telephone-event offered","https://github.com/signalwire/freeswitch/issues/1191","2021-5/10","null"
"I get this error when compiling, what should I do?Can someone help me？","https://github.com/signalwire/freeswitch/issues/1194","2021-5/11","2021-5/11"
