"['title']","['url']","['createdAt']","['closedAt']"
"reattached_sessions is sometimes empty after recovery","https://github.com/signalwire/freeswitch/issues/539","2020-3/31","null"
"Dynamic payload type in sdp processing error","https://github.com/signalwire/freeswitch/issues/541","2020-4/2","null"
"[mod_verto] Disconnected Verto client WebSocket is kept alive by LiveArray events","https://github.com/signalwire/freeswitch/issues/542","2020-4/2","null"
"[mod_pgsql] usage of odbc-dsn leads to `transaction block` error","https://github.com/signalwire/freeswitch/issues/543","2020-4/3","2020-4/3"
"Wrong colorspace with h264/mp4 recordings","https://github.com/signalwire/freeswitch/issues/544","2020-4/4","null"
"Vanilla install of Debian 10, FreeSWITCH mod_signalwire is not working","https://github.com/signalwire/freeswitch/issues/546","2020-4/5","2020-4/6"
"mod_erlang_event crashes when Erlang node shuts down","https://github.com/signalwire/freeswitch/issues/556","2020-4/8","null"
"libtool:   error: cannot determine absolute directory name of 'ibdir' During build","https://github.com/signalwire/freeswitch/issues/557","2020-4/11","2020-4/11"
" Can't play multiple voices","https://github.com/signalwire/freeswitch/issues/558","2020-4/13","2020-4/13"
"when fs_cli was terminaled(etc:kill pid),freeswitch crashed(master version)","https://github.com/signalwire/freeswitch/issues/559","2020-4/13","null"
"Feature: Answer call on WebRTC/SIP through from FreeSWITCH","https://github.com/signalwire/freeswitch/issues/560","2020-4/14","null"
"Feature: uuid_send_info to send information to the Verto/WebRTC client.","https://github.com/signalwire/freeswitch/issues/561","2020-4/15","null"
"JitterBuffer broken when using discontinuous transmission (DTX)","https://github.com/signalwire/freeswitch/issues/563","2020-4/15","null"
"uuid_send_dtmf sends to dev null","https://github.com/signalwire/freeswitch/issues/564","2020-4/16","2020-4/16"
"Compiling freeswitch with GCC 9 requires patch.","https://github.com/signalwire/freeswitch/issues/565","2020-4/16","2020-4/16"
"Fail2ban setup to ban users who tries to dial invalid extensions","https://github.com/signalwire/freeswitch/issues/566","2020-4/17","null"
"Wrong python library name when compiling from the source","https://github.com/signalwire/freeswitch/issues/567","2020-4/17","null"
"in mux conference ，vid-banner cannot work","https://github.com/signalwire/freeswitch/issues/568","2020-4/18","null"
"[mod_perl] XML dp binding causes FS to crash while handling serialized $params","https://github.com/signalwire/freeswitch/issues/569","2020-4/19","null"
"fs_path sequential request ","https://github.com/signalwire/freeswitch/issues/570","2020-4/19","2020-4/20"
"Feature: disable multiple verto registrations.","https://github.com/signalwire/freeswitch/issues/571","2020-4/21","2020-9/10"
"FS crashes with ""double free or corruption"" in mod_cdr_pg_csv","https://github.com/signalwire/freeswitch/issues/572","2020-4/22","null"
"Feature: Get http status code of curl.run()","https://github.com/signalwire/freeswitch/issues/573","2020-4/22","null"
"No video on one side when using originate command","https://github.com/signalwire/freeswitch/issues/574","2020-4/22","null"
"weird behaviour with tasks","https://github.com/signalwire/freeswitch/issues/575","2020-4/22","2020-4/23"
"Control FS using C or C++","https://github.com/signalwire/freeswitch/issues/576","2020-4/23","2020-4/23"
"max sessions","https://github.com/signalwire/freeswitch/issues/577","2020-4/24","null"
"Install Problem on Debian Buster","https://github.com/signalwire/freeswitch/issues/579","2020-4/25","2020-4/26"
"[mod_event_socket] FS Closes Call after Transfer","https://github.com/signalwire/freeswitch/issues/580","2020-4/25","2021-4/18"
"Usage of timer in lua","https://github.com/signalwire/freeswitch/issues/581","2020-4/26","2020-4/27"
"Is freeswitch/src/mod/say/mod_say_he/mod_say_he.c Production-tested?","https://github.com/signalwire/freeswitch/issues/583","2020-4/26","2020-6/5"
"mod_conference (pro-bono production server for school system) realistic load considerations?","https://github.com/signalwire/freeswitch/issues/584","2020-4/26","null"
"Feature request: Conference auto record when moderator joins","https://github.com/signalwire/freeswitch/issues/585","2020-4/27","null"
"Extension not registering","https://github.com/signalwire/freeswitch/issues/587","2020-4/27","2020-4/27"
"I need Sip use intranet, RTP use extranet.","https://github.com/signalwire/freeswitch/issues/588","2020-4/28","2020-4/28"
"Conference: print error on improper caller-controls mapping","https://github.com/signalwire/freeswitch/issues/589","2020-4/28","null"
