year_month,count
2010-09-01,3668
2010-10-01,232
2010-11-01,179
2010-12-01,161
2011-01-01,204
2011-02-01,188
2011-03-01,196
2011-04-01,165
2011-05-01,135
2011-06-01,146
2011-07-01,131
2011-08-01,115
2011-09-01,146
2011-10-01,105
2011-11-01,99
2011-12-01,104
2012-01-01,100
2012-02-01,82
2012-03-01,66
2012-04-01,70
2012-05-01,60
2012-06-01,57
2012-07-01,40
2012-08-01,29
2012-09-01,16
2012-10-01,16
2012-11-01,6
2012-12-01,8
2013-01-01,13
2013-02-01,62
2013-03-01,129
2013-04-01,102
2013-05-01,135
2013-06-01,132
2013-07-01,99
2013-08-01,103
2013-09-01,77
2013-10-01,85
2013-11-01,99
2013-12-01,73
2014-01-01,81
2014-02-01,66
2014-03-01,80
2014-04-01,82
2014-05-01,82
2014-06-01,69
2014-07-01,78
2014-08-01,93
2014-09-01,121
2014-10-01,101
2014-11-01,78
2014-12-01,68
2015-01-01,81
2015-02-01,54
2015-03-01,68
2015-04-01,72
2015-05-01,123
2015-06-01,64
2015-07-01,72
2015-08-01,72
2015-09-01,66
2015-10-01,78
2015-11-01,63
2015-12-01,62
2016-01-01,72
2016-02-01,77
2016-03-01,57
2016-04-01,58
2016-05-01,59
2016-06-01,40
2016-07-01,68
2016-08-01,57
2016-09-01,57
2016-10-01,63
2016-11-01,47
2016-12-01,43
2017-01-01,54
2017-02-01,60
2017-03-01,56
2017-04-01,78
2017-05-01,50
2017-06-01,41
2017-07-01,54
2017-08-01,60
2017-09-01,50
2017-10-01,48
2017-11-01,55
2017-12-01,52
2018-01-01,52
2018-02-01,36
2018-03-01,123
2018-04-01,90
2018-05-01,60
2018-06-01,43
2018-07-01,48
2018-08-01,43
2018-09-01,38
2018-10-01,80
2018-11-01,45
2018-12-01,65
2019-01-01,40
2019-02-01,37
2019-03-01,31
2019-04-01,31
2019-05-01,48
2019-06-01,20
2019-07-01,35
2019-08-01,34
2019-09-01,23
2019-10-01,19
2019-11-01,22
2019-12-01,35
2020-01-01,29
2020-02-01,38
2020-03-01,35
2020-04-01,21
2020-05-01,24
2020-06-01,21
2020-07-01,50
2020-08-01,34
2020-09-01,25
2020-10-01,31
2020-11-01,36
2020-12-01,28
2021-01-01,57
2021-02-01,40
2021-03-01,25
2021-04-01,26
2021-05-01,29
2021-06-01,31
2021-07-01,33
2021-08-01,23
2021-09-01,29
2021-10-01,71
2021-11-01,42
2021-12-01,37
2022-01-01,26
2022-02-01,21
2022-03-01,38
2022-04-01,33
2022-05-01,49
2022-06-01,35
2022-07-01,36
2022-08-01,13
2022-09-01,19
2022-10-01,31
2022-11-01,46
2022-12-01,19
2023-01-01,24
2023-02-01,22
2023-03-01,15
2023-04-01,13
2023-05-01,20
2023-06-01,23
