"['title']","['url']","['createdAt']","['closedAt']"
"Digitransit roadmap","https://github.com/opentripplanner/OpenTripPlanner/issues/3517","2021-6/3","null"
"Add reluctance to ""walk"" over certain surfaces (for wheelchairs)","https://github.com/opentripplanner/OpenTripPlanner/issues/3524","2021-6/5","null"
"Add smoothness restrictions for wheelchair users","https://github.com/opentripplanner/OpenTripPlanner/issues/3526","2021-6/5","null"
"Add stop_sequence for stoptimes in REST API and/or GraphQL API","https://github.com/opentripplanner/OpenTripPlanner/issues/3528","2021-6/7","null"
"Maximum number of nodes in an area should be configurable","https://github.com/opentripplanner/OpenTripPlanner/issues/3534","2021-6/11","2021-6/29"
"Logging in DirectTransferGenerator is incorrect. ","https://github.com/opentripplanner/OpenTripPlanner/issues/3538","2021-6/16","2021-6/25"
"Discourage walk on unfavorable road segments","https://github.com/opentripplanner/OpenTripPlanner/issues/3541","2021-6/18","2022-8/9"
"Discourage walking transfer over PT transit","https://github.com/opentripplanner/OpenTripPlanner/issues/3544","2021-6/24","2022-3/26"
"WheelchairBoarding / WheelchairAccessible for transit","https://github.com/opentripplanner/OpenTripPlanner/issues/3547","2021-6/24","2021-6/25"
"EPIC Issue: Wheelchair support","https://github.com/opentripplanner/OpenTripPlanner/issues/3552","2021-6/29","null"
"Area visibility calculations produce edges with wrong permissions","https://github.com/opentripplanner/OpenTripPlanner/issues/3553","2021-6/30","2021-10/21"
"Car pickup / car park modes ","https://github.com/opentripplanner/OpenTripPlanner/issues/3555","2021-7/2","2022-3/8"
"Bike rental access/egress searches","https://github.com/opentripplanner/OpenTripPlanner/issues/3559","2021-7/14","null"
"Bicycle routing out of places with many possible start vertices fails","https://github.com/opentripplanner/OpenTripPlanner/issues/3564","2021-7/20","2021-7/29"
"StopTimes call does not allow for including cancelled departures","https://github.com/opentripplanner/OpenTripPlanner/issues/3566","2021-7/20","null"
"Raptor routing does not take into account cancelled stops","https://github.com/opentripplanner/OpenTripPlanner/issues/3569","2021-7/21","2022-2/8"
"Boarding and alighting times documentation","https://github.com/opentripplanner/OpenTripPlanner/issues/3579","2021-8/6","2021-9/30"
"Plans are not deterministic","https://github.com/opentripplanner/OpenTripPlanner/issues/3580","2021-8/8","2021-10/19"
"JSON error object uses inconsistent key name for the message text","https://github.com/opentripplanner/OpenTripPlanner/issues/3581","2021-8/8","2021-11/9"
"Option to ignore invalid GTFS","https://github.com/opentripplanner/OpenTripPlanner/issues/3582","2021-8/11","2021-8/11"
"Stoptimes should return tripId","https://github.com/opentripplanner/OpenTripPlanner/issues/3589","2021-8/19","2021-10/12"
"Missing trips with short searchWindow","https://github.com/opentripplanner/OpenTripPlanner/issues/3593","2021-8/31","2021-11/10"
"OTP2 gives tripPatterns with alighting when forAlighting = false","https://github.com/opentripplanner/OpenTripPlanner/issues/3594","2021-8/31","2021-10/14"
"Duplicate station ids not handled gracefully for bike rental stations","https://github.com/opentripplanner/OpenTripPlanner/issues/3597","2021-9/2","2021-9/7"
"Location not accessible error does not convey in which end the error is","https://github.com/opentripplanner/OpenTripPlanner/issues/3598","2021-9/2","2022-2/22"
"Remove ""SMART"" functionality in similar-legs-filter","https://github.com/opentripplanner/OpenTripPlanner/issues/3599","2021-9/2","2021-9/16"
"Question: -Xverify:none and file otp","https://github.com/opentripplanner/OpenTripPlanner/issues/3615","2021-9/20","2021-9/22"
"Route not found in some conditions with boarding/alighting restrictions","https://github.com/opentripplanner/OpenTripPlanner/issues/3621","2021-9/22","2021-9/23"
"Cost mismatch stop-arrivals and paths","https://github.com/opentripplanner/OpenTripPlanner/issues/3623","2021-9/29","null"
"Flex trips with a single stop time are unsupported","https://github.com/opentripplanner/OpenTripPlanner/issues/3625","2021-9/29","2021-11/9"
"NPE in StateEditor","https://github.com/opentripplanner/OpenTripPlanner/issues/3627","2021-9/29","null"
"Unimplemented bike rental fields in legacy GraphQL API","https://github.com/opentripplanner/OpenTripPlanner/issues/3631","2021-10/5","2021-11/2"
"Street transfers are assumed to be symmetric","https://github.com/opentripplanner/OpenTripPlanner/issues/3634","2021-10/5","2021-10/19"
"EU Netex profile support","https://github.com/opentripplanner/OpenTripPlanner/issues/3640","2021-10/6","null"
"Implementation of RouteColour in response for Journey Planner seems to be missing","https://github.com/opentripplanner/OpenTripPlanner/issues/3642","2021-10/7","2021-10/7"
"Interchange not in main stations - examples","https://github.com/opentripplanner/OpenTripPlanner/issues/3644","2021-10/8","2021-11/30"
"Implement merging of GTFS and Netex Datasources","https://github.com/opentripplanner/OpenTripPlanner/issues/3650","2021-10/14","2021-12/7"
"Changelog causing merge conflicts","https://github.com/opentripplanner/OpenTripPlanner/issues/3652","2021-10/15","2021-10/26"
"Include Cause, Effect and Severity Level from GTFS RT alerts","https://github.com/opentripplanner/OpenTripPlanner/issues/3653","2021-10/15","2021-11/30"
"Cleanup Raptor dynamic search window","https://github.com/opentripplanner/OpenTripPlanner/issues/3655","2021-10/18","null"
"Flex routes don't contain fare information","https://github.com/opentripplanner/OpenTripPlanner/issues/3656","2021-10/18","2021-11/22"
"Support for trolleybus & monorail route types","https://github.com/opentripplanner/OpenTripPlanner/issues/3657","2021-10/19","2021-11/4"
"ArriveBy search does not use transit data from previous days","https://github.com/opentripplanner/OpenTripPlanner/issues/3662","2021-10/21","2021-11/4"
"Search results not found unless searchWindow is longer than it should be","https://github.com/opentripplanner/OpenTripPlanner/issues/3663","2021-10/21","2021-11/4"
"Neutral journeys in trip planning","https://github.com/opentripplanner/OpenTripPlanner/issues/3665","2021-10/21","null"
"Transfer optimization does not return itineraries, if boarding or alight slack is used","https://github.com/opentripplanner/OpenTripPlanner/issues/3667","2021-10/21","2021-10/22"
"CompletionException thrown instead of RoutingValidationException when parallel routing enabled","https://github.com/opentripplanner/OpenTripPlanner/issues/3671","2021-10/25","2021-10/27"
