"createdAt","closedAt","title","url"
"2014-5/25","2022-5/26","minimize shaded JAR","https://github.com/opentripplanner/OpenTripPlanner/issues/1416"
"2014-5/26","2015-2/6","UnsupportedClassVersionError","https://github.com/opentripplanner/OpenTripPlanner/issues/1418"
"2014-6/2","2014-8/7","Geocoding result unclickable; results reset, but UI result items do not","https://github.com/opentripplanner/OpenTripPlanner/issues/1419"
"2014-6/2","2022-5/26","numItineraries has no effect","https://github.com/opentripplanner/OpenTripPlanner/issues/1420"
"2014-6/4","2022-5/26","Itineraries before request time","https://github.com/opentripplanner/OpenTripPlanner/issues/1422"
"2014-6/4","2020-10/13","Arrive-by K+R exposes turn cost problems","https://github.com/opentripplanner/OpenTripPlanner/issues/1423"
"2014-6/5","2022-5/27","Remove old goal direction experiments","https://github.com/opentripplanner/OpenTripPlanner/issues/1424"
"2014-6/6","2014-6/10","The build is broken on some machines, but not others","https://github.com/opentripplanner/OpenTripPlanner/issues/1425"
"2014-6/11","2020-10/13","OTP standalone wrongly validates port when bindAddress is provided","https://github.com/opentripplanner/OpenTripPlanner/issues/1426"
"2014-6/13","2020-10/13","GraphIndex.stopTimesForStop problems","https://github.com/opentripplanner/OpenTripPlanner/issues/1427"
"2014-6/13","2014-6/13","Incorrect AgencyID for stops","https://github.com/opentripplanner/OpenTripPlanner/issues/1428"
"2014-6/14","2014-10/29","Bicycle Trip always results in Walk itinerary","https://github.com/opentripplanner/OpenTripPlanner/issues/1429"
"2014-6/17","2014-6/27","Time format localization bug & fix","https://github.com/opentripplanner/OpenTripPlanner/issues/1433"
"2014-6/17","2022-5/27","Linker should not snap to streets in tunnels","https://github.com/opentripplanner/OpenTripPlanner/issues/1434"
"2014-6/21","2020-10/13","Vector isochrone fail","https://github.com/opentripplanner/OpenTripPlanner/issues/1436"
"2014-6/23","2022-4/28","Car routing doesn't find path if start point is closest to bike path intersection.","https://github.com/opentripplanner/OpenTripPlanner/issues/1437"
"2014-7/3","2020-10/13","Propose adding all router weighting parameters to REST API to allow fine-tuning","https://github.com/opentripplanner/OpenTripPlanner/issues/1445"
"2014-7/12","2020-10/13","OpenTripPlanner analyst colour scale legend wrong for difference visualisations (doesn't show -ves)","https://github.com/opentripplanner/OpenTripPlanner/issues/1452"
"2014-7/17","2020-10/13","custom GTFS data tutorial?","https://github.com/opentripplanner/OpenTripPlanner/issues/1455"
"2014-7/21","2014-8/6","OTP Batch analyst ShapefilePopulation not working in OTP 0.10.x","https://github.com/opentripplanner/OpenTripPlanner/issues/1456"
"2014-7/22","2020-1/22","---","https://github.com/opentripplanner/OpenTripPlanner/issues/1458"
