"['title']","['url']","['createdAt']","['closedAt']"
"GeoTIFF files being ignored by the builder as unrecognized file.","https://github.com/opentripplanner/OpenTripPlanner/issues/2304","2016-7/10","2020-10/13"
"GraphPath equals and hashCode are incoherent","https://github.com/opentripplanner/OpenTripPlanner/issues/2306","2016-7/14","2022-7/21"
"Suboptimal metro journeys","https://github.com/opentripplanner/OpenTripPlanner/issues/2307","2016-7/14","2020-10/15"
"Update default tileset in bundled client","https://github.com/opentripplanner/OpenTripPlanner/issues/2310","2016-7/22","2016-7/22"
"Bike Park&Ride causes reverse optimization to fail","https://github.com/opentripplanner/OpenTripPlanner/issues/2311","2016-7/26","2022-7/5"
"Wrong condition for trips with two stops","https://github.com/opentripplanner/OpenTripPlanner/issues/2314","2016-8/2","2016-8/2"
"Documentation-only pull requests?","https://github.com/opentripplanner/OpenTripPlanner/issues/2317","2016-8/5","2016-9/7"
"""Unexpected role in multipolygon"" makes graph building fail using OSM extracts using latest upstream","https://github.com/opentripplanner/OpenTripPlanner/issues/2319","2016-8/11","2016-9/7"
"Long distance biking + transit doesn't work","https://github.com/opentripplanner/OpenTripPlanner/issues/2321","2016-8/12","2022-7/22"
"Bike->Transit w/long bike leg ... optimize=SAFE doesn't work, whereas optimize QUICK and TRIANGLE flat work fine","https://github.com/opentripplanner/OpenTripPlanner/issues/2322","2016-8/12","2022-7/24"
"IndexAPI Service endpoints are not implemented","https://github.com/opentripplanner/OpenTripPlanner/issues/2323","2016-8/14","2016-8/17"
"Block entrances via bannedStops.","https://github.com/opentripplanner/OpenTripPlanner/issues/2324","2016-8/22","2019-9/4"
"Performance of Master has degraded","https://github.com/opentripplanner/OpenTripPlanner/issues/2325","2016-8/23","2016-10/14"
"Allow ""detail"" query parameter on ""/stops""","https://github.com/opentripplanner/OpenTripPlanner/issues/2327","2016-8/24","2016-9/7"
"No trips for some end stops when Park and Ride","https://github.com/opentripplanner/OpenTripPlanner/issues/2328","2016-8/24","2019-9/13"
"Using the intermediatePlaces parameter doesn't work","https://github.com/opentripplanner/OpenTripPlanner/issues/2331","2016-8/30","2020-10/29"
"Trips that exceed a specified maxHours limit ","https://github.com/opentripplanner/OpenTripPlanner/issues/2332","2016-9/1","2022-7/24"
"Multiple itineraries use the same trip","https://github.com/opentripplanner/OpenTripPlanner/issues/2334","2016-9/7","2022-7/25"
"1.0 final testing","https://github.com/opentripplanner/OpenTripPlanner/issues/2335","2016-9/7","2016-9/9"
"HashGrid cells are big and not necessarily square","https://github.com/opentripplanner/OpenTripPlanner/issues/2336","2016-9/7","2022-7/25"
"In-memory graph unuseable","https://github.com/opentripplanner/OpenTripPlanner/issues/2337","2016-9/7","2016-9/7"
"Add .md extension to all links in documentation","https://github.com/opentripplanner/OpenTripPlanner/issues/2338","2016-9/7","2020-11/17"
"Test failure when getting files from resources","https://github.com/opentripplanner/OpenTripPlanner/issues/2339","2016-9/9","2021-10/29"
"opentripplanner does not work well with frequency based trips","https://github.com/opentripplanner/OpenTripPlanner/issues/2342","2016-9/18","2022-7/25"
"NullPointerException in BanoGeocoderTest","https://github.com/opentripplanner/OpenTripPlanner/issues/2344","2016-9/26","2016-10/5"
"intermediatePlaces with arriveBy=true omits origin without transit mode","https://github.com/opentripplanner/OpenTripPlanner/issues/2345","2016-9/26","2020-10/15"
"Realtime accessibility data (elevator/escalator status API)","https://github.com/opentripplanner/OpenTripPlanner/issues/2346","2016-9/27","2022-7/25"
"404 for Bike and Ride","https://github.com/opentripplanner/OpenTripPlanner/issues/2347","2016-10/3","2022-7/25"
"Scripting / batch will fail if no street data","https://github.com/opentripplanner/OpenTripPlanner/issues/2348","2016-10/5","2022-7/27"
"Unable to plan trip using OpenTripPlanner","https://github.com/opentripplanner/OpenTripPlanner/issues/2349","2016-10/6","2016-10/6"
"Configured multi graphs","https://github.com/opentripplanner/OpenTripPlanner/issues/2350","2016-10/7","2016-10/7"
"API to expose alerts with effective dates in the future","https://github.com/opentripplanner/OpenTripPlanner/issues/2351","2016-10/7","2022-7/27"
"Trip Viewer (Test instance of ver 1.0)","https://github.com/opentripplanner/OpenTripPlanner/issues/2352","2016-10/10","2017-3/23"
"API Documentation is not referenced in readme or in main documentation","https://github.com/opentripplanner/OpenTripPlanner/issues/2353","2016-10/12","2020-2/11"
"Intermediate Tutorial","https://github.com/opentripplanner/OpenTripPlanner/issues/2354","2016-10/14","2020-10/13"
"""Trip Not Possible"" error does not mention walk limit","https://github.com/opentripplanner/OpenTripPlanner/issues/2355","2016-10/14","2022-7/27"
"Stop Viewer bug (Test instance of ver 1.0)","https://github.com/opentripplanner/OpenTripPlanner/issues/2357","2016-10/14","2020-10/29"
"Path Not Found Error","https://github.com/opentripplanner/OpenTripPlanner/issues/2359","2016-10/24","2022-7/29"
"Building graph for Switzerland data seems to get stuck","https://github.com/opentripplanner/OpenTripPlanner/issues/2361","2016-10/28","2020-10/13"
"Support for a new ridesharing mode","https://github.com/opentripplanner/OpenTripPlanner/issues/2362","2016-11/7","2022-7/29"
"It's wrong to use Vertex.getMaxIndex() as size for init collection since it causes to memory leak","https://github.com/opentripplanner/OpenTripPlanner/issues/2363","2016-11/8","2022-7/29"
"Stop clusters based on parent stations","https://github.com/opentripplanner/OpenTripPlanner/issues/2364","2016-11/9","2017-1/8"
"basic usage of geocoder","https://github.com/opentripplanner/OpenTripPlanner/issues/2365","2016-11/10","2020-10/13"
"OTP polyline includes route where no road exists","https://github.com/opentripplanner/OpenTripPlanner/issues/2366","2016-11/11","2016-11/11"
"Update GraphQL to latest version and add / improve support for passed arguments","https://github.com/opentripplanner/OpenTripPlanner/issues/2367","2016-11/14","2017-3/14"
"Build failure. Missing dependencies v1.0.x","https://github.com/opentripplanner/OpenTripPlanner/issues/2369","2016-11/17","2017-3/14"
"Short (walk) trip ... bad trip options returned","https://github.com/opentripplanner/OpenTripPlanner/issues/2370","2016-11/17","2022-7/29"
"Cannot transfer between stops at exactly the same location","https://github.com/opentripplanner/OpenTripPlanner/issues/2371","2016-11/30","2019-9/26"
"OSM Tag Combination ""highway=living_street"" and ""bicycle=designated"" prevent Drive routing.","https://github.com/opentripplanner/OpenTripPlanner/issues/2374","2016-12/6","2022-6/28"
"Directory listings for docs repo etc. no longer work","https://github.com/opentripplanner/OpenTripPlanner/issues/2379","2016-12/11","2017-1/31"
"Building graph for the US territory","https://github.com/opentripplanner/OpenTripPlanner/issues/2380","2016-12/14","2020-10/13"
"GTFS without fare info causes total inter-agency fares to be missing","https://github.com/opentripplanner/OpenTripPlanner/issues/2382","2016-12/16","2022-7/30"
"Edge not connected to parent state / NullPointerException while planning around Laan van NOI, The Netherlands","https://github.com/opentripplanner/OpenTripPlanner/issues/2385","2016-12/27","2022-7/30"
"Mode BICYCLE,FERRY causes weird itinerary","https://github.com/opentripplanner/OpenTripPlanner/issues/2386","2016-12/30","2022-7/30"
"NullPointerException on buildGraph call","https://github.com/opentripplanner/OpenTripPlanner/issues/2391","2017-1/9","2020-10/29"
"OpenTripPlanner Could not interpolate arrival/departure time on stop 0 (missing final stop time)","https://github.com/opentripplanner/OpenTripPlanner/issues/2392","2017-1/12","2017-3/31"
"Call Taker App - 'Plan Your Trip' button (Trip Options box)","https://github.com/opentripplanner/OpenTripPlanner/issues/2398","2017-1/30","2017-2/2"
"Call Taker App - Depart Different Day banner","https://github.com/opentripplanner/OpenTripPlanner/issues/2399","2017-1/30","2017-2/9"
"OTP graph build fails when transfers.txt references parent station","https://github.com/opentripplanner/OpenTripPlanner/issues/2404","2017-2/22","2017-3/22"
"Underscores stripped out of feed IDs","https://github.com/opentripplanner/OpenTripPlanner/issues/2405","2017-2/24","2022-7/30"
"Null pointer exception when creating the graph","https://github.com/opentripplanner/OpenTripPlanner/issues/2406","2017-2/24","2020-10/15"
"Stops allocated to agency arbitrarily?","https://github.com/opentripplanner/OpenTripPlanner/issues/2407","2017-2/26","2017-3/5"
"StreetEdges of specific length break reverse optimization resulting in no trips found","https://github.com/opentripplanner/OpenTripPlanner/issues/2411","2017-3/5","2022-2/22"
"Maven link is broken","https://github.com/opentripplanner/OpenTripPlanner/issues/2413","2017-3/8","2018-1/9"
"Arrive-by search returns no results when we know there are valid ones","https://github.com/opentripplanner/OpenTripPlanner/issues/2414","2017-3/9","2017-3/10"
"Option to ban ""foot=discouraged"" OSM ways","https://github.com/opentripplanner/OpenTripPlanner/issues/2415","2017-3/9","2022-7/30"
"How to run a one-to-many query","https://github.com/opentripplanner/OpenTripPlanner/issues/2416","2017-3/13","2017-3/13"
"Format ","https://github.com/opentripplanner/OpenTripPlanner/issues/2418","2017-3/15","2017-3/15"
"Inconsistent bicycle commute times for /plan (one-to-one) and /indicators (one-to-many)","https://github.com/opentripplanner/OpenTripPlanner/issues/2419","2017-3/20","2020-10/29"
"Analyst always uses walk speed along roads","https://github.com/opentripplanner/OpenTripPlanner/issues/2420","2017-3/21","2020-10/29"
"Park and ride does not work for all destinations","https://github.com/opentripplanner/OpenTripPlanner/issues/2421","2017-3/21","2018-6/20"
"Link stairs to public transport platforms","https://github.com/opentripplanner/OpenTripPlanner/issues/2422","2017-3/21","2021-11/2"
"Feature request: one-to-many commute times in a single API call","https://github.com/opentripplanner/OpenTripPlanner/issues/2423","2017-3/21","2020-10/29"
"Preferred / unpreferred agency matching","https://github.com/opentripplanner/OpenTripPlanner/issues/2425","2017-3/21","2022-7/31"
