"['title']","['url']","['createdAt']","['closedAt']"
"Adapt release pipeline to include submodules code in the src tarball","https://github.com/rizinorg/rizin/issues/13","2020-10/3","2021-1/16"
"Use clang-format to format code and make an automatic check on PRs","https://github.com/rizinorg/rizin/issues/36","2020-10/20","2021-1/21"
"Meaningless strings are printed","https://github.com/rizinorg/rizin/issues/38","2020-10/20","null"
"Remove IP (Instruction Pointer) flag pointed to entry point when not in debug mode","https://github.com/rizinorg/rizin/issues/39","2020-10/20","2021-2/3"
"disable asm.bytes by default","https://github.com/rizinorg/rizin/issues/40","2020-10/20","2020-12/15"
"remove annoying [0xabcdef:4]=0x1234 from comments","https://github.com/rizinorg/rizin/issues/41","2020-10/20","null"
"Tons of flags are shown at offset 0x00","https://github.com/rizinorg/rizin/issues/42","2020-10/20","2022-5/10"
"Weird output for dotnet files","https://github.com/rizinorg/rizin/issues/43","2020-10/20","2020-12/9"
"create a new Readme file ","https://github.com/rizinorg/rizin/issues/44","2020-10/20","2020-11/12"
"PE files with function names ""section..text""","https://github.com/rizinorg/rizin/issues/45","2020-10/20","2021-8/16"
"Smart correction of flags usage","https://github.com/rizinorg/rizin/issues/46","2020-10/20","null"
"Function names are shown in comments when realname enabled","https://github.com/rizinorg/rizin/issues/60","2020-11/1","null"
"grep regex","https://github.com/rizinorg/rizin/issues/64","2020-11/2","2021-8/10"
"Rewrite/remove GPL-only code from core Rizin parts","https://github.com/rizinorg/rizin/issues/70","2020-11/5","2022-1/13"
".(? wrongly parsed by newshell","https://github.com/rizinorg/rizin/issues/76","2020-11/9","2020-11/13"
"newshell: when details are available for a group, they should be shown/added for all sub-commands","https://github.com/rizinorg/rizin/issues/81","2020-11/12","2021-2/26"
"[XX] db/archos/darwin-x64/http rizin remote webserver two","https://github.com/rizinorg/rizin/issues/82","2020-11/13","2021-1/20"
"Remove pdc","https://github.com/rizinorg/rizin/issues/89","2020-11/16","2020-11/27"
"Remove `system` from RzIoPlugins and use RzCorePlugins","https://github.com/rizinorg/rizin/issues/92","2020-11/17","null"
"Test external tools separately, without running `rizin` first","https://github.com/rizinorg/rizin/issues/95","2020-11/19","null"
"cmd_identifier with `\` are not supported ##newshell","https://github.com/rizinorg/rizin/issues/97","2020-11/19","2020-12/17"
"Save linked files into the project database.","https://github.com/rizinorg/rizin/issues/102","2020-11/25","null"
"Provide SVD handling out of the box.","https://github.com/rizinorg/rizin/issues/103","2020-11/27","null"
"Rename all *_anal_* to Analysis","https://github.com/rizinorg/rizin/issues/107","2020-11/27","2020-12/8"
"Make sure to use the x64 Command Prompt for Visual studio","https://github.com/rizinorg/rizin/issues/112","2020-12/1","2020-12/11"
"Expand the testsuite","https://github.com/rizinorg/rizin/issues/114","2020-12/3","2021-3/23"
"Autocomplete for `e asm.` doesn't work","https://github.com/rizinorg/rizin/issues/115","2020-12/4","2021-1/6"
" Show possible variable values in `Ve` interface","https://github.com/rizinorg/rizin/issues/125","2020-12/8","2021-1/14"
"Split-view visual hex diff mode for rz-diff","https://github.com/rizinorg/rizin/issues/126","2020-12/8","2021-6/24"
"Better representation of the long function names (e.g. from C++)","https://github.com/rizinorg/rizin/issues/127","2020-12/8","2021-8/21"
"Add visual `p=` scrolling mode","https://github.com/rizinorg/rizin/issues/128","2020-12/8","null"
"Add a ruler to horizontal histogram output (e.g. `p==`)","https://github.com/rizinorg/rizin/issues/129","2020-12/8","null"
"Visual `p==` mode","https://github.com/rizinorg/rizin/issues/130","2020-12/8","null"
"Add entropy edges printing mode","https://github.com/rizinorg/rizin/issues/131","2020-12/8","null"
"Default page of this project now says ""anal"" many times, as well as git history.","https://github.com/rizinorg/rizin/issues/136","2020-12/8","2020-12/8"
"Document how to update or remove the installation of Rizin","https://github.com/rizinorg/rizin/issues/146","2020-12/9","2020-12/12"
"Add higher order functions in rizin shell","https://github.com/rizinorg/rizin/issues/152","2020-12/10","2021-8/10"
"PLT stub names not being resolved properly","https://github.com/rizinorg/rizin/issues/153","2020-12/10","null"
"Update shellforge (for rz-gg/rzegg)","https://github.com/rizinorg/rizin/issues/154","2020-12/10","2022-6/8"
"Refactor heap parsing code","https://github.com/rizinorg/rizin/issues/157","2020-12/10","null"
"Add Windows and Jemalloc heap parsing tests","https://github.com/rizinorg/rizin/issues/158","2020-12/10","null"
"macOS homebrew support","https://github.com/rizinorg/rizin/issues/160","2020-12/10","2021-1/22"
"Automatically use RPATH when not installing in /usr prefix","https://github.com/rizinorg/rizin/issues/162","2020-12/10","2020-12/11"
"Fix Windows installer icon, path and info","https://github.com/rizinorg/rizin/issues/167","2020-12/10","2020-12/18"
"Consider to use external library for the web-server ","https://github.com/rizinorg/rizin/issues/168","2020-12/11","null"
" Consistency of coding styles","https://github.com/rizinorg/rizin/issues/171","2020-12/12","2020-12/12"
"[question] how to drop `-git` from `rizin_libversion`","https://github.com/rizinorg/rizin/issues/174","2020-12/13","2020-12/14"
"Cleanup RzThread","https://github.com/rizinorg/rizin/issues/175","2020-12/13","2022-8/2"
"Is a rizin installation side by side possible with radare2?","https://github.com/rizinorg/rizin/issues/179","2020-12/14","2021-1/6"
"Static analysis or linting tools for the project (and CI)","https://github.com/rizinorg/rizin/issues/187","2020-12/14","2021-1/7"
"Allow to specify the option for Meson/Ninja build to use wget/curl instead of git","https://github.com/rizinorg/rizin/issues/188","2020-12/15","2021-2/4"
"Improve Windows kernel dumps parsing and loading","https://github.com/rizinorg/rizin/issues/189","2020-12/15","null"
"Use PJ everywhere (JSON)","https://github.com/rizinorg/rizin/issues/200","2020-12/16","2021-8/10"
"Enumerate all third-party code and libraries used in Rizin","https://github.com/rizinorg/rizin/issues/209","2020-12/17","2022-1/13"
"Fortunes install directory","https://github.com/rizinorg/rizin/issues/210","2020-12/17","2020-12/18"
"Buggy formatting of disassembling output","https://github.com/rizinorg/rizin/issues/218","2020-12/18","2020-12/21"
"Print complete file header in `rz-bin -H` output","https://github.com/rizinorg/rizin/issues/232","2020-12/21","null"
"Enable FreeBSD support for ARM, MIPS, PowerPC, SPARC","https://github.com/rizinorg/rizin/issues/233","2020-12/21","null"
"Add test for arS","https://github.com/rizinorg/rizin/issues/236","2020-12/21","2021-1/10"
"`afist` command UAF","https://github.com/rizinorg/rizin/issues/237","2020-12/21","2021-3/3"
"afls command family not working and aren't tested","https://github.com/rizinorg/rizin/issues/238","2020-12/21","2021-12/21"
"Check old uses of `@@`/`@@@`","https://github.com/rizinorg/rizin/issues/240","2020-12/21","2021-1/21"
"Set default meson buildtype to debugoptimized?","https://github.com/rizinorg/rizin/issues/256","2020-12/24","2021-3/10"
"jump arrows are missing when opening back a project","https://github.com/rizinorg/rizin/issues/266","2020-12/26","2020-12/27"
"Zignatures search during aaa gives wrong result","https://github.com/rizinorg/rizin/issues/272","2020-12/27","2022-6/28"
"Switch from a mono repository to a multi repository","https://github.com/rizinorg/rizin/issues/273","2020-12/27","2021-1/18"
"Is the SDB dependency necessary?","https://github.com/rizinorg/rizin/issues/274","2020-12/27","2021-4/9"
"Replace TCC Header Parser by Tree-Sitter based one","https://github.com/rizinorg/rizin/issues/275","2020-12/27","2021-7/19"
"`librz/cons/*` (TUI library/) - remove global state","https://github.com/rizinorg/rizin/issues/276","2020-12/27","null"
"Redesign of ESIL, or use of alternatives","https://github.com/rizinorg/rizin/issues/277","2020-12/27","2021-10/9"
"Failing unit tests on System Z (S390) platform","https://github.com/rizinorg/rizin/issues/279","2020-12/28","2021-10/9"
"clang-cl build: unknown escape sequence `\p` in RZ_PREFIX","https://github.com/rizinorg/rizin/issues/280","2020-12/29","2021-8/10"
"Fix test_r_analysis_var test","https://github.com/rizinorg/rizin/issues/282","2020-12/30","2022-4/24"
"Change ""opcode"" output on pdj and add ""operands"" field.","https://github.com/rizinorg/rizin/issues/284","2021-1/2","2022-7/17"
"Create documentation for code structure and librz modules overview","https://github.com/rizinorg/rizin/issues/286","2021-1/3","null"
