createdAt,closedAt,title,url
2020-4/24,2020-5/6,data ingest api feature need: cifar10 / numpy data set chunks,https://github.com/voxel51/fiftyone/issues/9
2020-5/6,nan,Improve main fiftyone namespace doc,https://github.com/voxel51/fiftyone/issues/29
2020-5/8,2020-5/8,Consider truncating print output for large collections,https://github.com/voxel51/fiftyone/issues/34
2020-5/8,2020-5/8,Avoid horizontal scroll-need in the left part of the gui,https://github.com/voxel51/fiftyone/issues/42
2020-5/9,2020-5/13,Dashboard opens with developer tools,https://github.com/voxel51/fiftyone/issues/47
2020-5/9,2020-7/2,Support for closing the dashboard programmatically,https://github.com/voxel51/fiftyone/issues/48
2020-5/12,2020-8/11,Support for pythonic sample matching in views,https://github.com/voxel51/fiftyone/issues/57
2020-5/13,2020-5/21,`pymongo.errors.NotMasterError` occasionally raised when adding a sample,https://github.com/voxel51/fiftyone/issues/59
2020-5/13,2020-6/25,FiftyOne developer install issues on mac,https://github.com/voxel51/fiftyone/issues/60
2020-5/13,2020-6/15,"FiftyOne needs a lite ETA install, which can be performed via pip",https://github.com/voxel51/fiftyone/issues/61
2020-5/13,2020-5/26,Fine tune opening dashboard view and remote session instructions,https://github.com/voxel51/fiftyone/issues/62
2020-5/13,2022-11/28,Add support for more than one fiftyone session on a machine,https://github.com/voxel51/fiftyone/issues/64
2020-5/13,2020-7/21,Add support for more than one fiftyone session in an environment,https://github.com/voxel51/fiftyone/issues/65
2020-5/14,2020-5/30,[GS1] Confusing output when loading multiple splits of a dataset.,https://github.com/voxel51/fiftyone/issues/69
2020-5/14,nan,Add support for set operations on DatasetView,https://github.com/voxel51/fiftyone/issues/71
2020-5/15,2020-5/20,Examples out of date due to DatasetView changes,https://github.com/voxel51/fiftyone/issues/73
2020-5/19,2020-6/10,Cleaning up services in __del__ is nondeterministic/unsafe,https://github.com/voxel51/fiftyone/issues/77
2020-5/20,nan,Add a Dataset context manager for DB syncing,https://github.com/voxel51/fiftyone/issues/78
2020-5/20,nan,Convert tags to a SetField,https://github.com/voxel51/fiftyone/issues/80
2020-5/22,nan,"IPYNB walkthrough ""is not trusted""",https://github.com/voxel51/fiftyone/issues/92
2020-5/22,2020-5/27,Need custom FloatField that supports more numeric types,https://github.com/voxel51/fiftyone/issues/94
2020-5/26,2020-7/2,Custom __str__ on FiftyOne fields to improve dataset summaries,https://github.com/voxel51/fiftyone/issues/98
2020-5/26,2020-5/30,Zoo dataset loading fallback based on selected vs available backends.,https://github.com/voxel51/fiftyone/issues/99
