"['title']","['url']","['createdAt']","['closedAt']"
"[BUG] Cannot select sample with error in grid","https://github.com/voxel51/fiftyone/issues/1865","2022-6/10","2022-6/16"
"[BUG] Cannot use app after creating new field for samples in my dataset","https://github.com/voxel51/fiftyone/issues/1867","2022-6/10","2022-6/20"
"[BUG] Quickstart fails in Colab ""module 'cv2' has no attribute '_registerMatType'""","https://github.com/voxel51/fiftyone/issues/1868","2022-6/10","2022-6/10"
"[?] How to create a new Dataset from a DatasetView?","https://github.com/voxel51/fiftyone/issues/1870","2022-6/11","2022-6/13"
"[FR] Prodigy integration","https://github.com/voxel51/fiftyone/issues/1871","2022-6/11","null"
"[BUG] CVAT annotation tutorial fails because `config` module can't be found","https://github.com/voxel51/fiftyone/issues/1873","2022-6/11","2022-6/11"
"[BUG]","https://github.com/voxel51/fiftyone/issues/1874","2022-6/12","2022-6/13"
"Support for Tensorflow TFRecords with Numeric Source_ID[FR]","https://github.com/voxel51/fiftyone/issues/1881","2022-6/13","null"
"[FR] Render labels/attributes for keypoints and polylines in the expanded view","https://github.com/voxel51/fiftyone/issues/1885","2022-6/14","null"
"[FR] Import issues when loading annotations from CVAT","https://github.com/voxel51/fiftyone/issues/1886","2022-6/15","null"
"[BUG] Renaming a cloned detection label prevents the web app from displaying the dataset","https://github.com/voxel51/fiftyone/issues/1887","2022-6/15","2022-6/24"
"[BUG] Error while downloading coco dataset","https://github.com/voxel51/fiftyone/issues/1888","2022-6/16","2022-6/16"
"[FR] Clear selection after using tag modal","https://github.com/voxel51/fiftyone/issues/1889","2022-6/16","null"
"[FR] Default to samples tab in tag modal of expanded view","https://github.com/voxel51/fiftyone/issues/1890","2022-6/16","null"
"[BUG] Frame field not declared when computing embeddings on a frame view","https://github.com/voxel51/fiftyone/issues/1893","2022-6/20","2022-8/18"
"[BUG] Remote Session Hanging when tab is closed, not returning execution to script. ","https://github.com/voxel51/fiftyone/issues/1894","2022-6/20","2022-6/21"
"[?] How can I use multiple processes to add samples to FiftyOne datasets?","https://github.com/voxel51/fiftyone/issues/1895","2022-6/20","null"
"[BUG] `Session.wait()` does not exit","https://github.com/voxel51/fiftyone/issues/1897","2022-6/20","null"
"transform_images(...) didn't preserve the ratio","https://github.com/voxel51/fiftyone/issues/1898","2022-6/21","null"
"[BUG] TopologyException. Failed to convert polygon for object [...] to Shapely format","https://github.com/voxel51/fiftyone/issues/1900","2022-6/21","null"
"[FR] Add support for Kubeflow notebooks","https://github.com/voxel51/fiftyone/issues/1901","2022-6/21","null"
"[BUG] import_from_labelbox failed for video dataset","https://github.com/voxel51/fiftyone/issues/1902","2022-6/21","null"
"[BUG] YOLOv5 yaml path ignored","https://github.com/voxel51/fiftyone/issues/1903","2022-6/21","2022-8/23"
"[FR] Add template images into `fo.Detections` for labels and show them near bboxes in the app","https://github.com/voxel51/fiftyone/issues/1904","2022-6/23","null"
"Issues Loading Full COCO Dataset","https://github.com/voxel51/fiftyone/issues/1905","2022-6/24","2022-6/24"
"[BUG] Couldnt export to COCO dataset format for detection from CVAT Video format which was loaded correctly.","https://github.com/voxel51/fiftyone/issues/1906","2022-6/24","2022-6/24"
"[BUG] Label tags added to patches views in the App are not persisted to the source dataset","https://github.com/voxel51/fiftyone/issues/1910","2022-6/28","null"
"[?] Is there any way to export the background images from the COCO2017 dataset","https://github.com/voxel51/fiftyone/issues/1912","2022-6/30","null"
"[FR] Improve UI to patches capabilities","https://github.com/voxel51/fiftyone/issues/1913","2022-6/30","null"
