"['title']","['url']","['createdAt']","['closedAt']"
"Cityscapes Label Data not importing correctly [BUG]","https://github.com/voxel51/fiftyone/issues/1252","2021-9/6","2021-9/8"
"[FR] Raise error when loading video datasets in the App without ffmpeg installed","https://github.com/voxel51/fiftyone/issues/1255","2021-9/8","2022-6/2"
"[BUG] Large RAM usage when downloading Open Images dataset","https://github.com/voxel51/fiftyone/issues/1259","2021-9/10","2021-11/15"
"[BUG] Boolean App filters raise error when used","https://github.com/voxel51/fiftyone/issues/1263","2021-9/12","2021-9/20"
"[BUG] Interactive confusion matrix callbacks don't work for large datasets ","https://github.com/voxel51/fiftyone/issues/1265","2021-9/13","2021-9/20"
"AttributeError: module 'fiftyone' has no attribute 'config' [BUG]","https://github.com/voxel51/fiftyone/issues/1267","2021-9/14","2021-9/14"
"[FR] Please consider upgrading mongoDB to 5.0","https://github.com/voxel51/fiftyone/issues/1268","2021-9/14","null"
"[BUG] Video out of sync with label overlay","https://github.com/voxel51/fiftyone/issues/1270","2021-9/16","null"
"[Q] How to Backup Database?","https://github.com/voxel51/fiftyone/issues/1272","2021-9/18","null"
"[BUG] Sound not muted in the App by default","https://github.com/voxel51/fiftyone/issues/1274","2021-9/20","2021-9/21"
"[BUG] Video sound does not stop playing when exiting expanded view","https://github.com/voxel51/fiftyone/issues/1275","2021-9/20","2021-9/21"
"[BUG] Video playback time prepends a 0 to seconds","https://github.com/voxel51/fiftyone/issues/1276","2021-9/20","2021-9/21"
"[FR] update opencv-python-headless","https://github.com/voxel51/fiftyone/issues/1282","2021-9/22","2021-9/22"
"[FR] Improve database version tracking logic","https://github.com/voxel51/fiftyone/issues/1288","2021-9/23","null"
"[FR] Upload tasks to CVAT projects","https://github.com/voxel51/fiftyone/issues/1289","2021-9/23","2021-10/25"
"[FR] Allow CVAT task assignee to be a list for video tasks","https://github.com/voxel51/fiftyone/issues/1290","2021-9/23","2021-10/5"
"[FR] Allow annotations to be loaded into a new label field","https://github.com/voxel51/fiftyone/issues/1291","2021-9/23","2022-4/5"
"[FR] Efficiently annotate mutable attributes for object tracks in CVAT","https://github.com/voxel51/fiftyone/issues/1292","2021-9/23","2021-10/4"
"[FR] Add CVAT specific flags to tie attribute values to widgets in the CVAT editor","https://github.com/voxel51/fiftyone/issues/1293","2021-9/23","2021-10/7"
"[FR] Guarantee TIFF support in the App","https://github.com/voxel51/fiftyone/issues/1294","2021-9/23","null"
"[FR] Ability to specify AND instead of OR for classes when loading the COCO dataset","https://github.com/voxel51/fiftyone/issues/1295","2021-9/23","2021-11/3"
"[FR] Add support for datasets which comprise pairs of images","https://github.com/voxel51/fiftyone/issues/1298","2021-9/24","null"
"[FR] Add support for ""escaping"" out of current view in expanded modal","https://github.com/voxel51/fiftyone/issues/1299","2021-9/24","null"
"[BUG] Failed to bind to port with PyTorch DistributedDataParallel","https://github.com/voxel51/fiftyone/issues/1302","2021-9/27","null"
