"['title']","['url']","['createdAt']","['closedAt']"
"add a `LockTemplate` to simplify working with distributed Locks in Spring Integration","https://github.com/spring-projects/spring-integration/issues/2971","2019-6/20","null"
"TcpNetConnection: Read exception - Socket is closed","https://github.com/spring-projects/spring-integration/issues/2974","2019-6/24","2019-6/26"
"NioFileLocker.unlock","https://github.com/spring-projects/spring-integration/issues/2980","2019-7/1","2019-7/22"
"It throws java.util.ConcurrentModificationException when i use RedisLockRegistry","https://github.com/spring-projects/spring-integration/issues/2983","2019-7/4","2019-7/9"
"JdbcLockRegistry.tryLock()  may fails","https://github.com/spring-projects/spring-integration/issues/2985","2019-7/9","2019-7/10"
"Inconsistency in schema locations in spring integration 4.3.20","https://github.com/spring-projects/spring-integration/issues/2987","2019-7/15","2019-7/18"
"IntegrationManagementConfiguration could (should) use proxyBeanMethods=false","https://github.com/spring-projects/spring-integration/issues/2988","2019-7/18","2019-7/22"
"Consider adding a spring-integration-avro module","https://github.com/spring-projects/spring-integration/issues/2992","2019-7/18","null"
"XPathMessageSplitter Not supported: http://javax.xml.XMLConstants/property/accessExternalDTD","https://github.com/spring-projects/spring-integration/issues/2993","2019-7/19","2019-7/22"
"ImapMailReceiver bean is not initialized","https://github.com/spring-projects/spring-integration/issues/2995","2019-7/22","2019-7/22"
"Can sftp support Resource when upload","https://github.com/spring-projects/spring-integration/issues/2996","2019-7/22","2020-3/31"
"TimeoutCountSequenceSizeReleaseStrategy does not respect timeout","https://github.com/spring-projects/spring-integration/issues/2999","2019-7/23","2019-7/23"
"Enhancement: Add flink like window aggregator.","https://github.com/spring-projects/spring-integration/issues/3000","2019-7/23","2019-9/2"
"Fix pub/sub subscription order on dynamic flows","https://github.com/spring-projects/spring-integration/issues/3003","2019-7/23","2019-7/27"
"InvocableHandlerMethod fails to resolve Object payload after resolving Map payload","https://github.com/spring-projects/spring-integration/issues/3004","2019-7/24","2019-7/27"
"Remove prototype scope from handler factory @Beans","https://github.com/spring-projects/spring-integration/issues/3008","2019-7/25","2019-7/31"
"Ability to configure sleep Time in JdbcLockRegistry","https://github.com/spring-projects/spring-integration/issues/3010","2019-7/26","2019-8/20"
"what is the real class and method call if i call gateway interface","https://github.com/spring-projects/spring-integration/issues/3014","2019-8/4","2019-8/4"
"IntegrationManagementConfigurer registorComponentGuage issue using graphite metric registry","https://github.com/spring-projects/spring-integration/issues/3015","2019-8/5","2019-8/5"
"Add cancelIdleInterval to IMAP mail adapter XSD and parsers","https://github.com/spring-projects/spring-integration/issues/3017","2019-8/5","2019-8/28"
"Can't use HttpRequestExecutingMessageHandler directly without preparing an ApplicationContext","https://github.com/spring-projects/spring-integration/issues/3018","2019-8/7","2019-8/8"
"Documentation Enhancement: no send() in QueueChannel","https://github.com/spring-projects/spring-integration/issues/3020","2019-8/8","2019-8/8"
"Documentation Enhancement: clarify the case which ""error-channel"" works","https://github.com/spring-projects/spring-integration/issues/3024","2019-8/9","2019-8/19"
"can't chmod using ftp outbound Adapter","https://github.com/spring-projects/spring-integration/issues/3026","2019-8/13","2019-8/15"
"Enhancements to RotatingServerAdvice","https://github.com/spring-projects/spring-integration/issues/3027","2019-8/13","2019-8/14"
"Please rename the LOCK_PK index","https://github.com/spring-projects/spring-integration/issues/3035","2019-8/19","2019-8/28"
"Improve AbstractRemoteFileOutboundGateway","https://github.com/spring-projects/spring-integration/issues/3038","2019-8/19","2019-8/29"
"Introduction of unlink with lock broke integrations with Twemproxy","https://github.com/spring-projects/spring-integration/issues/3041","2019-8/21","2019-8/30"
"Add (S)FTP source server information to messages ","https://github.com/spring-projects/spring-integration/issues/3043","2019-8/23","2019-8/28"
"Support header setting on gateways that initiate a DSL flow","https://github.com/spring-projects/spring-integration/issues/3047","2019-8/29","2019-9/6"
"Method singleUseConnections and closeStreamAfterSend not found","https://github.com/spring-projects/spring-integration/issues/3048","2019-8/30","2019-8/30"
"Unable to register MBean -  Invalid character `:' in value","https://github.com/spring-projects/spring-integration/issues/3051","2019-9/4","null"
"Spring Integration 5.1 - integration flow convertion with @IntegrationConverter doesn't work","https://github.com/spring-projects/spring-integration/issues/3052","2019-9/13","2019-9/13"
"Fix WebFlux deprecation","https://github.com/spring-projects/spring-integration/issues/3054","2019-9/13","2019-9/13"
"Add micrometer metrics to the integration graph nodes","https://github.com/spring-projects/spring-integration/issues/3056","2019-9/19","2019-9/20"
"Hung Build","https://github.com/spring-projects/spring-integration/issues/3061","2019-9/24","2019-10/1"
"Hung Build","https://github.com/spring-projects/spring-integration/issues/3062","2019-9/24","2019-9/24"
"Revise new NullChannel() usage in favor of `nullChannel` bean","https://github.com/spring-projects/spring-integration/issues/3067","2019-9/27","2019-9/27"
"Document Jackson 2.10 minimum requirement","https://github.com/spring-projects/spring-integration/issues/3069","2019-9/28","2019-9/29"
"Missing documentation about how to correctly handle messages from SftpStreamingMessageSource (and other streaming message sources)","https://github.com/spring-projects/spring-integration/issues/3071","2019-10/1","2019-10/1"
"Feature Enhancement: JdbcPollingChannelAdapter to have configurable SQL","https://github.com/spring-projects/spring-integration/issues/3072","2019-10/4","2019-10/4"
"FileChannelCache.tryLockFor creates empty files","https://github.com/spring-projects/spring-integration/issues/3076","2019-10/10","2019-10/17"
"GH-3026 -FTP Outbound Adapter","https://github.com/spring-projects/spring-integration/issues/3078","2019-10/15","2019-10/30"
"SpEL invocation for functional interfaces cannot find the method for signature","https://github.com/spring-projects/spring-integration/issues/3079","2019-10/15","2019-10/16"
"Subflow with defaultOutputToParentFlow can trigger unwanted payload serialization when @EnableBinding is used","https://github.com/spring-projects/spring-integration/issues/3081","2019-10/15","2019-10/17"
"@Header(""'foo.bar'"") looks for a header ''foo' with property bar'","https://github.com/spring-projects/spring-integration/issues/3083","2019-10/16","2019-10/16"
"json__TypeId__ stripped from message when sending via JMS","https://github.com/spring-projects/spring-integration/issues/3086","2019-10/16","2019-11/11"
"Wrong content type in reply message","https://github.com/spring-projects/spring-integration/issues/3089","2019-10/27","2019-10/31"
"FTP Session not correctly closed","https://github.com/spring-projects/spring-integration/issues/3090","2019-10/28","2019-10/30"
"Refactor FileTransferringMessageHandler impls and resepctive Java DSL components","https://github.com/spring-projects/spring-integration/issues/3092","2019-10/29","2020-6/15"
"Add configurable TTL for every Lock","https://github.com/spring-projects/spring-integration/issues/3095","2019-7/25","null"
"bug: JsonToObjectTransformer throws exception when trying to determine ResolvableType","https://github.com/spring-projects/spring-integration/issues/3096","2019-10/31","2019-11/1"
"Consider to move MQTT support to HiveMQ MQTT Client","https://github.com/spring-projects/spring-integration/issues/3102","2019-11/4","null"
"Consider to support CloudEvents: HeaderMappers, Transformers, MessageConverters etc.","https://github.com/spring-projects/spring-integration/issues/3103","2019-11/4","null"
"Spring integration stream SFTP: pattern filter not working","https://github.com/spring-projects/spring-integration/issues/3105","2019-11/7","2019-11/8"
