createdAt,closedAt,title,url
2007-11/20,2007-11/20,Define core Message interfaces and classes [INT-1],https://github.com/spring-projects/spring-integration/issues/4017
2007-11/20,2007-12/2,Implement polling consumer [INT-12],https://github.com/spring-projects/spring-integration/issues/4028
2007-11/20,2007-11/20,Add timeout-accepting send and receive to MessageChannel [INT-10],https://github.com/spring-projects/spring-integration/issues/4027
2007-11/20,2010-9/13,Add claim check pattern [INT-8],https://github.com/spring-projects/spring-integration/issues/4026
2007-11/20,2007-11/20,Add expiration to Message [INT-7],https://github.com/spring-projects/spring-integration/issues/4025
2007-11/20,2008-6/25,Define base classes for Message transformation [INT-6],https://github.com/spring-projects/spring-integration/issues/4024
2007-11/20,2007-11/20,Define root exception for messaging and basic implementations [INT-3],https://github.com/spring-projects/spring-integration/issues/4018
2007-11/20,2007-12/2,Implement consumer base class [INT-11],https://github.com/spring-projects/spring-integration/issues/4022
2007-11/20,2008-2/4,Implement aggregator [INT-9],https://github.com/spring-projects/spring-integration/issues/4021
2007-11/20,2007-12/2,Implement event driven consumer [INT-4],https://github.com/spring-projects/spring-integration/issues/4020
2007-11/20,2007-11/20,Define core Channel interface and default implementation [INT-2],https://github.com/spring-projects/spring-integration/issues/4019
2007-11/20,2007-11/21,Define MessageHandler interface [INT-5],https://github.com/spring-projects/spring-integration/issues/4023
2007-11/21,2007-11/21,Provide message source and target interfaces [INT-13],https://github.com/spring-projects/spring-integration/issues/4029
2007-11/21,2007-12/2,Define Messaging Mapper interface [INT-14],https://github.com/spring-projects/spring-integration/issues/4030
2007-11/23,2007-12/2,Define base MessageEndpoint [INT-15],https://github.com/spring-projects/spring-integration/issues/4031
2007-11/23,2008-1/2,Create pollable JMS source adapter [INT-16],https://github.com/spring-projects/spring-integration/issues/4032
2007-11/23,2008-1/2,Create JMS target adapter [INT-17],https://github.com/spring-projects/spring-integration/issues/4033
2007-11/23,2008-1/2,Implement Service Activator [INT-18],https://github.com/spring-projects/spring-integration/issues/4034
2007-11/24,2008-1/3,Implement ApplicationEvent target adapter [INT-30],https://github.com/spring-projects/spring-integration/issues/4048
2007-11/24,2008-1/3,Implement ApplicationEvent source adapter [INT-29],https://github.com/spring-projects/spring-integration/issues/4047
2007-11/24,2010-9/13,Implement MessagePublishingInterceptor [INT-28],https://github.com/spring-projects/spring-integration/issues/4046
2007-11/24,2008-1/2,Define FileNameGenerator strategy and default implementation [INT-27],https://github.com/spring-projects/spring-integration/issues/4044
2007-11/24,2008-1/2,Create file source adapter [INT-25],https://github.com/spring-projects/spring-integration/issues/4042
2007-11/24,2008-1/2,Create file target adapter [INT-26],https://github.com/spring-projects/spring-integration/issues/4043
