year_month,count
2012-01-01,5221
2012-02-01,102
2012-03-01,133
2012-04-01,108
2012-05-01,97
2012-06-01,70
2012-07-01,63
2012-08-01,52
2012-09-01,34
2012-10-01,26
2012-11-01,23
2012-12-01,23
2013-01-01,16
2013-02-01,204
2013-03-01,408
2013-04-01,301
2013-05-01,276
2013-06-01,286
2013-07-01,266
2013-08-01,228
2013-09-01,220
2013-10-01,341
2013-11-01,370
2013-12-01,323
2014-01-01,299
2014-02-01,288
2014-03-01,358
2014-04-01,340
2014-05-01,263
2014-06-01,3758
2014-07-01,605
2014-08-01,568
2014-09-01,518
2014-10-01,959
2014-11-01,899
2014-12-01,588
2015-01-01,620
2015-02-01,519
2015-03-01,904
2015-04-01,716
2015-05-01,693
2015-06-01,578
2015-07-01,712
2015-08-01,944
2015-09-01,725
2015-10-01,742
2015-11-01,703
2015-12-01,766
2016-01-01,724
2016-02-01,667
2016-03-01,629
2016-04-01,595
2016-05-01,424
2016-06-01,363
2016-07-01,399
2016-08-01,427
2016-09-01,320
2016-10-01,337
2016-11-01,346
2016-12-01,328
2017-01-01,294
2017-02-01,280
2017-03-01,325
2017-04-01,320
2017-05-01,322
2017-06-01,274
2017-07-01,252
2017-08-01,236
2017-09-01,223
2017-10-01,274
2017-11-01,244
2017-12-01,244
2018-01-01,227
2018-02-01,231
2018-03-01,248
2018-04-01,213
2018-05-01,250
2018-06-01,185
2018-07-01,175
2018-08-01,186
2018-09-01,148
2018-10-01,186
2018-11-01,144
2018-12-01,160
2019-01-01,150
2019-02-01,142
2019-03-01,149
2019-04-01,143
2019-05-01,126
2019-06-01,106
2019-07-01,120
2019-08-01,120
2019-09-01,81
2019-10-01,86
2019-11-01,97
2019-12-01,106
2020-01-01,114
2020-02-01,122
2020-03-01,108
2020-04-01,122
2020-05-01,100
2020-06-01,99
2020-07-01,88
2020-08-01,90
2020-09-01,99
2020-10-01,102
2020-11-01,85
2020-12-01,140
2021-01-01,96
2021-02-01,71
2021-03-01,88
2021-04-01,80
2021-05-01,65
2021-06-01,83
2021-07-01,76
2021-08-01,82
2021-09-01,53
2021-10-01,81
2021-11-01,75
2021-12-01,79
2022-01-01,97
2022-02-01,54
2022-03-01,76
2022-04-01,68
2022-05-01,66
2022-06-01,70
2022-07-01,66
2022-08-01,70
2022-09-01,85
2022-10-01,104
2022-11-01,60
2022-12-01,77
2023-01-01,91
2023-02-01,92
2023-03-01,129
2023-04-01,85
2023-05-01,90
2023-06-01,76
