"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix FileUriExposedException","2018-5/21","2018-5/21","2018-5/21",True,"2018-5/21",2,52,37
"Added ability to open wiki links internally in a Wikipedia article (#…","2018-5/21","2018-5/21","2018-5/21",True,"2018-5/21",2,37,9
"Fix npe","2018-5/21","2018-5/21","2018-5/21",True,"2018-5/21",2,5,1
"Add pathes for fileprovider","2018-5/21","2018-5/21","2018-5/21",True,"2018-5/21",3,24,7
"Pauls branch","2018-5/22","2018-5/22","2018-5/22",True,"2018-5/22",2,10,2
"Choose plan ui improvements","2018-5/22","2018-5/22","2018-5/22",True,"2018-5/22",2,13,24
"Fix #5454","2018-5/22","2018-5/22","2018-5/22",True,"2018-5/22",2,6,1
"Fix_5467","2018-5/23","2018-5/23","2018-5/23",False,"null",2,10,2
"Fix_5467","2018-5/23","2018-5/23","2018-5/23",False,"null",1,23,26
"Refactor update location view","2018-5/24","2018-5/24","2018-5/24",True,"2018-5/24",2,997,1268
"Pauls branch","2018-5/24","2018-5/24","2018-5/24",True,"2018-5/24",2,2,1
"Fix IllegalStateException","2018-5/24","2018-5/24","2018-5/24",True,"2018-5/24",2,3,2
"Wikivoyage sharing links","2018-5/24","2018-5/24","2018-5/24",True,"2018-5/24",3,82,10
"Fix methods for receiving location","2018-5/25","2018-5/25","2018-5/25",True,"2018-5/25",2,20,22
"Add popup for sharing article links","2018-5/25","2018-5/25","2018-5/25",True,"2018-5/25",2,33,11
"Add npe check for poi category","2018-5/25","2018-5/25","2018-5/25",True,"2018-5/25",2,24,9
"Location provider fix","2018-5/25","2018-5/25","2018-5/25",True,"2018-5/25",1,21,21
"Spelling: RTL arrows in comments, and whitespace fixed, App restart","2018-5/27","2018-5/27","2018-5/27",True,"2018-5/27",3,7,4
"The ""later"" button on travel cards hides the card until the applicati…","2018-5/29","2018-5/29","2018-5/29",True,"2018-5/29",2,9,2
"WikivoyageSharingLinks fixes","2018-5/29","2018-5/29","2018-5/29",True,"2018-5/29",2,1,1
"Context menu Ui improving","2018-5/30","2018-5/30","2018-5/30",True,"2018-5/30",2,15,5
