"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"German updated strings","2014-12/21","2014-12/21","2014-12/21",True,"2014-12/21",2,20,8
"Massive bugfixes.","2014-12/22","2014-12/22","2014-12/22",True,"2014-12/22",3,33,14
"Fix Typo","2014-12/22","2014-12/22","2014-12/22",True,"2014-12/22",2,2,2
"Improvements.","2014-12/23","2014-12/23","2014-12/23",True,"2014-12/23",2,166,81
"Fix Phrases.xml ( Farsi Translate )","2014-12/24","2014-12/24","2014-12/24",True,"2014-12/24",2,647,0
"Improvements and bugfixes.","2014-12/25","2014-12/25","2014-12/25",True,"2014-12/25",3,244,92
"Fix ""slighlty"" typo in TestVoiceActivity.java","2014-12/26","2014-12/26","2014-12/26",True,"2014-12/26",2,1,1
"Small fixes to strings","2014-12/29","2014-12/29","2014-12/29",True,"2014-12/29",2,8,8
"Translation mistake fixed","2014-12/29","2014-12/29","2014-12/29",True,"2014-12/29",2,1,1
"remove references to non-existant drawable resources","2014-12/29","2014-12/29","2014-12/29",False,"null",2,1,15
"Bugfix for direction drawable and test for buggy geo intent.","2014-12/29","2014-12/29","2014-12/29",True,"2014-12/29",2,13,4
"Update German strings and small fixis","2014-12/31","2014-12/31","2014-12/31",True,"2014-12/31",2,14,14
"Update phrases.xml","2015-1/2","2015-1/2","2015-1/2",True,"2015-1/2",2,4,0
"Bugfixes.","2015-1/5","2015-1/5","2015-1/5",True,"2015-1/5",2,22,9
"Fixed NPE in dashFavoritesFragment","2015-1/8","2015-1/8","2015-1/8",False,"null",2,3,0
"modernize location sharing","2015-1/8","2015-11/8","2015-1/8",False,"null",6,72,108
"Fixed issue with all words being capitalized in add favorite","2015-1/8","2015-1/8","2015-1/8",True,"2015-1/8",2,0,1
"Added favourites updated event","2015-1/9","2015-1/9","2015-1/9",True,"2015-1/9",2,38,7
"Removed dashdownloads fragment from dashboard, temporary","2015-1/12","2015-1/12","2015-1/12",True,"2015-1/12",2,6,6
"Update URL parsing to include OSM shortlinks, Baidu, Apple, AutoNavi","2015-1/13","2015-1/13","2015-1/13",False,"null",3,497,261
"Fix 2523 issue/","2015-1/15","2015-1/15","2015-1/15",True,"2015-1/15",2,119,78
"Update url parsing","2015-1/18","2015-1/18","2015-1/18",False,"null",2,526,263
"Appcompat","2015-1/19","2015-1/19","2015-1/19",True,"2015-1/19",2,10314,38930
"Quick git fixes","2015-1/19","2015-1/19","2015-1/19",False,"null",2,4,22
"Fixed bottom toolbar not spread items equally","2015-1/20","2015-1/20","2015-1/20",True,"2015-1/20",2,73,31
"add support for a proxy and use more HTTPS","2015-1/20","2015-1/20","2015-1/20",True,"2015-1/20",2,145,18
"Added botoom action bar for favorites","2015-1/21","2015-1/21","2015-1/21",True,"2015-1/21",2,16,4
"Update url parsing","2015-1/21","2015-1/21","2015-1/21",True,"2015-1/21",2,390,166
"Massive fixes and updates.","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",3,785,107
"Added database. Updated search poi activity","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",1,250,189
"Tabs and parking plugin.","2015-1/26","2015-1/26","2015-1/26",True,"2015-1/26",2,1369,322
"Hided tracks fragment from main screen","2015-1/26","2015-1/26","2015-1/26",True,"2015-1/26",2,7,7
"Styles fix.","2015-1/27","2015-1/27","2015-1/27",True,"2015-1/27",2,256,251
"ActionBar styling.","2015-1/28","2015-1/28","2015-1/28",True,"2015-1/28",2,269,172
"GeoParsedPoint.toString() output a geo: URI string","2015-1/29","2015-2/29","2015-1/29",False,"null",2,104,31
"Fixes and updates for themes.","2015-1/29","2015-1/29","2015-1/29",True,"2015-1/29",2,122,64
"Fixed manifest","2015-1/30","2015-1/30","2015-1/30",True,"2015-1/30",2,2,2
"Alexey temp1","2015-1/30","2015-1/30","2015-1/30",True,"2015-1/30",2,636,303
"Updates for settings styles and dashboard.","2015-1/30","2015-2/30","2015-1/30",True,"2015-2/30",2,84,37
"German language updates and small fixes","2015-1/31","2015-1/31","2015-1/31",True,"2015-1/31",2,32,20
"PWD is reserved for shell present working directory","2015-2/1","2015-2/1","2015-2/1",True,"2015-2/1",2,2,2
"GeoParsedPoint.getGeoUriString()","2015-2/2","2015-2/2","2015-2/2",True,"2015-2/2",2,107,28
"More url parsing updates","2015-2/2","2015-2/2","2015-2/2",True,"2015-2/2",2,422,55
"claim all Google map domains","2015-2/3","2016-6/3","2015-2/3",True,"2016-6/3",4,430,8
"Fixes and updates to styles.","2015-2/3","2015-2/3","2015-2/3",True,"2015-2/3",2,219,281
"Fixed bug with dissapearing tabs in 2.3.5. Fixed bug with multiple searc...","2015-2/4","2015-2/4","2015-2/4",True,"2015-2/4",2,6,5
"Styles updates.","2015-2/4","2015-2/4","2015-2/4",True,"2015-2/4",2,145,50
"Styles update and favorite description fixes.","2015-2/5","2015-2/5","2015-2/5",True,"2015-2/5",2,291,210
"Fix work with SQLiteDB","2015-2/6","2015-2/6","2015-2/6",False,"null",2,126,38
"Add support for ellipsoid in sqlitedb","2015-2/7","2015-2/7","2015-2/7",True,"2015-2/7",2,10,1
"Add beanshell use in SQLiteDB","2015-2/9","2015-2/9","2015-2/9",True,"2015-2/9",2,24,4
"List item sizes fixes.","2015-2/9","2015-2/9","2015-2/9",True,"2015-2/9",2,46,18
"Continue work on BeanShell in SQLiteDB","2015-2/10","2015-2/10","2015-2/10",True,"2015-2/10",2,4,0
"Saving tiles into sqlitedb","2015-2/11","2015-2/11","2015-2/11",True,"2015-2/11",2,72,28
"Styles for list view, popup menus and downloads.","2015-2/13","2015-2/13","2015-2/13",True,"2015-2/13",2,811,518
"Updated styles.","2015-2/13","2015-2/13","2015-2/13",True,"2015-2/13",2,15,7
