"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Split interval screen","2017-7/7","2017-7/7","2017-7/7",True,"2017-7/7",2,200,120
"Add delay for splash screen","2017-7/7","2017-7/7","2017-7/7",False,"null",2,41,9
"Fixes","2017-7/7","2017-7/7","2017-7/7",True,"2017-7/7",2,38,4
"Update GeocodingLookupService.java","2017-7/7","2017-7/7","2017-7/7",False,"null",2,1,1
"Update MapInfoWidgetsFactory.java","2017-7/7","2017-7/7","2017-7/7",False,"null",2,1,1
"Update strings.xml","2017-7/7","2017-7/7","2017-7/7",False,"null",2,1,1
"Update strings.xml","2017-7/7","2017-7/7","2017-7/7",True,"2017-7/7",2,1,1
"Revert ""Update strings.xml""","2017-7/9","2017-7/9","2017-7/9",True,"2017-7/9",1,1,1
"Update README.md","2017-7/10","2017-7/10","2017-7/10",False,"null",2,4,2
"Fix crash connected with arrow from support library","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",2,24,24
"Fixes","2017-7/10","2017-7/10","2017-7/10",False,"null",2,4,1
"Split interval screen","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",2,15,8
"Alex branch","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",2,6,0
"Split interval screen","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",2,37,21
"Fix #3982","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",2,25,16
"Ruler improvements","2017-7/11","2017-7/11","2017-7/11",True,"2017-7/11",2,86,43
"Fix bugs in split interval screen","2017-7/11","2017-7/11","2017-7/11",True,"2017-7/11",2,75,49
"Fix ruler width","2017-7/12","2017-7/12","2017-7/12",True,"2017-7/12",2,1,7
"Fix #4086","2017-7/12","2017-7/12","2017-7/12",False,"null",2,47,24
"Alex branch","2017-7/12","2017-7/12","2017-7/12",True,"2017-7/12",2,36,24
"Add ruler","2017-7/12","2017-7/12","2017-7/12",True,"2017-7/12",2,36,113
"removed unused strings with ResourceDeleter","2017-7/12","2017-7/12","2017-7/12",True,"2017-7/12",2,391,4584
"Change center icon for second ruler mode","2017-7/12","2017-7/12","2017-7/12",True,"2017-7/12",2,4,3
"Fix #3759","2017-7/13","2017-7/13","2017-7/13",False,"null",2,1,1
"Fix","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,7,2
"Fix #3974","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,23,0
"Split screen improvements and saving to database","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,162,19
"Fix #3815","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,10,12
"Fix #3868","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,17,3
"Fix #3884","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,4,1
"Add support for showing GPX tracks in pink","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,1,0
"Splash screen","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",2,204,79
"Remove empty strings","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",2,3,4
"Alex branch","2017-7/14","2017-7/14","2017-7/14",False,"null",3,529,240
"Add support for kmz","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",2,64,0
"Splash screen","2017-7/14","2017-7/14","2017-7/14",False,"null",2,36,32
"Fixes","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,125,119
"Splash screen","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,51,36
"Fix bugs","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,27,25
"Fix #4002","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,492,207
"Fix saving compass rotation to exif","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,1,1
"Add default comment is osm editing","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",2,41,6
"Fix #4027","2017-7/18","2017-7/18","2017-7/18",True,"2017-7/18",2,16,11
"Fix logo jumping between spalsh screens","2017-7/18","2017-7/18","2017-7/18",True,"2017-7/18",2,6,6
"Ruler improvements","2017-7/18","2017-7/18","2017-7/18",False,"null",1,329,327
"Fix #3805","2017-7/19","2017-7/19","2017-7/19",True,"2017-7/19",2,7,1
"Ruler improvements","2017-7/19","2017-7/19","2017-7/19",True,"2017-7/19",2,373,342
"Format default comment","2017-7/19","2017-7/19","2017-7/19",True,"2017-7/19",2,124,38
"Fix #4017","2017-7/20","2017-7/20","2017-7/20",False,"null",2,13,4
"Use HTTPS for OSM website","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",2,29,29
"Splash screen","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",2,77,11
"Add improvements to ruler","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",2,46,26
"Live monitoring fixes","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",2,36,9
"Alex fixes","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",2,78,26
"Replace http with https","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,39,107
"Fix crash","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,1,1
"Live monitoring fixes","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,4,1
"Fix name","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,2,2
"Fix NPE in comparator","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,2,2
"Extract isLocationOutdated() to OsmandMapLayer","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,26,20
"Fix drawing splits for tracks with multiple segments","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,15,15
"Alex fixes","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,29,22
"Fix #3674; fix text in mapillary widget","2017-7/21","2017-7/21","2017-7/21",False,"null",1,3,2
"Fix typo in poi_animal_shelter_cat","2017-7/21","2017-7/21","2017-7/21",True,"2017-7/21",2,1,1
"Fix database","2017-7/22","2017-7/22","2017-7/22",True,"2017-7/22",2,42,10
"Fix splash","2017-7/22","2017-7/22","2017-7/22",True,"2017-7/22",2,21,19
"Fix crash in LiveUpdates","2017-7/22","2017-7/22","2017-7/22",False,"null",1,3,0
"Fix crash in LiveUpdates","2017-7/22","2017-7/22","2017-7/22",True,"2017-7/22",2,41,39
"Crash live updates","2017-7/22","2017-7/22","2017-7/22",True,"2017-7/22",8,333,134
"Crash in gpx database","2017-7/22","2017-7/22","2017-7/22",False,"null",8,334,105
"FIx NPE","2017-7/24","2017-7/24","2017-7/24",True,"2017-7/24",2,5,1
"Add check as in closeRecordingMenu()","2017-7/24","2017-7/24","2017-7/24",True,"2017-7/24",2,9,7
