"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"LanseDrawable","2016-3/23","2016-3/23","2016-3/23",True,"2016-3/23",2,184,13
"Update LanesDrawable","2016-3/27","2016-3/27","2016-3/27",True,"2016-3/27",2,214,142
"New GPX track rendering and animation/overlay package.","2016-3/28","2016-4/28","2016-3/28",True,"2016-4/28",3,844,82
"U-turn image fix","2016-3/29","2016-3/29","2016-3/29",True,"2016-3/29",2,1,1
"GPX asynchronous line drawing - super quick MINIMAL code set","2016-4/3","2016-4/3","2016-4/3",True,"2016-4/3",3,336,82
"Support three turn options for one segment in the result route description","2016-4/5","2016-4/5","2016-4/5",True,"2016-4/5",2,23,4
"[Review] Request from 'poretsky' @ 'poretsky/Osmand/review_160408_proposal'","2016-4/8","2016-4/8","2016-4/8",True,"2016-4/8",2,13,4
"GPX tracks - Altitude and speed and distance along track","2016-4/9","2016-4/9","2016-4/9",False,"null",2,733,227
"[Review] Request from 'poretsky' @ 'poretsky/Osmand/review_160413_a11y_proposal'","2016-4/12","2016-4/12","2016-4/12",True,"2016-4/12",2,64,5
"Better accessibility feedback in the route description screen","2016-4/14","2016-4/14","2016-4/14",True,"2016-4/14",2,41,30
"Fix #2436","2016-4/16","2016-4/16","2016-4/16",True,"2016-4/16",2,152,15
"Add erase points button","2016-4/18","2016-4/18","2016-4/18",False,"null",2,56,6
"Route display - alternate","2016-4/19","2016-5/19","2016-4/19",False,"null",2,1218,254
"[Review] Request from 'poretsky' @ 'poretsky/Osmand/review_160420_accessibility_proposal'","2016-4/20","2016-4/20","2016-4/20",False,"null",2,385,32
"Add POI multiselection","2016-4/20","2016-4/20","2016-4/20",True,"2016-4/20",2,316,197
"Fix #2484 - GPX tracks not shown unless extension is .gpx","2016-4/21","2016-4/21","2016-4/21",True,"2016-4/21",2,2,2
"Add support for intermediates in brouter navigation service","2016-4/24","2016-4/24","2016-4/24",True,"2016-4/24",2,16,2
"Always show gpx track settings when gpx track is used for navigation","2016-4/27","2016-5/27","2016-4/27",False,"null",2,9,4
"Restored context menu items explicit placing facility.","2016-4/30","2016-5/30","2016-4/30",True,"2016-5/30",2,6,2
"Out-of-date transifex translations","2016-5/3","2016-6/3","2016-5/3",False,"null",2,44990,75851
"Moving marker functionality","2016-5/5","2016-5/5","2016-5/5",True,"2016-5/5",3,521,263
"[WIP] OBF combine address index","2016-5/5","2016-5/5","2016-5/5",False,"null",2,696,866
"RoutingHelper: fix #2524","2016-5/6","2016-5/6","2016-5/6",True,"2016-5/6",2,1,1
"Add battery status map widget","2016-5/9","2016-5/9","2016-5/9",True,"2016-5/9",3,47,3
"Fix bug causing first segment of drawn path to be not drawn","2016-5/11","2016-5/11","2016-5/11",True,"2016-5/11",3,5,0
"Fix #2471 and #2540","2016-5/13","2016-5/13","2016-5/13",True,"2016-5/13",2,93,66
"Obf merge","2016-5/16","2016-5/16","2016-5/16",False,"null",2,744,881
"WIP: Address index merge: process namesake cities","2016-5/17","2016-5/17","2016-5/17",True,"2016-5/17",2,40,29
"City: mergeWith","2016-5/17","2016-5/17","2016-5/17",True,"2016-5/17",2,11,0
"OBF combine address index: MapObjectComparator","2016-5/19","2016-5/19","2016-5/19",True,"2016-5/19",2,18,2
"BinaryInspector: fix section labels","2016-5/21","2016-5/21","2016-5/21",True,"2016-5/21",2,1,1
"Postcode normalization","2016-5/22","2016-5/22","2016-5/22",False,"null",2,62,6
"Moving marker","2016-5/24","2016-5/24","2016-5/24",True,"2016-5/24",2,0,0
"Moving marker","2016-5/24","2016-5/24","2016-5/24",True,"2016-5/24",4,1214,558
"listener might be null","2016-5/25","2016-5/25","2016-5/25",True,"2016-5/25",2,3,1
"Allow installation of OsmAnd-debug alongside released OsmAnd version","2016-5/25","2016-5/25","2016-5/25",False,"null",2,4,1
"Update strings.xml","2016-5/26","2016-5/26","2016-5/26",False,"null",3,67,2
"speedAlarm: pass maxSpeed and speed","2016-5/27","2016-5/27","2016-5/27",True,"2016-5/27",2,12,11
"[WIP] Obf merge","2016-5/27","2016-5/27","2016-5/27",True,"2016-5/27",2,125,54
"Sort Preferred Locale menu alphabetically in all languages","2016-5/30","2016-5/30","2016-5/30",True,"2016-5/30",1,16,8
"Revert ""[WIP] Obf merge""","2016-5/30","2016-5/30","2016-5/30",False,"null",1,0,0
"Fix #2097","2016-6/2","2016-6/2","2016-6/2",True,"2016-6/2",2,39,30
"New modes.","2016-6/2","2016-6/2","2016-6/2",False,"null",2,10,0
"Fix #2637","2016-6/3","2016-6/3","2016-6/3",True,"2016-6/3",2,65,39
"test if Asturian can be made a selectable language","2016-6/3","2016-6/3","2016-6/3",True,"2016-6/3",1,3,0
"Improve speed and usability of address search","2016-6/5","2016-6/5","2016-6/5",True,"2016-6/5",3,369,140
"Preserve avoid roads","2016-6/7","2016-8/7","2016-6/7",False,"null",2,185,60
"Only show ""find parking"" if destination is reached by car-derived modes","2016-6/7","2016-6/7","2016-6/7",True,"2016-6/7",3,8,1
"Fix idea dependency error.","2016-6/15","2016-6/15","2016-6/15",True,"2016-6/15",3,0,3
"Changed Italian translation for poi_chemist.","2016-6/16","2016-6/16","2016-6/16",True,"2016-6/16",2,1,1
"Allow colours for GPX routes (not just tracks) to be specified in files","2016-6/28","2016-7/28","2016-6/28",True,"2016-7/28",2,3,1
"Fix typo in strings.xml","2016-7/27","2016-7/27","2016-7/27",True,"2016-7/27",2,1,1
"CollatorStringMatcher.java fix","2016-8/4","2016-8/4","2016-8/4",True,"2016-8/4",2,117,18
"Minor string/phrase typo fixes and improvements","2016-8/4","2016-8/4","2016-8/4",True,"2016-8/4",2,21,21
"Avoid double ""yes"" in replace favourite prompt (fixes #2955)","2016-8/16","2016-8/16","2016-8/16",True,"2016-8/16",2,1,1
"Add link to Weblate","2016-8/21","2016-8/21","2016-8/21",True,"2016-8/21",2,1,1
"Update README.md","2016-8/22","2016-8/22","2016-8/22",True,"2016-8/22",2,4,6
"Make landscape orientation setting respect sensor","2016-8/23","2016-8/23","2016-8/23",True,"2016-8/23",2,1,1
"Fix 'booth' typo in TestVoiceActivity.java","2016-9/4","2016-9/4","2016-9/4",True,"2016-9/4",2,1,1
"Typo fix and improvements for OSM Live strings","2016-9/13","2016-9/13","2016-9/13",True,"2016-9/13",2,2,2
" Fix SQLite open flags","2016-9/14","2016-9/14","2016-9/14",True,"2016-9/14",3,3,2
"Fix #3055","2016-9/20","2016-9/20","2016-9/20",True,"2016-9/20",2,10,7
"Enable https for OSRM","2016-9/21","2016-9/21","2016-9/21",False,"null",1,4,4
"OSRM now has precision 5, Fix #3055","2016-9/21","2016-9/21","2016-9/21",True,"2016-9/21",2,1,1
"Enable https for OSRM","2016-9/22","2016-9/22","2016-9/22",True,"2016-9/22",2,5,5
"fix database cursor leak in GpxImportHelper.java","2016-10/9","2016-10/9","2016-10/9",True,"2016-10/9",2,3,1
"translation and typo in phrases.xml","2016-10/22","2016-10/22","2016-10/22",False,"null",2,42,42
"Do not call alarmManager.cancel with null intent","2016-10/24","2016-10/24","2016-10/24",True,"2016-10/24",2,7,3
"Sort pois in phrases.xml","2016-10/25","2016-10/25","2016-10/25",True,"2016-10/25",2,122,132
"Remove resource_cereal from phrases.xml","2016-11/1","2016-11/1","2016-11/1",True,"2016-11/1",3,0,1
"Restored string that was lost somehow","2016-11/15","2016-11/15","2016-11/15",False,"null",3,1,0
"Fix loading of custom rendering files containing dashes and underscores (regression)","2016-11/24","2016-12/24","2016-11/24",True,"2016-12/24",2,1,1
"Only show ""Reverse order"" if there is more than one active marker","2016-11/24","2016-11/24","2016-11/24",True,"2016-11/24",2,1,1
"LIttle change: Fumare>Fumatori","2016-12/3","2016-12/3","2016-12/3",True,"2016-12/3",2,1,1
