"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix osmandapp/OsmAnd-Issues#970 shortcuts exceptions","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",2,30,17
"fixed labels for screen reader","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",2,35,33
"Fix_13195","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",1,31,18
"Wiki poi filter","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",2,41,36
"Fix_13215","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",2,52,50
"Add app chooser for sharing files","2021-11/22","2021-11/22","2021-11/22",True,"2021-11/22",2,477,382
"changed selected memory value text and divider colors","2021-11/23","2021-11/23","2021-11/23",True,"2021-11/23",2,2,2
"Fix Wikipedia Duplicates","2021-11/23","2021-11/23","2021-11/23",False,"null",2,83,11
"Remove address not determined from points","2021-11/23","2021-11/23","2021-11/23",True,"2021-11/23",1,7,14
"Gpx Context Menu UI polishing","2021-11/23","2021-11/23","2021-11/23",True,"2021-11/23",2,121,34
"updated Material Components to version 1.4.0","2021-11/24","2021-11/24","2021-11/24",True,"2021-11/24",2,1,1
"Fix_13219","2021-11/24","2021-11/24","2021-11/24",True,"2021-11/24",2,4,3
"GPS filter fixes","2021-11/24","2021-11/24","2021-11/24",True,"2021-11/24",2,107,49
"update test branch","2021-11/24","2021-11/24","2021-11/24",True,"2021-11/24",23,8945,3272
"Fix several possible exceptions","2021-11/24","2021-11/24","2021-11/24",True,"2021-11/24",2,74,73
"Fix destination name","2021-11/25","2021-11/25","2021-11/25",True,"2021-11/25",2,12,8
"Fix plugin layers visibility","2021-11/25","2021-11/25","2021-11/25",True,"2021-11/25",2,15,0
"Double wiki fix","2021-11/25","2021-11/25","2021-11/25",True,"2021-11/25",2,30,18
"Fix lost -> lose in strings.xml","2021-11/25","2021-11/25","2021-11/25",True,"2021-11/25",2,1,1
"implemented new Send to OSM GPX alert","2021-11/26","2021-11/26","2021-11/26",False,"null",3,333,44
"New app strings reworked","2021-11/26","2021-11/26","2021-11/26",False,"null",2,12,12
"GPX add <time> tag to <metadata>","2021-11/26","2021-11/26","2021-11/26",False,"null",2,77,44
"Add statistics/route segments legend under graph/chart in Plan route","2021-11/26","2021-11/26","2021-11/26",True,"2021-11/26",2,1033,883
"New app string reworked redux","2021-11/26","2021-11/26","2021-11/26",False,"null",2,9,9
"Fix #9093: open existing OSM edit for POI instead of creating new one","2021-11/27","2021-11/27","2021-11/27",True,"2021-11/27",2,35,14
"update test branch","2021-11/28","2021-11/28","2021-11/28",True,"2021-11/28",25,2173,1169
"Osm route select","2021-11/29","2022-2/29","2021-11/29",True,"2022-2/29",2,619,9
"Use space thousand separator for numbers with 5+ digits","2021-11/29","2021-12/29","2021-11/29",True,"2021-12/29",3,93,49
"implemented new alert dialog for gpx tracks uploads, after revision","2021-11/29","2021-12/29","2021-11/29",True,"2021-12/29",2,248,80
"Fix #12750 Don't write labels for OSM edits on low zooms","2021-11/30","2021-11/30","2021-11/30",True,"2021-11/30",2,20,14
"Fix #13055 Capitalize toast for all languages","2021-11/30","2021-11/30","2021-11/30",True,"2021-11/30",2,62,44
"Api customization","2021-11/30","2021-11/30","2021-11/30",True,"2021-11/30",2,303,134
"Fix Gpx Context Menu ""Points groups visibility"" after 2nd UI Review","2021-11/30","2021-11/30","2021-11/30",True,"2021-11/30",2,54,17
"Fix #13257 GPX add <time> tag to <metadata>","2021-11/30","2021-12/30","2021-11/30",True,"2021-12/30",2,101,86
"Fix quick actions POI icons","2021-11/30","2021-12/30","2021-11/30",True,"2021-12/30",2,83,151
"implemented Gpx track info card","2021-11/30","2021-12/30","2021-11/30",True,"2021-12/30",2,224,29
"Fix #12467 Remove last unsaved filter from POI filters list","2021-12/1","2021-12/1","2021-12/1",True,"2021-12/1",2,29,24
"Add basic text styles","2021-12/2","2021-12/2","2021-12/2",True,"2021-12/2",2,43,0
"set max lines for WTP description as 2 and changed its font size, mad…","2021-12/3","2021-12/3","2021-12/3",True,"2021-12/3",2,4,3
"added hide/show switch for route line turn arrows","2021-12/6","2021-12/6","2021-12/6",True,"2021-12/6",2,189,58
"Check missing assets on app start","2021-12/6","2021-12/6","2021-12/6",True,"2021-12/6",2,64,49
"Update UI of `Add waypoint` Quick Action","2021-12/6","2021-12/6","2021-12/6",True,"2021-12/6",2,1172,380
"Fix several possible crashes","2021-12/7","2021-12/7","2021-12/7",True,"2021-12/7",2,198,111
"Fix reload indexes from different threads","2021-12/7","2021-12/7","2021-12/7",True,"2021-12/7",2,149,216
"update test branch","2021-12/7","2021-12/7","2021-12/7",True,"2021-12/7",40,5402,3108
"Update project structure","2021-12/7","2021-12/7","2021-12/7",True,"2021-12/7",2,3263,3350
"GPX_Context_Menu_-_Points_UI_Review_2","2021-12/8","2021-12/8","2021-12/8",True,"2021-12/8",2,3,4
