"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Hungarian translation","2011-10/22","2011-10/22","2011-10/22",False,"null",1,4,0
"default.render.xml with elevation lines fork after 32829aed2f","2011-10/22","2011-10/22","2011-10/22",False,"null",1,5,1
"default rendering with elevation lines and hungarian translation","2011-10/22","2011-11/22","2011-10/22",True,"2011-11/22",6,73091,1632
"Issue 168: Offline POI adding / Enhancements","2011-10/23","2011-11/23","2011-10/23",True,"2011-11/23",3,18,21
"Fixed sunset time calculation","2011-10/23","2011-10/23","2011-10/23",True,"2011-10/23",2,2,2
"Translation of sustenance, now: Gastronomie","2011-10/29","2011-10/29","2011-10/29",True,"2011-10/29",2,1,1
"Translated new strings into Czech","2011-10/29","2011-10/29","2011-10/29",True,"2011-10/29",2,48,0
"Hungarian translation","2011-10/31","2011-11/31","2011-10/31",True,"2011-11/31",2,4,0
"Complete polish strings.","2011-11/13","2011-11/13","2011-11/13",True,"2011-11/13",2,12,6
"Updated Hungarian translation","2011-11/20","2011-11/20","2011-11/20",True,"2011-11/20",2,4,1
"utf8 ""typo""","2011-11/22","2011-11/22","2011-11/22",True,"2011-11/22",2,2,3
"Issue 168: Offline POI adding / Enhancements","2011-11/24","2011-12/24","2011-11/24",True,"2011-12/24",2,1114,368
"Update OsmAnd/res/values-pt/strings.xml","2011-11/25","2011-11/25","2011-11/25",True,"2011-11/25",2,3,2
"Hungarian translation update and full review","2011-11/25","2011-11/25","2011-11/25",True,"2011-11/25",2,397,394
"Update OsmAnd/res/values-de/strings.xml","2011-11/26","2011-11/26","2011-11/26",False,"null",2,5,5
"First change to german language file, hope that the pull works now","2011-11/26","2011-11/26","2011-11/26",True,"2011-11/26",2,60,60
"Minor corrections, ""native library"" strings translated","2011-11/27","2011-11/27","2011-11/27",True,"2011-11/27",2,3,1
"Translated strings from version 0.6.9 into Czech","2011-12/5","2011-12/5","2011-12/5",True,"2011-12/5",2,18,0
"Update OsmAnd/res/values-pl/strings.xml","2011-12/5","2011-12/5","2011-12/5",True,"2011-12/5",2,20,1
"Hungarian translation","2011-12/5","2011-12/5","2011-12/5",True,"2011-12/5",2,15,0
"correction of german translation for 0.6.9","2011-12/5","2011-12/5","2011-12/5",True,"2011-12/5",2,11,11
"Hungarian translation corr","2011-12/5","2011-12/5","2011-12/5",True,"2011-12/5",2,19,19
"Translated tip_select_destination_point(_t)","2011-12/7","2011-12/7","2011-12/7",True,"2011-12/7",3,4,14
"Hungarian translation update","2011-12/11","2011-12/11","2011-12/11",True,"2011-12/11",2,33,34
"Translated ""zoom level""","2011-12/13","2011-12/13","2011-12/13",True,"2011-12/13",2,2,0
"Cyclemaps cz","2011-12/20","2011-12/20","2011-12/20",True,"2011-12/20",2,3,1
"Hungarian translation update","2012-1/2","2012-1/2","2012-1/2",True,"2012-1/2",2,12,10
"Add an upload all POI button","2012-1/4","2012-1/4","2012-1/4",True,"2012-1/4",2,45,3
"Update with last strings. In future perhaps must be revised all the file...","2012-1/4","2012-1/4","2012-1/4",True,"2012-1/4",2,63,9
"updated FR strings translation","2012-1/4","2012-1/4","2012-1/4",True,"2012-1/4",2,153,138
"Update OsmAnd/res/values-pt/strings.xml","2012-1/5","2012-1/5","2012-1/5",True,"2012-1/5",2,3,3
"Do not put irrelvant tags (source, created_by, converted_by) in the data...","2012-1/5","2012-1/5","2012-1/5",True,"2012-1/5",2,12,1
"updated FR strings translation","2012-1/5","2012-1/5","2012-1/5",False,"null",2,7,7
"Inserted last 4 strings and reviewed all translations, regularized space...","2012-1/10","2012-1/10","2012-1/10",True,"2012-1/10",2,90,58
"Offline poi edit","2012-1/11","2012-1/11","2012-1/11",True,"2012-1/11",2,149,37
"Hungarian translation.","2012-1/15","2012-1/15","2012-1/15",True,"2012-1/15",2,84,0
"Update OsmAnd/res/values-fr/strings.xml","2012-1/15","2012-1/15","2012-1/15",True,"2012-1/15",2,19,19
"corrections in Hungarian translation","2012-1/16","2012-1/16","2012-1/16",True,"2012-1/16",2,67,67
"Czech translation updated.","2012-1/17","2012-1/17","2012-1/17",True,"2012-1/17",2,137,128
"do not change toIndex - index file is always the first one","2012-1/18","2012-1/18","2012-1/18",False,"null",1,0,1
"eleminated some typos and french spacing (i hope this is a contribution ...","2012-1/21","2012-1/21","2012-1/21",False,"null",1,110,110
"small improvments in hu","2012-1/21","2012-1/21","2012-1/21",True,"2012-1/21",2,12,12
"eleminated some typos and french spacing (i hope this is a contribution ...)","2012-1/21","2012-1/21","2012-1/21",True,"2012-1/21",2,110,110
"Update OsmAnd/res/values-it/strings.xml","2012-1/25","2012-1/25","2012-1/25",True,"2012-1/25",2,7,0
"Update OsmAnd/res/values-fr/strings.xml","2012-1/27","2012-1/27","2012-1/27",True,"2012-1/27",2,22,22
"Live monitoring translated to czech","2012-1/29","2012-1/29","2012-1/29",True,"2012-1/29",2,9,0
"""Location lost"" translated to Czech","2012-1/30","2012-1/30","2012-1/30",True,"2012-1/30",2,1,1
"""gps location lost"" and typos in hu-tts","2012-1/30","2012-1/30","2012-1/30",True,"2012-1/30",2,7,7
"Hungarian translation update and line synchronization with English","2012-1/30","2012-1/30","2012-1/30",True,"2012-1/30",2,37,12
"disable the native rendering option when it fails to load","2012-2/2","2012-2/2","2012-2/2",True,"2012-2/2",2,1,0
"Distance Measurement Functionality","2012-2/4","2012-2/4","2012-2/4",False,"null",2,568,12
"Update OsmAnd/res/values/strings.xml","2012-2/8","2012-2/8","2012-2/8",True,"2012-2/8",2,3,0
"Update OsmAnd/res/layout/favourite_edit_dialog.xml","2012-2/8","2012-2/8","2012-2/8",True,"2012-2/8",2,2,2
"Measurement","2012-2/9","2012-2/9","2012-2/9",False,"null",2,1218,108
"updated strings-nl.xml ","2012-2/9","2012-2/9","2012-2/9",True,"2012-2/9",3,860,0
"minor text corrections","2012-2/10","2012-2/10","2012-2/10",True,"2012-2/10",2,9,9
"Small Bug corrections","2012-2/12","2012-2/12","2012-2/12",True,"2012-2/12",2,8,11
"SKIA build system + changes to build with latest Android SDK (MapActivity.java)","2012-2/16","2012-2/16","2012-2/16",False,"null",2,299,88
"Skip downloading empty tiles","2012-2/16","2012-6/16","2012-2/16",False,"null",2,152,3
"Measurement","2012-2/20","2012-2/20","2012-2/20",False,"null",2,1144,109
"Change Australia prefix to Oceania","2012-2/20","2012-2/20","2012-2/20",True,"2012-2/20",2,4,4
"Update OsmAnd/voice/es-tts/_ttsconfig.p","2012-2/21","2012-2/21","2012-2/21",True,"2012-2/21",2,30,30
"Live Monitoring","2012-2/21","2012-3/21","2012-2/21",False,"null",3,1,1
"Make a menu option for POI offline force","2012-2/22","2012-2/22","2012-2/22",True,"2012-2/22",2,11,1
"Translated latest strings in version 0.7.1.","2012-2/22","2012-2/22","2012-2/22",True,"2012-2/22",3,27,0
"correctly translated  ""make u-turn when possible""","2012-2/22","2012-2/22","2012-2/22",True,"2012-2/22",2,1,1
"fixed duplicated string ""update_poi_does_not_change_indexes""","2012-2/23","2012-2/23","2012-2/23",True,"2012-2/23",2,1,2
"Minor corrections","2012-2/23","2012-2/23","2012-2/23",True,"2012-2/23",2,8,7
"updated Hungarian translation","2012-2/23","2012-2/23","2012-2/23",True,"2012-2/23",2,35,6
"Measurement","2012-2/27","2012-2/27","2012-2/27",False,"null",2,1144,109
"Measurement","2012-2/27","2012-2/27","2012-2/27",False,"null",2,1145,110
"Added FR strings","2012-2/27","2012-2/27","2012-2/27",True,"2012-2/27",2,64,1
"Update OsmAnd/res/values-it/strings.xml","2012-2/28","2012-2/28","2012-2/28",True,"2012-2/28",2,40,4
"Update OsmAnd/res/values-it/strings.xml","2012-2/28","2012-2/28","2012-2/28",True,"2012-2/28",2,43,43
"Updated SKIA with custom patch","2012-2/29","2012-2/29","2012-2/29",False,"null",2,666,189
