"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"modes for BRouter","2019-6/29","2019-6/29","2019-6/29",True,"2019-6/29",4,2,2
"Profiles ui fixes","2019-7/2","2019-7/2","2019-7/2",True,"2019-7/2",2,65,19
"Fix #7140","2019-7/2","2019-7/2","2019-7/2",True,"2019-7/2",3,6,4
"Coord formatter","2019-7/2","2019-7/2","2019-7/2",True,"2019-7/2",2,185,44
"Fix #6894","2019-7/3","2019-7/3","2019-7/3",True,"2019-7/3",3,313,253
" #5501 - GPX editing issue","2019-7/4","2019-7/4","2019-7/4",True,"2019-7/4",2,5,3
"nav settings mode selection fix","2019-7/4","2019-7/4","2019-7/4",True,"2019-7/4",2,53,20
"Fix #7106","2019-7/4","2019-7/4","2019-7/4",True,"2019-7/4",3,111,35
"Update phrases.xml","2019-7/4","2019-7/4","2019-7/4",True,"2019-7/4",2,18,25
"New strings reworked, all WL comments sorted","2019-7/5","2019-7/5","2019-7/5",False,"null",4,65,65
"Add foldable location menu to POI menu","2019-7/5","2019-7/5","2019-7/5",True,"2019-7/5",2,29,62
"Add support for gpx metadata tags","2019-7/5","2019-7/5","2019-7/5",True,"2019-7/5",3,165,21
"Revert ""Add WunderLINQ support, handlebar control of your smartphone""","2019-7/7","2019-7/7","2019-7/7",False,"null",1,0,26
"Add External Input Device support","2019-7/7","2019-7/7","2019-7/7",True,"2019-7/7",2,29,17
"avoid roads for BRouter","2019-7/7","2019-7/7","2019-7/7",True,"2019-7/7",2,20,0
"quick fix coord format","2019-7/8","2019-7/8","2019-7/8",True,"2019-7/8",2,3,3
"AIDL updates updateMapMarker, removeMapMarker, removeAllMarkers","2019-7/8","2019-7/8","2019-7/8",True,"2019-7/8",3,90,20
"Fix steepness legend","2019-7/8","2019-7/8","2019-7/8",True,"2019-7/8",2,3,35
"Save track dialog #6258 + #7167","2019-7/8","2019-7/8","2019-7/8",True,"2019-7/8",2,235,65
"Update strings.xml","2019-7/8","2019-7/8","2019-7/8",True,"2019-7/8",2,5,0
"360 deg setting","2019-7/9","2019-7/9","2019-7/9",False,"null",22,1165,373
"Fix progress button redrawing","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",3,55,120
"add parameters to voice routing message listener","2019-7/9","2019-7/9","2019-7/9",False,"null",2,129,63
"Save current track #6258","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",3,235,70
"360 deg setting","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",2,25,5
"Fix #5937","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",3,24,5
"On voice message","2019-7/9","2019-7/9","2019-7/9",False,"null",23,945,310
"voice router message params","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",2,9,6
"Fix local transport stop","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",3,20,5
"Add check for referencesToRoutes","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",3,5,1
"extract add command code to method addToCommandList()","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",2,7,10
"extract add command code to method addToCommandList()","2019-7/9","2019-7/9","2019-7/9",True,"2019-7/9",2,7,10
"fix for context menu scroll glich","2019-7/10","2019-7/10","2019-7/10",True,"2019-7/10",2,36,34
"fixed typo","2019-7/10","2019-7/10","2019-7/10",True,"2019-7/10",2,1,1
"string res fixes #7205","2019-7/10","2019-7/10","2019-7/10",False,"null",1,2,1
"string res fixes #7205","2019-7/10","2019-7/10","2019-7/10",True,"2019-7/10",2,2,1
"Settings navigation profiles = 0 crash fix","2019-7/10","2019-7/10","2019-7/10",False,"null",4,71,36
"fix settings navigation profiles = 0 crash","2019-7/10","2019-7/10","2019-7/10",True,"2019-7/10",2,16,1
