"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"update test branch","2022-1/3","2022-1/3","2022-1/3",True,"2022-1/3",46,30415,14693
"Fix #11445 Reduce space in UI in editing POI, tab ""Advanced""","2022-1/4","2022-1/4","2022-1/4",True,"2022-1/4",2,195,127
"Logging interval is hidden if auto-record track during navigation is …","2022-1/5","2022-1/5","2022-1/5",True,"2022-1/5",2,24,69
"implemented new bottom dialog for rename, copy to favotites of track …","2022-1/5","2022-1/5","2022-1/5",True,"2022-1/5",2,471,215
"Suggest to download map in Search","2022-1/6","2022-1/6","2022-1/6",True,"2022-1/6",2,334,44
"Fix ""Quick action button position""","2022-1/8","2022-1/8","2022-1/8",True,"2022-1/8",2,2,2
"fixed bug when widgets in night mode become white after rotating the …","2022-1/10","2022-1/10","2022-1/10",True,"2022-1/10",3,24,28
"placed nautical depth contours item in layers group","2022-1/11","2022-1/11","2022-1/11",True,"2022-1/11",2,68,35
"fix normalizeSearchText,13128","2022-1/13","2022-1/13","2022-1/13",True,"2022-1/13",2,5,6
"fix search lowercase N/W/E/S, 13456","2022-1/13","2022-1/13","2022-1/13",True,"2022-1/13",2,5,1
"Fix app restart","2022-1/13","2022-1/13","2022-1/13",True,"2022-1/13",2,193,180
"Fix #13426 Travel map worldwide prevents Suggest Map dialog","2022-1/14","2022-1/14","2022-1/14",True,"2022-1/14",2,6,5
"Improved performance of the backup method","2022-1/16","2022-1/16","2022-1/16",True,"2022-1/16",2,2,1
"Fix dashboard screens","2022-1/18","2022-1/18","2022-1/18",True,"2022-1/18",2,256,263
"VectorLayer refactoring","2022-1/18","2022-2/18","2022-1/18",True,"2022-2/18",3,238,123
"Fix Compass ""North is up"" doesn't react on following mode","2022-1/18","2022-1/18","2022-1/18",True,"2022-1/18",2,20,18
"Fix 13406","2022-1/18","2022-1/18","2022-1/18",True,"2022-1/18",2,1,4
"fixed divider flickering","2022-1/18","2022-1/18","2022-1/18",True,"2022-1/18",2,5,0
"Improve analyze on map and GPX-chart","2022-1/19","2022-1/19","2022-1/19",True,"2022-1/19",2,588,314
"added track region indication for overview tab","2022-1/20","2022-1/20","2022-1/20",True,"2022-1/20",2,97,39
"Animation approximations","2022-1/20","2022-1/20","2022-1/20",True,"2022-1/20",2,10,0
"Fix ""Show on map"" button is placed lower than ""Tracks"" button.","2022-1/21","2022-1/21","2022-1/21",True,"2022-1/21",2,23,24
"added create new route action to quick action menu","2022-1/22","2022-1/22","2022-1/22",True,"2022-1/22",2,66,11
"Fix icon for predefined waypoint appearance in GPX quick action osman…","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,35,46
"fixed bug when switching between Map Orientations does not restore No…","2022-1/24","2022-2/24","2022-1/24",True,"2022-2/24",2,36,26
"removed invisible item from cycle routes fragment title","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,8,6
"Fix approximation","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,38,39
"Update gpx chart","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,118,40
"Increase scrollable area + Autoscroll when select item","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,33,29
"Add ability to hide navigation options button","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,43,18
"Fix tag autocomplete #13532","2022-1/24","2022-1/24","2022-1/24",True,"2022-1/24",2,14,3
"Revert ""Update gpx chart"" (temporarily)","2022-1/25","2022-1/25","2022-1/25",True,"2022-1/25",1,40,118
"added missing padding for empty track container","2022-1/25","2022-1/25","2022-1/25",True,"2022-1/25",2,3,0
"Revert ""Revert ""Update gpx chart"" (temporarily)""","2022-1/25","2022-1/25","2022-1/25",True,"2022-1/25",1,118,40
"Disable quick action mode after screen rotation","2022-1/25","2022-1/25","2022-1/25",True,"2022-1/25",2,5,3
"added camera shutter sound check on photo notes","2022-1/25","2022-1/25","2022-1/25",True,"2022-1/25",2,5,0
"Merge animation approximation in the master","2022-1/26","2022-1/26","2022-1/26",True,"2022-1/26",2,60,8
"fix approximation","2022-1/26","2022-9/26","2022-1/26",False,"null",1,6,1
"Fix tag autocomplete in OSM editing #10390","2022-1/27","2022-1/27","2022-1/27",True,"2022-1/27",2,5,20
"Multitrack file import","2022-1/28","2022-2/28","2022-1/28",True,"2022-2/28",2,3444,590
"Fix ""Duplicates IndexItems and GpxTracks in search when increase radius""","2022-1/28","2022-1/28","2022-1/28",True,"2022-1/28",2,8,1
