"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Download all button implementation","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,1195,268
"update test branch","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",12,327,121
"Fix gpx context menu overview actions p5","2021-2/13","2021-2/13","2021-2/13",True,"2021-2/13",2,242,197
"Add description to route parameters","2021-2/14","2021-2/14","2021-2/14",True,"2021-2/14",2,15,133
"Small fixes","2021-2/14","2021-2/14","2021-2/14",True,"2021-2/14",2,13,7
"Add support of URLs in plain text inside favourites and waypoints description","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",2,9,5
"Extend track auto-record during navigation","2021-2/15","2021-2/15","2021-2/15",False,"null",6,401,138
"Fix travel bugs show 30 articles, gpx bookmark","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",2,157,102
"UI editing of description in GPX Context Menu","2021-2/15","2021-2/15","2021-2/15",False,"null",1,212,87
"Edit UI of description in GPX Context Menu","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",2,267,129
"update test branch","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",18,1354,547
"Extend track auto-record during navigation","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",2,10,3
"Distance, time, points count for segment title card","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",2,25,2
"Allow to disable en transliteration","2021-2/16","2021-3/16","2021-2/16",True,"2021-3/16",2,1,2
"Add text if app restart required after settings import","2021-2/16","2021-2/16","2021-2/16",True,"2021-2/16",2,3,0
"Show keyboard after open OSM Note","2021-2/16","2021-2/16","2021-2/16",True,"2021-2/16",3,3,0
"Show keyboard after open OSM Note 3.9","2021-2/16","2021-2/16","2021-2/16",True,"2021-2/16",2,3,0
"update test branch","2021-2/16","2021-2/16","2021-2/16",True,"2021-2/16",7,3621,697
"Add ""Russia"", ""Canada"", ""USA""","2021-2/17","2021-2/17","2021-2/17",True,"2021-2/17",2,27,12
"Review","2021-2/17","2021-2/17","2021-2/17",True,"2021-2/17",2,29,13
"Multitrack fixes","2021-2/17","2021-2/17","2021-2/17",True,"2021-2/17",2,90,67
"Fix nearest point of reversed gpx","2021-2/17","2021-2/17","2021-2/17",True,"2021-2/17",2,26,29
"fix 10736","2021-2/17","2021-2/17","2021-2/17",False,"null",2,1,1
"Fix trip recording process p1","2021-2/17","2021-2/17","2021-2/17",True,"2021-2/17",2,195,146
"Add description to the following route parameters","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",2,46,47
"Update 3.9 to master","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",32,8058,2924
"Fix #10874","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",2,75,22
"T10736","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",2,3,3
"Finish wikivoyage ","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",2,173,64
"Share more favourite points","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",2,38,22
"update test branch","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",7,193,140
"fix empty profile name on main settings screen","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,9,3
"Fix custom track folders","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,133,65
"Hide ""Stop without saving"" button","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,3,3
"Hide ""Stop without saving"" button (m)","2021-2/19","2021-2/19","2021-2/19",False,"null",4,3,3
"Fix possible npe","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,88,34
"Feature Request: Add ""Coordinates widget"" toggle to Quick action button","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,70,1
"Everything in Help Section has a blue box","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",2,1,1
"update test branch","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",9,619,337
"update test branch","2021-2/19","2021-2/19","2021-2/19",True,"2021-2/19",1,2,2
"update test branch","2021-2/20","2021-2/20","2021-2/20",True,"2021-2/20",3,26,10
"Separate ruler by tap from ""Radius ruler""","2021-2/21","2021-2/21","2021-2/21",True,"2021-2/21",2,403,343
"Implement GPX online routing","2021-2/21","2021-3/21","2021-2/21",True,"2021-3/21",3,447,179
"Chips points","2021-2/21","2021-2/21","2021-2/21",True,"2021-2/21",2,145,16
"Fix description","2021-2/22","2021-2/22","2021-2/22",True,"2021-2/22",2,3,2
"Small fixes","2021-2/22","2021-2/22","2021-2/22",True,"2021-2/22",2,30,11
"Adding unnamed waypoints to favorites","2021-2/22","2021-2/22","2021-2/22",True,"2021-2/22",2,4,1
"update test branch","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",6,512,358
"Fix open on map, travel article svg image thumbs, show more progress.","2021-2/23","2021-2/23","2021-2/23",False,"null",6,101,125
"Fix open on map, travel article svg image thumbs, show more progress.","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",2,18,38
"Fix image download buttons, wrong article navigation","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",2,30,37
"Add custom profile color","2021-2/23","2021-3/23","2021-2/23",True,"2021-3/23",2,652,403
"Fix element's alignment: icons and colors","2021-2/23","2021-3/23","2021-2/23",True,"2021-3/23",2,180,157
"update test branch","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",7,170,57
"Adding altitude and timestamp to new favorite","2021-2/24","2021-3/24","2021-2/24",True,"2021-3/24",2,225,123
"Add Google Play In-app review","2021-2/24","2021-2/24","2021-2/24",True,"2021-2/24",2,215,122
"update test branch","2021-2/24","2021-2/24","2021-2/24",True,"2021-2/24",5,163,102
"Gradient colorization for route","2021-2/25","2021-3/25","2021-2/25",True,"2021-3/25",2,448,0
"Fix settings inconsistencies","2021-2/25","2021-2/25","2021-2/25",True,"2021-2/25",2,25,13
"Fix popup name of saved track in trip recording dialog","2021-2/25","2021-2/25","2021-2/25",True,"2021-2/25",2,23,11
"Fix text color in night mode for road info","2021-2/25","2021-2/25","2021-2/25",True,"2021-2/25",2,7,13
"Fix themes with Android system dark theme enabled (like as MIUI etc)","2021-2/26","2021-2/26","2021-2/26",True,"2021-2/26",2,4,0
"Minor UI updates","2021-2/26","2022-9/26","2021-2/26",False,"null",3,7,7
"Add minor stop 10281","2021-2/26","2021-3/26","2021-2/26",False,"null",2,9,3
"update test branch","2021-2/26","2021-2/26","2021-2/26",True,"2021-2/26",5,235,176
"Bind water polygons with land ones for underlay maps","2021-2/26","2021-2/26","2021-2/26",True,"2021-2/26",2,16,6
"update test branch","2021-2/27","2021-2/27","2021-2/27",True,"2021-2/27",4,8,16
"Don't overwrite units of measurement in automatic region","2021-2/28","2021-2/28","2021-2/28",True,"2021-2/28",2,2,1
"update test branch","2021-2/28","2021-2/28","2021-2/28",True,"2021-2/28",4,48,31
"Fix IndexOutOfBoundsException","2021-2/28","2021-2/28","2021-2/28",True,"2021-2/28",2,1,0
"Add visible GPX to history","2021-2/28","2021-3/28","2021-2/28",True,"2021-3/28",2,652,265
"Base Choose category and Add new category","2021-3/1","2021-3/1","2021-3/1",True,"2021-3/1",2,537,14
"Small fixes","2021-3/1","2021-3/1","2021-3/1",True,"2021-3/1",2,25,7
"Color pic","2021-3/1","2021-3/1","2021-3/1",True,"2021-3/1",2,607,29
"Add minor stop 10281","2021-3/1","2021-3/1","2021-3/1",True,"2021-3/1",2,87,17
"update test branch","2021-3/1","2021-3/1","2021-3/1",True,"2021-3/1",8,1865,725
"GPX navigation fixes","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",2,497,387
"Fix bug addwaypoint","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",2,3,4
"Fix rotate screen on list favorite group","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",2,2,0
"Uppercase fix","2021-3/2","2021-3/2","2021-3/2",False,"null",2,1,1
"update test branch","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",4,1105,416
"Fix Gpx Online Routing","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",2,13,6
"update test branch","2021-3/2","2021-3/2","2021-3/2",True,"2021-3/2",3,13,6
"Add points list landscape plan route","2021-3/3","2021-3/3","2021-3/3",True,"2021-3/3",2,66,29
"Fix minor UI inconsistency","2021-3/3","2021-3/3","2021-3/3",True,"2021-3/3",2,5,5
"Coordinate widget","2021-3/3","2021-3/3","2021-3/3",True,"2021-3/3",2,53,415
"Billing library 3","2021-3/4","2021-3/4","2021-3/4",True,"2021-3/4",2,93,64
"Provide description of stateless OnlineRoutingEngine objects","2021-3/5","2021-3/5","2021-3/5",True,"2021-3/5",2,2,0
"Fix NPE","2021-3/5","2021-3/5","2021-3/5",True,"2021-3/5",2,2,6
"Track Appearance UI fixes","2021-3/5","2021-3/5","2021-3/5",True,"2021-3/5",2,162,128
"Fix algorithm to check one region is inside another","2021-3/5","2021-3/5","2021-3/5",True,"2021-3/5",2,52,6
"Add minor stop 10281","2021-3/6","2021-3/6","2021-3/6",True,"2021-3/6",2,6,16
"NullPointExcepionFix ProfileAppearanceFragment ","2021-3/6","2021-3/6","2021-3/6",True,"2021-3/6",3,28,26
"Redesign OsmAnd Live","2021-3/6","2021-3/6","2021-3/6",True,"2021-3/6",2,2301,377
"Fix icon alignment in landscape orientation","2021-3/6","2021-3/6","2021-3/6",True,"2021-3/6",2,20,11
"Transliteration","2021-3/7","2021-3/7","2021-3/7",False,"null",2,11,10
"Ignore empty gx:coord elements in kml files","2021-3/8","2021-3/8","2021-3/8",True,"2021-3/8",2,13,11
"wrong direction marker toolbar","2021-3/8","2021-3/8","2021-3/8",True,"2021-3/8",2,6,6
"Show/Hide – Quick Action","2021-3/8","2021-3/8","2021-3/8",True,"2021-3/8",2,67,730
"Fix ""Crash when add waypoint to current recording gpx track""","2021-3/9","2021-3/9","2021-3/9",True,"2021-3/9",2,3,1
