"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Copy tts when change path during first launch","2017-7/31","2017-7/31","2017-7/31",True,"2017-7/31",2,21,4
"Fix rulers","2017-7/31","2017-7/31","2017-7/31",True,"2017-7/31",2,14,2
"Measurement tools","2017-8/1","2017-8/1","2017-8/1",True,"2017-8/1",2,477,6
"Google play utm","2017-8/1","2017-8/1","2017-8/1",True,"2017-8/1",1,165,222
"Add toolbar","2017-8/1","2017-8/1","2017-8/1",True,"2017-8/1",2,95,2
"Fab waypoints","2017-8/1","2017-8/1","2017-8/1",True,"2017-8/1",2,437,17
"Measurement tools","2017-8/2","2017-8/2","2017-8/2",True,"2017-8/2",2,85,14
"Fab waypoints","2017-8/3","2017-8/3","2017-8/3",True,"2017-8/3",2,597,215
"Measurement tools","2017-8/4","2017-8/4","2017-8/4",True,"2017-8/4",2,343,43
"Add confirmation dialog; fix small things","2017-8/4","2017-8/4","2017-8/4",True,"2017-8/4",2,51,9
"Fix adding route point","2017-8/7","2017-8/7","2017-8/7",True,"2017-8/7",2,14,3
"Empty states in my places and import","2017-8/7","2017-8/7","2017-8/7",False,"null",1,417,55
"Added some convenience methods","2017-8/18","2017-8/18","2017-8/18",False,"null",2,23,1
"Sasha pasha branch","2017-8/22","2017-8/22","2017-8/22",True,"2017-8/22",4,6587,740
"Fixed cast exception","2017-8/22","2017-8/22","2017-8/22",True,"2017-8/22",1,11,4
"Fix favorite import issues","2017-8/22","2017-8/22","2017-8/22",True,"2017-8/22",2,24,1
"Sasha pasha branch","2017-8/23","2017-8/23","2017-8/23",False,"null",3,833,767
"Sasha pasha branch","2017-8/26","2017-8/26","2017-8/26",True,"2017-8/26",3,833,767
"Sasha pasha branch","2017-8/27","2017-8/27","2017-8/27",True,"2017-8/27",3,608,482
"Remove ""Get it on F-Droid"" from README","2017-8/27","2017-8/27","2017-8/27",True,"2017-8/27",2,0,2
"Sasha pasha branch","2017-8/29","2017-8/29","2017-8/29",True,"2017-8/29",3,166,28
