"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"update test branch","2021-1/25","2021-1/25","2021-1/25",True,"2021-1/25",8,4379,1643
"Points fixes first part","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,186,176
"Upload Photo: bottom sheet with the progress bar","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,416,137
"Update UI of Description in Overview Tab in GPX context menu","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,260,118
"Fix gpx context menu overview actions","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,202,180
"Fix online routing UI p4","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,27,2
"GPX menu fixes second part","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",2,110,114
"Fix upload of OSM Edits | Fix #10658","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,7,2
"Travel obf with gpx tracks","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,754,78
"Fix UI trip recording","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,222,174
"GPX menu fixes","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,9,7
"add commonWordsComparator to readIndexedStringTable","2021-1/27","2021-1/27","2021-1/27",False,"null",2,28,0
"Fix_10682","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",1,3,3
"Fix_10621","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,3,1
"GPX menu fixes ","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",2,84,16
"update test branch","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",20,2026,1136
"Fix saving waypoints currently recording","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",3,78,62
"string improvement","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",1,1,1
"GPX menu fixes","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",2,36,25
"Add silent setting to import method of AIDL API ","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",3,14,5
"Fix aidl profile import","2021-1/28","2021-2/28","2021-1/28",True,"2021-2/28",2,71,237
"GPX menu improvements","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",2,29,4
"Add OPR blockchain name","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",2,37,8
"update test branch","2021-1/29","2021-1/29","2021-1/29",True,"2021-1/29",5,991,297
"Save the global settings Wikipedia languages","2021-1/29","2021-1/29","2021-1/29",True,"2021-1/29",2,76,7
"Check upload success","2021-1/29","2021-2/29","2021-1/29",True,"2021-2/29",2,32,27
"Graph toggle","2021-1/29","2021-2/29","2021-1/29",True,"2021-2/29",2,225,161
"Travel - vehicle mode","2021-1/29","2021-2/29","2021-1/29",True,"2021-2/29",2,235,63
"Add silent profile import from another app","2021-1/29","2021-1/29","2021-1/29",True,"2021-1/29",2,21,11
"update test branch","2021-1/29","2021-1/29","2021-1/29",True,"2021-1/29",18,249,59
"Fix gpx context menu overview actions p2","2021-1/31","2021-1/31","2021-1/31",True,"2021-1/31",2,50,20
"update test branch","2021-1/31","2021-1/31","2021-1/31",True,"2021-1/31",10,198,37
"implement OSRM turn types parsing","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,217,45
"Update phrases.xml","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,21,21
"Fix altitude","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,24,12
"refactor server wrong response checking","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,103,81
"Data storage refactoring","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,905,784
"fix search","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",2,104,57
"update test branch","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",7,771,568
"add default profile name for unnamed or missing improted profiles","2021-2/2","2021-2/2","2021-2/2",False,"null",2,13,3
"Fix piste type","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,3,2
"hillshade/terrain toggle fix","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,23,15
"Fix speed unit setting for ""min/km"" to show seconds ","2021-2/2","2021-2/2","2021-2/2",False,"null",19,273,81
"Fix #10540 TransactionTooLargeException","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,40,27
"toggle hilshade fix","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,23,15
"fix speed unit setting for ""min/km"" to show seconds instead of fracti…","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,2,2
"Add default name for imported profiles","2021-2/2","2021-2/2","2021-2/2",True,"2021-2/2",2,13,3
"Fix #5970 Make menu button active at once","2021-2/3","2021-2/3","2021-2/3",False,"null",2,3,0
"Minor fixes","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",2,87,46
"OPR plugin","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",2,667,239
"Small fixes","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",3,0,2
"Missed text","2021-2/3","2021-2/3","2021-2/3",False,"null",24,455,338
"Missed text in UI","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",2,120,92
"Mapillary plugin","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",2,125,45
"Enable OPR plugin by default","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",2,3,2
"Fix image cards in plugins","2021-2/3","2021-2/3","2021-2/3",True,"2021-2/3",1,26,1
"update test branch","2021-2/4","2021-2/4","2021-2/4",True,"2021-2/4",18,2475,1552
"Add simple html support","2021-2/4","2021-2/4","2021-2/4",False,"null",1,197,78
"Basis for redesigned track recording","2021-2/4","2021-2/4","2021-2/4",True,"2021-2/4",4,1259,31
"Fix gpx namespace","2021-2/4","2021-2/4","2021-2/4",False,"null",2,1,0
"API fix for backward compatibility","2021-2/4","2021-2/4","2021-2/4",True,"2021-2/4",2,5,0
"Small fixes","2021-2/4","2021-2/4","2021-2/4",True,"2021-2/4",2,123,107
"update test branch","2021-2/4","2021-2/4","2021-2/4",True,"2021-2/4",2,55,35
"Select segment","2021-2/5","2021-2/5","2021-2/5",True,"2021-2/5",2,618,69
"Update issues template","2021-2/5","2021-2/5","2021-2/5",True,"2021-2/5",2,4,12
"update test branch","2021-2/5","2021-2/5","2021-2/5",True,"2021-2/5",5,156,125
"Add bottom sheet dialogs to clear recoderd data and stop trip recording","2021-2/5","2021-2/5","2021-2/5",False,"null",1,422,0
"Fix config.yml syntax","2021-2/5","2021-2/5","2021-2/5",True,"2021-2/5",2,2,2
"Fix bookmark after file update","2021-2/5","2021-4/5","2021-2/5",False,"null",3,3,2
"Fix gpx context menu overview actions p3","2021-2/6","2021-2/6","2021-2/6",True,"2021-2/6",2,277,208
"Fix #5970 Make menu button active at once","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,3,0
"Extend 'Auto-record track during navigation' until user acknowledgement","2021-2/7","2021-2/7","2021-2/7",False,"null",1,6,1
"Add simple html support ","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,190,71
"Active trip rec","2021-2/8","2021-2/8","2021-2/8",False,"null",3,1005,3
"Fix travel bugs","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,363,566
"Fix several crashes","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,19,12
"Add open track button to wpt context menu","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,33,11
"update test branch","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",21,937,498
"Track menu fixes","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,277,70
"Fix wpt menu for route points","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",2,17,3
"Fix_10775","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",2,90,100
"Download all button implementation","2021-2/9","2021-2/9","2021-2/9",False,"null",3,502,148
"Add ALocation constructor","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",2,18,0
"Fix changing track info with using ""Join segments"" option","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",2,143,99
"update test branch","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",10,732,300
"Add restart button after settings import if language was changed","2021-2/10","2021-2/10","2021-2/10",True,"2021-2/10",2,250,124
"scrollbars=""none""","2021-2/10","2021-2/10","2021-2/10",True,"2021-2/10",2,2,0
"Added new fields in OBF.proto: preciseDx, preciseDy for POI","2021-2/10","2021-2/10","2021-2/10",False,"null",1,220,28
"update test branch","2021-2/10","2021-2/10","2021-2/10",True,"2021-2/10",14,985,942
"Fix NPE","2021-2/11","2021-2/11","2021-2/11",False,"null",1,3,1
"Fix NPE","2021-2/11","2021-2/11","2021-2/11",True,"2021-2/11",2,3,1
"Fix letter spacing in Favorite Groups Selection","2021-2/11","2021-2/11","2021-2/11",True,"2021-2/11",2,17,15
"update test branch","2021-2/11","2021-2/11","2021-2/11",True,"2021-2/11",14,658,346
"Fix bookmarks","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,162,11
"fix 10789","2021-2/12","2021-2/12","2021-2/12",False,"null",2,2,2
"fix 10789","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,2,2
"Implement precision result from 26 zoom","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,209,31
"generator:source=biomass translation","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,32,32
"Don't overwrite GPX file if it's there were no changes","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",2,29,17
"Fix display information after importing gpx file","2021-2/12","2021-2/12","2021-2/12",True,"2021-2/12",3,1,0
