"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"return wikipedia poi type","2020-5/25","2020-5/25","2020-5/25",True,"2020-5/25",2,1,5
"Minor fixes","2020-5/25","2020-5/25","2020-5/25",True,"2020-5/25",2,104,82
"update test branch","2020-5/25","2020-5/25","2020-5/25",True,"2020-5/25",22,15415,859
"Fix tablet sizes and vector icons","2020-5/25","2020-5/25","2020-5/25",True,"2020-5/25",2,241,110
"update test branch","2020-5/26","2020-5/26","2020-5/26",True,"2020-5/26",18,1027,928
"Map source dialog 7658","2020-5/27","2020-5/27","2020-5/27",True,"2020-5/27",2,1530,344
"update test branch","2020-5/27","2020-5/27","2020-5/27",True,"2020-5/27",2,34,2
"shorten string","2020-5/27","2020-5/27","2020-5/27",True,"2020-5/27",1,1,1
"Update strings.xml","2020-5/27","2020-5/27","2020-5/27",True,"2020-5/27",1,1,1
"Fix toolbar tablet sizes","2020-5/28","2020-5/28","2020-5/28",True,"2020-5/28",2,133,136
"update test branch","2020-5/28","2020-5/28","2020-5/28",True,"2020-5/28",4,133,136
"Screen control","2020-5/28","2020-5/28","2020-5/28",True,"2020-5/28",3,529,120
"Custom poi category fix","2020-5/29","2020-6/29","2020-5/29",True,"2020-6/29",2,150,44
"string improvements - not final yet, have not checked the context","2020-5/29","2020-5/29","2020-5/29",True,"2020-5/29",1,6,6
"update test branch","2020-5/29","2020-5/29","2020-5/29",True,"2020-5/29",20,2493,771
"string improvement","2020-5/29","2020-5/29","2020-5/29",True,"2020-5/29",1,1,1
"Fix tablet sizes","2020-5/29","2020-6/29","2020-5/29",True,"2020-6/29",2,87,114
"Fix screen timeout","2020-5/29","2020-5/29","2020-5/29",True,"2020-5/29",2,27,5
"Change Wikipedia poi behaviour","2020-6/1","2020-6/1","2020-6/1",True,"2020-6/1",2,193,257
"Fix turn screen on pref","2020-6/1","2020-6/1","2020-6/1",True,"2020-6/1",2,1,1
"configure map details dialog redesign","2020-6/2","2020-6/2","2020-6/2",True,"2020-6/2",2,564,13
"fix RTL","2020-6/2","2020-6/2","2020-6/2",True,"2020-6/2",2,4,2
"Search refactor","2020-6/2","2020-6/2","2020-6/2",True,"2020-6/2",2,1848,1201
"Fix_9067","2020-6/2","2020-6/2","2020-6/2",True,"2020-6/2",2,6,16
