"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Update and translate strings","2014-8/1","2014-8/1","2014-8/1",False,"null",2,26,11
"Gpxpoint dialog","2014-8/1","2014-8/1","2014-8/1",True,"2014-8/1",2,533,76
"Update and translate strings","2014-8/2","2014-8/2","2014-8/2",True,"2014-8/2",2,26,10
"Fixed bug with maprouteinfocontrol dialog showing every time when contro...","2014-8/2","2014-8/2","2014-8/2",True,"2014-8/2",2,231,186
"добавил поддержку выбора размера изображения при фотографировании","2014-8/2","2014-8/2","2014-8/2",True,"2014-8/2",2,114,14
"Fixed bug with waypoint being announced twice","2014-8/2","2014-8/2","2014-8/2",True,"2014-8/2",3,4,5
"typo","2014-8/2","2014-8/2","2014-8/2",True,"2014-8/2",2,1,1
"Add translations and fix string","2014-8/3","2014-8/3","2014-8/3",True,"2014-8/3",2,5,2
"Refactor of announce nearby points.","2014-8/4","2014-8/4","2014-8/4",True,"2014-8/4",2,121,23
"Bump up target SDK-version to API 19","2014-8/4","2014-8/4","2014-8/4",False,"null",1,4,4
"Values-de","2014-8/5","2014-8/5","2014-8/5",True,"2014-8/5",2,547,559
"Sherpafy","2014-8/5","2014-8/5","2014-8/5",True,"2014-8/5",2,19,3
"Updated back functionality.","2014-8/6","2014-8/6","2014-8/6",True,"2014-8/6",2,26,17
"First implementation of main menu drawer.","2014-8/6","2014-10/6","2014-8/6",True,"2014-10/6",2,445,91
"First implementation of all points settings dialog","2014-8/7","2014-8/7","2014-8/7",False,"null",2,296,7
"Refactor. Added waypoints helper.","2014-8/8","2014-8/8","2014-8/8",True,"2014-8/8",2,175,143
"Fixed bug when application shows wrong layout after rotation","2014-8/8","2014-8/8","2014-8/8",True,"2014-8/8",2,71,56
"Added interface LocationPoint to stageFavorite","2014-8/8","2014-8/8","2014-8/8",True,"2014-8/8",2,31,7
"Fix for not working start tour button","2014-8/8","2014-8/8","2014-8/8",True,"2014-8/8",2,1,1
"Translation for possible values","2014-8/9","2014-8/9","2014-8/9",True,"2014-8/9",3,31,1
"Update strings.xml","2014-8/9","2014-8/9","2014-8/9",True,"2014-8/9",2,1,1
"Update strings.xml","2014-8/9","2014-8/9","2014-8/9",True,"2014-8/9",2,1,1
"Update strings.xml","2014-8/9","2014-8/9","2014-8/9",True,"2014-8/9",2,2,2
"Update strings.xml","2014-8/9","2014-8/9","2014-8/9",True,"2014-8/9",2,2,2
"OsmandSettings storing logic refactored.","2014-8/11","2014-8/11","2014-8/11",True,"2014-8/11",2,31,25
"Removed my places button in sherpafy.","2014-8/12","2014-8/12","2014-8/12",True,"2014-8/12",2,1,1
"Update strings.xml","2014-8/12","2014-8/12","2014-8/12",True,"2014-8/12",2,1,1
"Update strings.xml","2014-8/12","2014-8/12","2014-8/12",True,"2014-8/12",2,1,1
"Add intents","2014-8/12","2014-8/12","2014-8/12",True,"2014-8/12",2,156,2
"Created rounded corner view and shadow for tour selection view","2014-8/13","2014-8/13","2014-8/13",True,"2014-8/13",2,140,63
"First implementation of dialog","2014-8/13","2014-8/13","2014-8/13",True,"2014-8/13",2,131,49
"Refactored states. Fixed null pointer on back pressed.","2014-8/14","2014-8/14","2014-8/14",True,"2014-8/14",2,32,26
"Dialog for ending stage.","2014-8/20","2014-8/20","2014-8/20",False,"null",2,172,117
"Fix flat_list_waypoitns typo in WaypointDialogHelper.java","2014-8/20","2014-8/20","2014-8/20",False,"null",2,1,1
"Added dialog after finishing route.","2014-8/20","2014-8/20","2014-8/20",False,"null",2,172,117
"Add title, cancel and ok for navigation settings dialog","2014-8/23","2014-8/23","2014-8/23",True,"2014-8/23",2,35,6
"Add types for common places","2014-8/27","2014-8/27","2014-8/27",False,"null",2,3,1
"Remove wrong substring","2014-8/27","2014-8/27","2014-8/27",True,"2014-8/27",2,1,2
"GeoPointParserUtil.java added to osmAnd-java","2014-8/31","2014-8/31","2014-8/31",True,"2014-8/31",2,585,484
"Calculate bearing if doesn't come from provider","2014-8/31","2014-8/31","2014-8/31",False,"null",2,57,4
"Fix favourites with same name and category","2014-9/2","2014-9/2","2014-9/2",False,"null",2,1,1
"FIxed bug with action bar appears on Android 2.3.3","2014-9/2","2014-9/2","2014-9/2",True,"2014-9/2",2,6,1
"Updating sherpafy","2014-9/2","2014-9/2","2014-9/2",True,"2014-9/2",2,45,36
"RR's Suggested Updates","2014-9/3","2014-9/3","2014-9/3",True,"2014-9/3",2,8,8
"test map view for sherpafy","2014-9/3","2014-9/3","2014-9/3",False,"null",2,35,5
"search by geo urls reworked","2014-9/4","2014-9/4","2014-9/4",True,"2014-9/4",2,157,48
"FIxed bug with wrong directory for app customization","2014-9/4","2014-9/4","2014-9/4",True,"2014-9/4",2,16,2
"Fixes to sherpafy.","2014-9/5","2014-9/5","2014-9/5",True,"2014-9/5",2,3,1
"Fixed bug when user try to start route without gpx file","2014-9/5","2014-9/5","2014-9/5",False,"null",2,6,1
"Use LIFO order for downloading map tiles (issue 2364)","2014-9/5","2014-9/5","2014-9/5",True,"2014-9/5",2,20,2
"Sound improvements for sherpafy.","2014-9/5","2014-9/5","2014-9/5",True,"2014-9/5",3,26,4
"Hided buttons in sherpafy","2014-9/5","2014-9/5","2014-9/5",True,"2014-9/5",2,11,3
"Fix values-it","2014-9/7","2014-9/7","2014-9/7",True,"2014-9/7",2,1,1
"GeoPointParserUtils bug fixed","2014-9/8","2014-9/8","2014-9/8",True,"2014-9/8",3,48,33
"Remove duplicate strings","2014-9/8","2014-9/8","2014-9/8",True,"2014-9/8",2,0,5
"changed the patterns to stick to one for lat, lon;","2014-9/10","2014-9/10","2014-9/10",True,"2014-9/10",2,161,74
"Downloads","2014-9/10","2014-9/10","2014-9/10",True,"2014-9/10",3,1259,1023
"Downloads","2014-9/12","2014-9/12","2014-9/12",True,"2014-9/12",2,51,42
"Downloads","2014-9/15","2014-9/15","2014-9/15",True,"2014-9/15",3,29,15
"Fixed null pointer in downloadIndexThread","2014-9/16","2014-9/16","2014-9/16",True,"2014-9/16",2,1,1
"Fixed issues with other actions for dowloads. Added other actions for up...","2014-9/16","2014-9/16","2014-9/16",True,"2014-9/16",3,108,29
"Downloads","2014-9/17","2014-9/17","2014-9/17",True,"2014-9/17",2,89,34
"Fixed bug when select storage dialog not shows on first start of applica...","2014-9/18","2014-9/18","2014-9/18",True,"2014-9/18",2,71,64
"Fixed bug with updates not showing","2014-9/19","2014-9/19","2014-9/19",True,"2014-9/19",2,24,5
"Created method to send notifications to android wear","2014-9/19","2014-9/19","2014-9/19",True,"2014-9/19",3,25,0
"Downloads","2014-9/24","2014-9/24","2014-9/24",True,"2014-9/24",3,23,6
"Changed map layers button to POI","2014-9/24","2014-9/24","2014-9/24",True,"2014-9/24",2,10,2
"Sherpafy","2014-9/26","2014-9/26","2014-9/26",True,"2014-9/26",2,15,1
