"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Elevation profile widget","2021-5/7","2021-11/7","2021-5/7",True,"2021-11/7",2,1798,825
"fix 11587","2021-5/7","2021-5/7","2021-5/7",True,"2021-5/7",2,43,29
"update test branch","2021-5/9","2021-5/9","2021-5/9",True,"2021-5/9",28,1716,1537
"Improve poi search in context menu","2021-5/10","2021-5/10","2021-5/10",True,"2021-5/10",3,212,75
"update test branch","2021-5/10","2021-5/10","2021-5/10",True,"2021-5/10",13,89,2
"Add strings translations","2021-5/10","2021-5/10","2021-5/10",True,"2021-5/10",3,15,5
"Remove Gap application mode","2021-5/10","2021-5/10","2021-5/10",True,"2021-5/10",2,0,40
"Fix #11585","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",2,7,7
"Fix #11570","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",2,6,34
"update test branch","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",4,531,271
"Add public transport tags","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",2,548,118
"Fix rendering stop when gradient selected for track","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",2,66,23
"Update test branch","2021-5/11","2021-5/11","2021-5/11",True,"2021-5/11",4,578,250
"Suggest maps","2021-5/11","2021-5/11","2021-5/11",False,"null",3,570,97
"Fix #11546","2021-5/12","2021-5/12","2021-5/12",True,"2021-5/12",2,12,13
"Trip recording dialog","2021-5/13","2021-5/13","2021-5/13",True,"2021-5/13",3,33,27
"Remember state (height) of gpx context menu","2021-5/13","2021-5/13","2021-5/13",True,"2021-5/13",3,3,2
"Fix parseFloat exception during obf (osm live) generation","2021-5/13","2021-5/13","2021-5/13",True,"2021-5/13",2,19,0
"update test branch","2021-5/13","2021-5/13","2021-5/13",True,"2021-5/13",16,303,45
"Fix float numbers","2021-5/14","2021-5/14","2021-5/14",False,"null",2,36,16
"Small refactoring of gradient colorization","2021-5/17","2021-5/17","2021-5/17",True,"2021-5/17",3,21,19
"Fix search location from nearest poi row","2021-5/17","2021-5/17","2021-5/17",True,"2021-5/17",2,6,2
"Global search after 200 km","2021-5/17","2021-5/17","2021-5/17",False,"null",2,9,11
"update test branch","2021-5/17","2021-5/17","2021-5/17",True,"2021-5/17",28,1641,331
"Add backup authorization","2021-5/18","2021-5/18","2021-5/18",True,"2021-5/18",2,1233,35
"add test for poi search","2021-5/19","2021-5/19","2021-5/19",True,"2021-5/19",2,33,9
"Add destination location to api","2021-5/19","2021-5/19","2021-5/19",True,"2021-5/19",2,25,2
"Added test function uploadBigFile","2021-5/19","2021-5/19","2021-5/19",True,"2021-5/19",2,12,3
