"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Review","2020-12/22","2020-12/22","2020-12/22",False,"null",2,33,14
"Fix wikivoyage links","2020-12/24","2020-12/24","2020-12/24",True,"2020-12/24",2,5,5
"update test branch","2020-12/25","2020-12/25","2020-12/25",True,"2020-12/25",25,2520,1811
"Add strings","2020-12/25","2020-12/25","2020-12/25",True,"2020-12/25",2,5,0
"Reverse all point","2020-12/27","2020-12/27","2020-12/27",True,"2020-12/27",2,59,45
"Online Routing UI","2020-12/27","2021-1/27","2020-12/27",True,"2021-1/27",2,1748,39
"Add logs for index item update","2020-12/28","2020-12/28","2020-12/28",True,"2020-12/28",2,17,6
"One inter","2020-12/28","2020-12/28","2020-12/28",True,"2020-12/28",2,19,20
"#10230 Change turnLeft and turnRight, calculateTurnTime()","2020-12/28","2020-12/28","2020-12/28",True,"2020-12/28",2,27,24
"change default settings for the ""Close changeset"" switch","2020-12/29","2020-12/29","2020-12/29",True,"2020-12/29",2,14,10
"Custom tabs in opr","2020-12/29","2020-12/29","2020-12/29",True,"2020-12/29",2,116,203
"Track context menu first part","2020-12/29","2020-12/29","2020-12/29",True,"2020-12/29",2,2197,1607
"update test branch","2020-12/29","2020-12/29","2020-12/29",True,"2020-12/29",29,571,434
"Update outdated bookmarks","2020-12/30","2021-1/30","2020-12/30",False,"null",2,124,36
"Plan Route: add to track - finish","2020-12/30","2020-12/30","2020-12/30",False,"null",2,1,1
"Fix #10395 Add support of incomplete Social Media URLs","2020-12/30","2020-12/30","2020-12/30",False,"null",2,158,20
"Fix opening links to maps ""geo:0,0""","2020-12/30","2021-1/30","2020-12/30",True,"2021-1/30",3,11,2
"Fix current road ref not showing during navigation","2020-12/30","2020-12/30","2020-12/30",True,"2020-12/30",2,3,2
"Add frequently word","2020-12/30","2020-12/30","2020-12/30",True,"2020-12/30",2,1,1
"Merge pull request #1 from osmandapp/master","2020-12/30","2020-12/30","2020-12/30",False,"null",1,0,0
"After add to track: show ""track is saved"" bottom sheet.","2020-12/30","2020-12/30","2020-12/30",True,"2020-12/30",2,1,1
"update test branch","2021-1/1","2021-1/1","2021-1/1",True,"2021-1/1",21,2956,1923
"Fix #10395 Add support of incomplete Social Media URLs ","2021-1/1","2021-1/1","2021-1/1",True,"2021-1/1",2,84,31
"Switch the remaining builder URLs to https","2021-1/2","2021-1/2","2021-1/2",True,"2021-1/2",2,4,4
"Minor UI fixes with voice prompts timetable","2021-1/2","2021-1/2","2021-1/2",True,"2021-1/2",2,9,14
"update test branch","2021-1/3","2021-1/3","2021-1/3",True,"2021-1/3",17,1527,530
"update test branch","2021-1/3","2021-1/3","2021-1/3",True,"2021-1/3",1,38,38
"Language packages are updated every day","2021-1/3","2021-1/3","2021-1/3",False,"null",3,2,2
"Add filterPoiByType()","2021-1/4","2021-1/4","2021-1/4",True,"2021-1/4",2,30,6
"Add search with a 2 characters","2021-1/4","2021-1/4","2021-1/4",False,"null",1,1,1
"Fix #10509 Opt out of sending metrics to Google when using WebView","2021-1/4","2021-1/4","2021-1/4",True,"2021-1/4",2,2,1
"fix #1326 and #10209 by adding XML namespace 'osmand' and osmand.xsd","2021-1/4","2021-1/4","2021-1/4",False,"null",1,61,44
"fix #1326 and #10209 by adding the XML namespace 'osmand' and osmand.xsd","2021-1/4","2021-1/4","2021-1/4",False,"null",2,108,48
"Fix map link parsing","2021-1/5","2021-1/5","2021-1/5",True,"2021-1/5",2,1,1
"Fix #10437","2021-1/5","2021-1/5","2021-1/5",True,"2021-1/5",2,67,15
"Update CachedOsmandIndexes after map download","2021-1/5","2021-1/5","2021-1/5",True,"2021-1/5",2,15,11
"Share address. Nearby POI","2021-1/6","2021-1/6","2021-1/6",True,"2021-1/6",2,125,45
"Fix crash OAuth OpenStreetMap","2021-1/6","2021-1/6","2021-1/6",True,"2021-1/6",2,10,2
"update test branch","2021-1/6","2021-1/6","2021-1/6",True,"2021-1/6",26,3123,443
"Add conditions for restrictions via ways","2021-1/7","2021-1/7","2021-1/7",True,"2021-1/7",2,15,3
"Add condition for 0 planRoadDirection","2021-1/7","2021-1/7","2021-1/7",True,"2021-1/7",2,8,5
"fix #1326 and #10209 by adding the XML namespace 'osmand' to the header and the writeExtensions function","2021-1/7","2021-1/7","2021-1/7",True,"2021-1/7",2,2,1
"Online routing export and import","2021-1/7","2021-1/7","2021-1/7",True,"2021-1/7",2,282,121
"Travel obf gpx","2021-1/8","2021-1/8","2021-1/8",True,"2021-1/8",2,165,48
"update test branch","2021-1/8","2021-1/8","2021-1/8",True,"2021-1/8",18,805,212
"Fix links to wikivoyage","2021-1/8","2021-1/8","2021-1/8",True,"2021-1/8",2,20,3
"Fix #10454 Search by fuel type","2021-1/9","2021-1/9","2021-1/9",True,"2021-1/9",2,154,85
"Implement Online routing backend","2021-1/10","2021-1/10","2021-1/10",True,"2021-1/10",2,394,270
"Fix_10068","2021-1/11","2021-1/11","2021-1/11",True,"2021-1/11",2,534,58
"Fix_8426","2021-1/11","2021-1/11","2021-1/11",True,"2021-1/11",2,332,124
"fix Graphhopper name","2021-1/11","2021-1/11","2021-1/11",True,"2021-1/11",2,6,6
"Share address. Nearby POI (update)","2021-1/12","2021-1/12","2021-1/12",True,"2021-1/12",2,89,23
"Add condition for BuildingInterpolation.ALPHABETIC","2021-1/12","2021-1/12","2021-1/12",True,"2021-1/12",2,27,10
"update test branch","2021-1/12","2021-1/12","2021-1/12",True,"2021-1/12",30,1868,933
"Fix open on map","2021-1/13","2021-1/13","2021-1/13",True,"2021-1/13",2,8,7
"Gpx options first part","2021-1/14","2021-1/14","2021-1/14",True,"2021-1/14",2,741,125
"Fix online routing UI","2021-1/14","2021-1/14","2021-1/14",True,"2021-1/14",2,203,15
"My Place: GPX Context menu","2021-1/14","2021-1/14","2021-1/14",True,"2021-1/14",2,39,14
"Update UI of Announcement time screen","2021-1/14","2021-1/14","2021-1/14",True,"2021-1/14",2,486,60
"Fix string resources","2021-1/14","2021-1/14","2021-1/14",True,"2021-1/14",2,608,4527
"Implement Online routing backend p.2","2021-1/15","2021-1/15","2021-1/15",True,"2021-1/15",2,1135,713
"Add BaseCamp compatibility for planned Tracks and claculated routes exported to gpx","2021-1/16","2021-1/16","2021-1/16",True,"2021-1/16",2,20,21
"Add an option for always adding track waypoints to the current track","2021-1/16","2022-2/16","2021-1/16",False,"null",4,38,5
"update test branch","2021-1/16","2021-1/16","2021-1/16",True,"2021-1/16",20,2498,5052
"Temporaly trip recording","2021-1/17","2021-1/17","2021-1/17",False,"null",2,469,22
"update test branch","2021-1/17","2021-1/17","2021-1/17",True,"2021-1/17",3,486,60
