"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"My first commit to get started","2012-3/30","2012-4/30","2012-3/30",False,"null",2,15,1
"Accessibility","2012-3/30","2012-4/30","2012-3/30",False,"null",2,479,216
"Accessibility update","2012-4/1","2012-4/1","2012-4/1",True,"2012-4/1",3,300,324
"Major changes to better adapt to spanish grammar and better match the english text.","2012-4/3","2012-4/3","2012-4/3",True,"2012-4/3",2,55,39
"Create .nomedia file on the SD card, so that Gallery and Music apps won't index tile images or voice navigation files.","2012-4/3","2012-4/3","2012-4/3",True,"2012-4/3",2,15,1
" Accessibility updates","2012-4/3","2012-4/3","2012-4/3",True,"2012-4/3",2,233,161
"Accessibility update","2012-4/6","2012-4/6","2012-4/6",True,"2012-4/6",7,744,336
"орфография: в русском нет слова ""нету""","2012-4/7","2012-4/7","2012-4/7",True,"2012-4/7",2,3,3
"Android SDK 17 broke old Ant script","2012-4/8","2012-4/8","2012-4/8",True,"2012-4/8",2,353,4
"Accessibility proposals","2012-4/8","2012-4/8","2012-4/8",False,"null",2,562,233
"This is a brand new translation from the latest english version.","2012-4/8","2012-4/8","2012-4/8",True,"2012-4/8",2,870,436
"Some defects corrected and some long sentences reduced","2012-4/11","2012-4/11","2012-4/11",True,"2012-4/11",2,15,15
"Fixed Google Satellite tile source","2012-4/12","2012-4/12","2012-4/12",False,"null",3,8,2
"add Geofabrik OSMI view to tile source","2012-4/12","2012-4/12","2012-4/12",True,"2012-4/12",2,6,0
"Initial Wikimapia vector API support.","2012-4/13","2012-6/13","2012-4/13",False,"null",2,406,37
"Favorite Dialog and Gpx Save Improvements","2012-4/15","2012-4/15","2012-4/15",True,"2012-4/15",2,8,4
"Hungarian strings update","2012-4/16","2012-4/16","2012-4/16",True,"2012-4/16",2,60,1
"Accessibility update","2012-4/17","2012-4/17","2012-4/17",True,"2012-4/17",8,2723,1058
"Accessibility proposals","2012-4/17","2012-4/17","2012-4/17",True,"2012-4/17",2,37,8
"Updated to NDK r7c and SDK18","2012-4/17","2012-4/17","2012-4/17",True,"2012-4/17",2,212,557
"Accessibility proposals","2012-4/18","2012-4/18","2012-4/18",True,"2012-4/18",2,526,252
"Update Hungarian translation","2012-4/18","2012-4/18","2012-4/18",True,"2012-4/18",2,14,0
"Fix","2012-4/20","2012-4/20","2012-4/20",True,"2012-4/20",2,27,4
"update Hungarian translation","2012-4/20","2012-4/20","2012-4/20",True,"2012-4/20",2,78,73
"Fix","2012-4/23","2012-4/23","2012-4/23",True,"2012-4/23",2,795,790
"skia","2012-4/25","2012-4/25","2012-4/25",True,"2012-4/25",2,8,4
"Translated new strings for pre-release version 0.7.2 ","2012-4/27","2012-4/27","2012-4/27",True,"2012-4/27",2,75,0
"Hungarian translation: 0.7.2 changelog","2012-4/29","2012-4/29","2012-4/29",True,"2012-4/29",2,16,10
"transalations for 0.7.2","2012-4/29","2012-4/29","2012-4/29",False,"null",2,85,0
"Updated changes for 0.7.2","2012-4/30","2012-5/30","2012-4/30",True,"2012-5/30",2,12,0
"Some typos (Hope I didn't double this message, I encountered some error ...","2012-5/1","2012-5/1","2012-5/1",True,"2012-5/1",2,8,8
"Renew bundled assets","2012-5/2","2012-5/2","2012-5/2",True,"2012-5/2",2,83,13
"Ui code references refactor","2012-5/2","2012-5/2","2012-5/2",False,"null",3,37,2
"correct russian translate","2012-5/3","2012-5/3","2012-5/3",True,"2012-5/3",2,42,42
"German translation for Osmand 0.7.2","2012-5/3","2012-5/3","2012-5/3",True,"2012-5/3",3,83,1
"Merged double entry of switch_to_raster_map_to_see.","2012-5/3","2012-5/3","2012-5/3",True,"2012-5/3",2,1,2
"Typo fix in Russian string.","2012-5/7","2012-5/7","2012-5/7",True,"2012-5/7",2,1,1
"fix for issue 244","2012-5/7","2012-5/7","2012-5/7",True,"2012-5/7",2,1,1
"Magic strings moved from settings_pref.xml to strings.xml","2012-5/11","2012-5/11","2012-5/11",True,"2012-5/11",2,18,4
"Native fixes","2012-5/12","2012-5/12","2012-5/12",False,"null",2,40,10
