"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Hebrew recorded voice update ","2013-2/26","2013-2/26","2013-2/26",True,"2013-2/26",2,50,19
"Fix for bug that throws array out of bounds error when editing the waypo...","2013-2/26","2013-2/26","2013-2/26",True,"2013-2/26",2,15,8
"Hebrew recorded voice update , new distance calculation method.","2013-2/27","2013-2/27","2013-2/27",True,"2013-2/27",2,21,41
"Accessibility improvements","2013-3/1","2013-3/1","2013-3/1",True,"2013-3/1",2,144,37
"Fixed accessibility settings persistence.","2013-3/1","2013-3/1","2013-3/1",True,"2013-3/1",2,8,2
"Accessibility improvements","2013-3/3","2013-3/3","2013-3/3",True,"2013-3/3",2,157,40
"Implementation of Planning/Measurement plugin consistent with latest project structure.","2013-3/3","2013-4/3","2013-3/3",False,"null",3,2192,8
"More content descriptions for graphics widgets","2013-3/3","2013-3/3","2013-3/3",True,"2013-3/3",2,5,1
"Hebrew recorded voice update. Fix critical issue : say word ""turn"" before ""sharp right/left"".","2013-3/3","2013-3/3","2013-3/3",True,"2013-3/3",2,36,27
"Accessibility fix","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",2,3,0
"Accessibility fix","2013-3/6","2013-3/6","2013-3/6",True,"2013-3/6",2,3,0
"Accessibility enhancement","2013-3/12","2013-3/12","2013-3/12",True,"2013-3/12",2,4,0
"Accessibility enhancement","2013-3/12","2013-3/12","2013-3/12",True,"2013-3/12",2,4,0
"Update strings.xml","2013-3/26","2013-3/26","2013-3/26",True,"2013-3/26",2,1,1
"use destination tag in navigation","2013-4/4","2013-4/4","2013-4/4",True,"2013-4/4",2,2,2
"Update ttsconfig.p","2013-4/14","2013-4/14","2013-4/14",True,"2013-4/14",2,4,0
"Winter+ski: turn grassland to snow","2013-4/21","2013-4/21","2013-4/21",True,"2013-4/21",3,2,1
"Remove untranslated strings","2013-5/1","2013-5/1","2013-5/1",True,"2013-5/1",2,5,6136
"Fix ant debug target","2013-5/2","2013-5/2","2013-5/2",True,"2013-5/2",2,1,1
"Added specific turn sentences for imperative mode.","2013-5/4","2013-5/4","2013-5/4",True,"2013-5/4",2,11,1
"Routing for bicycles on one way roads","2013-5/7","2013-5/7","2013-5/7",True,"2013-5/7",2,5,2
"Replaced website and phone fields with housenumber and streetname in add poi user interface","2013-5/8","2013-5/8","2013-5/8",False,"null",2,24,24
"Improved handling of day wrap in opening_hours","2013-5/9","2013-5/9","2013-5/9",True,"2013-5/9",2,42,6
"Update strings.xml","2013-5/10","2013-5/10","2013-5/10",False,"null",1,1,1
"Update strings.xml","2013-5/11","2013-5/11","2013-5/11",True,"2013-5/11",2,1,1
"Made links clickable in POI description","2013-5/11","2013-5/11","2013-5/11",True,"2013-5/11",2,20,4
"full review of Hungarian special phrases","2013-5/13","2013-5/13","2013-5/13",True,"2013-5/13",2,39,44
"narrow_gauge and halt from z13","2013-5/13","2013-5/13","2013-5/13",True,"2013-5/13",2,2,2
"narrow_gauge from z13 in default render","2013-5/13","2013-5/13","2013-5/13",True,"2013-5/13",2,2,2
"Update strings.xml","2013-5/16","2013-5/16","2013-5/16",True,"2013-5/16",2,1,1
"Create specialphrases_da.txt","2013-5/16","2013-5/16","2013-5/16",True,"2013-5/16",2,437,0
"Update strings.xml","2013-5/27","2013-5/27","2013-5/27",True,"2013-5/27",2,1,1
"Display cycle routes at zoom 12","2013-5/27","2013-5/27","2013-5/27",False,"null",2,577,577
"Display cycle routes at zoom 12","2013-5/27","2013-5/27","2013-5/27",False,"null",1,577,577
"update nl-tts; some typos, some corrections","2013-5/31","2013-5/31","2013-5/31",True,"2013-5/31",2,12,11
"Changelog fixes","2013-6/5","2013-6/5","2013-6/5",True,"2013-6/5",2,7,4
".osc extension for OsmChange file ","2013-6/6","2013-6/6","2013-6/6",True,"2013-6/6",2,1,1
"Заменил перевод: ""Закрыть"" на ""Не отправлять"". По контексту так вернее","2013-6/13","2013-6/13","2013-6/13",False,"null",2,1,1
"Fixed problem with https in tags.","2013-6/14","2013-6/14","2013-6/14",True,"2013-6/14",2,1,1
"Correction of incorrect animate","2013-6/19","2013-6/19","2013-6/19",True,"2013-6/19",2,5,5
"Update LocalIndexesActivity.java","2013-6/19","2013-6/19","2013-6/19",True,"2013-6/19",2,1,1
"focus mode and sound to audionotes plugin","2013-6/23","2013-6/23","2013-6/23",True,"2013-6/23",2,184,10
"Expanded OpeningHours with Month","2013-6/25","2013-6/25","2013-6/25",True,"2013-6/25",2,134,11
"Update strings.xml","2013-6/28","2013-6/28","2013-6/28",True,"2013-6/28",2,1,1
"Bulgarion translation rewriten (old not working). ","2013-6/29","2013-6/29","2013-6/29",False,"null",2,1523,45
"OsmoDroid","2013-7/1","2013-7/1","2013-7/1",True,"2013-7/1",2,607,105
"Fix spelling of accommodation","2013-7/3","2013-7/3","2013-7/3",False,"null",3,39,39
"Update strings.xml","2013-7/10","2013-7/10","2013-7/10",True,"2013-7/10",2,2,2
"Many interface improvements","2013-7/12","2013-7/12","2013-7/12",True,"2013-7/12",3,77,47
"Better Russian strings","2013-7/13","2013-7/13","2013-7/13",False,"null",2,2,2
"Make parsing of Google Maps URIs more flexible","2013-7/20","2013-7/20","2013-7/20",True,"2013-7/20",2,5,1
"prevent double-lookup of a propertyName from router","2013-7/23","2013-7/23","2013-7/23",True,"2013-7/23",2,3,2
"replaced more containsKey() -> get() usages by a simple get(), followed by a test for NULL.","2013-7/23","2013-8/23","2013-7/23",False,"null",2,59,59
"Bulgarian translation rewritten","2013-7/23","2013-7/23","2013-7/23",True,"2013-7/23",2,1546,77
