"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix issue 1265","2012-9/12","2012-9/12","2012-9/12",True,"2012-9/12",3,913,410
"Fix Junit tests","2012-9/12","2012-9/12","2012-9/12",True,"2012-9/12",3,105,39
"Fix last Junit test + Bodensee issue","2012-9/13","2012-9/13","2012-9/13",False,"null",3,282,54
"Bicycle routing improvments","2012-9/14","2012-9/14","2012-9/14",True,"2012-9/14",2,16,9
"Update OsmAnd/res/values-nl/strings.xml","2012-9/15","2012-9/15","2012-9/15",True,"2012-9/15",2,1,1
"bicycle routing: Don't prefer cycleways too much over tracks/path/footways","2012-9/16","2012-11/16","2012-9/16",False,"null",2,6,7
"Greek Translation","2012-9/17","2012-9/17","2012-9/17",False,"null",2,1312,0
"Geofabrik url fix","2012-9/17","2012-9/17","2012-9/17",True,"2012-9/17",2,73,63
"Geofabrik url fix","2012-9/17","2012-9/17","2012-9/17",True,"2012-9/17",2,14,14
"Multipolygon","2012-9/18","2012-9/18","2012-9/18",True,"2012-9/18",3,569,347
"Render some more shops","2012-9/26","2012-9/26","2012-9/26",True,"2012-9/26",3,8,3
"Use existing icon shop_diy for ""doityourself"". Fix issue #1405","2012-9/27","2012-9/27","2012-9/27",True,"2012-9/27",2,20,19
"Update OsmAnd/assets/voice/el-tts/ttsconfig.p","2012-9/30","2012-9/30","2012-9/30",True,"2012-9/30",2,21,7
"Update OsmAnd/src/net/osmand/plus/activities/SettingsActivity.java","2012-10/4","2012-10/4","2012-10/4",True,"2012-10/4",2,7,7
"Update OsmAnd/res/values-lv/strings.xml","2012-10/5","2012-10/5","2012-10/5",True,"2012-10/5",2,5,5
"Fix mistakes in russian translate","2012-10/10","2012-10/10","2012-10/10",True,"2012-10/10",2,23,22
"Add Miles/yard to configuration and commit/check TTS voice for yards","2012-10/15","2012-10/15","2012-10/15",True,"2012-10/15",3,25,16
"Update OsmAnd/assets/voice/nl-tts/ttsconfig.p","2012-10/17","2012-10/17","2012-10/17",True,"2012-10/17",2,5,5
"Update OsmAnd/res/values-nl/strings.xml","2012-10/19","2012-10/19","2012-10/19",True,"2012-10/19",2,4,4
"Update OsmAnd/assets/voice/el-tts/ttsconfig.p","2012-10/22","2012-10/22","2012-10/22",True,"2012-10/22",2,26,26
"Fixed issue 1477 by myself","2012-10/23","2012-10/23","2012-10/23",True,"2012-10/23",2,6,2
" 	Share location via QR-Code using ZXing Barcode Scanner ","2012-10/23","2012-11/23","2012-10/23",False,"null",2,42,1
"swing_messages_el.properties","2012-10/23","2012-10/23","2012-10/23",True,"2012-10/23",2,97,0
"Updated Greek tts","2012-10/23","2012-10/23","2012-10/23",True,"2012-10/23",2,1,1
"bidforfix Greek translation file","2012-10/23","2012-10/23","2012-10/23",False,"null",1,6,0
"bidforfix Greek translation file","2012-10/23","2012-10/23","2012-10/23",False,"null",1,6,0
"Share location via QR-Code using ZXing Barcode Scanner","2012-10/24","2012-10/24","2012-10/24",True,"2012-10/24",2,43,2
" Greek bidforfix.xml ","2012-10/24","2012-10/24","2012-10/24",True,"2012-10/24",2,6,0
"Update OsmAnd/res/values-sv/strings.xml","2012-10/26","2012-10/26","2012-10/26",True,"2012-10/26",2,3,3
"Patch 1","2012-10/26","2012-10/26","2012-10/26",True,"2012-10/26",3,16,12
"Ui changes","2012-10/26","2012-10/26","2012-10/26",False,"null",3,5,1
"Update OsmAnd/res/values-sv/strings.xml","2012-10/26","2012-10/26","2012-10/26",True,"2012-10/26",2,3,3
"Update OsmAnd/res/values-sv/strings.xml","2012-10/26","2012-10/26","2012-10/26",True,"2012-10/26",2,1,1
"Update OsmAnd/res/values-sv/strings.xml","2012-10/26","2012-10/26","2012-10/26",True,"2012-10/26",2,2,2
