"['title']","['url']","['createdAt']","['closedAt']"
"Transit maps and lines (metro, bus, etc) ","https://github.com/osmandapp/OsmAnd/issues/4171","2017-7/22","2017-7/22"
"Add 'is in' look-up mechanism to determine at least state/region/community the location is in","https://github.com/osmandapp/OsmAnd/issues/4174","2017-7/22","null"
"Show 'Near city' information for all search results","https://github.com/osmandapp/OsmAnd/issues/4176","2017-7/22","null"
"online search","https://github.com/osmandapp/OsmAnd/issues/4180","2017-7/22","2017-9/20"
"Map rendering freezes with GPX track ""Show on map""=ON","https://github.com/osmandapp/OsmAnd/issues/4181","2017-7/23","2017-10/12"
"Version 2.6.5 missing in F-Droid Store","https://github.com/osmandapp/OsmAnd/issues/4182","2017-7/23","2017-7/23"
"Message when you arrive at your destination","https://github.com/osmandapp/OsmAnd/issues/4183","2017-7/23","null"
"Traffic calming+ pedestrian crosswalking is not announced properly","https://github.com/osmandapp/OsmAnd/issues/4184","2017-7/23","2017-10/1"
"[OSM Editing] Close changeset with online editing","https://github.com/osmandapp/OsmAnd/issues/4185","2017-7/24","2017-10/1"
"german translation in navigation settings is not clear","https://github.com/osmandapp/OsmAnd/issues/4186","2017-7/24","2017-7/24"
"Collect ratings of places","https://github.com/osmandapp/OsmAnd/issues/4188","2017-7/24","null"
"Add route percentage display","https://github.com/osmandapp/OsmAnd/issues/4189","2017-7/24","null"
"Combine two TTS engines to pronounce foreign names corretly","https://github.com/osmandapp/OsmAnd/issues/4190","2017-7/24","null"
"Define expression to (road name) pronunciation","https://github.com/osmandapp/OsmAnd/issues/4191","2017-7/24","null"
"Screen doesn't turn off automatically","https://github.com/osmandapp/OsmAnd/issues/4196","2017-7/24","2017-8/9"
"create a map with all features as legend","https://github.com/osmandapp/OsmAnd/issues/4197","2017-7/24","null"
"Support for WMS/WMTS","https://github.com/osmandapp/OsmAnd/issues/4201","2017-7/25","null"
"Mapillary photos on Dashboard.","https://github.com/osmandapp/OsmAnd/issues/4207","2017-7/26","2017-7/26"
"Quick action lag","https://github.com/osmandapp/OsmAnd/issues/4208","2017-7/26","2017-7/27"
"Map turn bug with ruler","https://github.com/osmandapp/OsmAnd/issues/4209","2017-7/26","2017-7/28"
"Possible resource leak","https://github.com/osmandapp/OsmAnd/issues/4212","2017-7/26","2017-9/20"
"Strange routing (unnecessary deviation) in Esher, UK","https://github.com/osmandapp/OsmAnd/issues/4216","2017-7/27","2017-8/1"
"Text-to-speech should pronounce road numbers depending on their length","https://github.com/osmandapp/OsmAnd/issues/4217","2017-7/27","2018-1/1"
"[Question] Best way to get additional Map information added","https://github.com/osmandapp/OsmAnd/issues/4218","2017-7/27","2017-8/1"
"Kållandsö in Sweden: Land is rendered as blue water. ","https://github.com/osmandapp/OsmAnd/issues/4224","2017-7/27","2018-9/30"
"Routes ""Show cycle routes"" marked too intransparent","https://github.com/osmandapp/OsmAnd/issues/4225","2017-7/28","2018-1/12"
"Multilingual names dont work with relations","https://github.com/osmandapp/OsmAnd/issues/4227","2017-7/28","2018-2/3"
"Mapillary plugin still active after being deactivated.","https://github.com/osmandapp/OsmAnd/issues/4230","2017-7/29","2022-7/13"
"Voice Guidance downloading in wrong folder.","https://github.com/osmandapp/OsmAnd/issues/4231","2017-7/29","2017-8/1"
"Translation in Dutch: selekteer instead of selecteer (download maps later dialog)","https://github.com/osmandapp/OsmAnd/issues/4232","2017-7/29","2017-7/29"
"Navigating external geo lat/lon","https://github.com/osmandapp/OsmAnd/issues/4233","2017-7/29","2017-12/7"
"OSMAND osm maps not updated for Australia since Feb it is now July","https://github.com/osmandapp/OsmAnd/issues/4234","2017-7/29","2017-8/2"
"Underlay map: Polygons are shown even though ""Show polygons"" is off","https://github.com/osmandapp/OsmAnd/issues/4235","2017-7/29","null"
"Option ""Avoid stairs / dirt roads"" for pedestrians too","https://github.com/osmandapp/OsmAnd/issues/4236","2017-7/30","2021-7/23"
"OsmAnd+ 2.7.2: Route relations rendered like way/path names","https://github.com/osmandapp/OsmAnd/issues/4237","2017-7/30","2017-8/3"
