"['title']","['url']","['createdAt']","['closedAt']"
"Auto pausing for trip recording","https://github.com/osmandapp/OsmAnd/issues/5794","2018-8/6","2018-8/7"
"Add zip-codes in the search results for names","https://github.com/osmandapp/OsmAnd/issues/5795","2018-8/6","null"
"Cycling route shows repeatedly","https://github.com/osmandapp/OsmAnd/issues/5796","2018-8/6","2018-10/8"
"Route Preparation dialog and deny permission to location data","https://github.com/osmandapp/OsmAnd/issues/5797","2018-8/6","2018-9/14"
"Add support of short OLC codes","https://github.com/osmandapp/OsmAnd/issues/5798","2018-8/6","2018-9/21"
"[Feature Request] Adding Driving Analytics","https://github.com/osmandapp/OsmAnd/issues/5799","2018-8/6","2018-8/26"
"Buildings disappeared after latest Android update","https://github.com/osmandapp/OsmAnd/issues/5800","2018-8/7","2018-8/8"
"Fix map markers line color in Nautical map style","https://github.com/osmandapp/OsmAnd/issues/5801","2018-8/7","null"
"Measure distance: position on the bottom","https://github.com/osmandapp/OsmAnd/issues/5802","2018-8/7","2021-2/8"
"Osmand Live suspected to keep both old and new highways","https://github.com/osmandapp/OsmAnd/issues/5803","2018-8/7","2020-6/8"
"[Feature Request] In OsmEdit plugin, allow login through osm website.","https://github.com/osmandapp/OsmAnd/issues/5804","2018-8/7","null"
"Map download / update results in an Error","https://github.com/osmandapp/OsmAnd/issues/5805","2018-8/8","2019-3/3"
"Add new feature: wait a few seconds before the calculated route resets ","https://github.com/osmandapp/OsmAnd/issues/5807","2018-8/8","null"
"OsmAnd Live reports successful UPDATE NOW even though network is off","https://github.com/osmandapp/OsmAnd/issues/5808","2018-8/8","2018-9/14"
"Eniro overlay maps do not display","https://github.com/osmandapp/OsmAnd/issues/5809","2018-8/8","2018-9/13"
"Navigation to the nearest point of the track","https://github.com/osmandapp/OsmAnd/issues/5810","2018-8/8","2018-8/8"
"Summer sale not translated","https://github.com/osmandapp/OsmAnd/issues/5813","2018-8/9","2018-8/19"
"[Feature Request] additional voice information when turn like: turn on cycle way, ... -foot way, ... -track etc.","https://github.com/osmandapp/OsmAnd/issues/5814","2018-8/9","null"
"Ferry penalty is too high for some cases (bicycle, pedestrian, car) - make optional","https://github.com/osmandapp/OsmAnd/issues/5815","2018-8/9","null"
"Coastline land disappears on close zoom.","https://github.com/osmandapp/OsmAnd/issues/5817","2018-8/9","2018-8/26"
"Map sources do not work [Solved]. Plus some new ones","https://github.com/osmandapp/OsmAnd/issues/5818","2018-8/9","2018-9/13"
"Zoom issue in navigation mode","https://github.com/osmandapp/OsmAnd/issues/5823","2018-8/10","null"
"Latest nightly build (10-Aug-2018, around 1:00pm Eastern Standard Time US) crashes during launch","https://github.com/osmandapp/OsmAnd/issues/5824","2018-8/10","2018-8/19"
"When Search fails, the ""tell us about this"" area includes a button with text in Cyrillic","https://github.com/osmandapp/OsmAnd/issues/5827","2018-8/10","2018-8/19"
"[Feature request] cycle map: configure map: POI overlay: amenity=drinking_water","https://github.com/osmandapp/OsmAnd/issues/5828","2018-8/10","null"
"Provide changelogs for minor updates","https://github.com/osmandapp/OsmAnd/issues/5830","2018-8/11","2018-8/19"
"Separte public transport from stop and other locations","https://github.com/osmandapp/OsmAnd/issues/5831","2018-8/11","2018-9/13"
"kml is not gpx, can we have proper kml support","https://github.com/osmandapp/OsmAnd/issues/5832","2018-8/12","null"
"Rendering water vs land: Hirtshals rendered as water on high zooms","https://github.com/osmandapp/OsmAnd/issues/5833","2018-8/12","2018-10/18"
"Offline maps only working/visible when downloading thru the menu direct after first start. ","https://github.com/osmandapp/OsmAnd/issues/5834","2018-8/12","2018-8/19"
"Request a location/pin from osmand using intent","https://github.com/osmandapp/OsmAnd/issues/5835","2018-8/12","2018-8/26"
"Hong Kong and Taiwan belongs to China","https://github.com/osmandapp/OsmAnd/issues/5836","2018-8/12","null"
"TTS does not restore background music volume properly","https://github.com/osmandapp/OsmAnd/issues/5837","2018-8/12","2021-9/16"
"wrong coastline rendering due to world overview map at high zoom levels","https://github.com/osmandapp/OsmAnd/issues/5838","2018-8/12","2018-9/22"
"Offer Online Search from the start","https://github.com/osmandapp/OsmAnd/issues/5839","2018-8/12","2018-9/30"
"OSM editing plugin: change in main POI type silently dismissed","https://github.com/osmandapp/OsmAnd/issues/5840","2018-8/13","2018-9/12"
"Coastline rendering issue","https://github.com/osmandapp/OsmAnd/issues/5841","2018-8/13","2018-9/30"
"Travel: Unable to download file","https://github.com/osmandapp/OsmAnd/issues/5842","2018-8/13","2018-9/17"
"Changelog not translated","https://github.com/osmandapp/OsmAnd/issues/5843","2018-8/13","2018-8/13"
"Search: custom filter doesn't visible ","https://github.com/osmandapp/OsmAnd/issues/5844","2018-8/13","2018-9/14"
"Search: Unable to find ""Restroom""","https://github.com/osmandapp/OsmAnd/issues/5845","2018-8/13","2018-10/3"
"Mistake in offline navigation ","https://github.com/osmandapp/OsmAnd/issues/5847","2018-8/13","2018-8/26"
"Crashing on opening Public Transport Prague","https://github.com/osmandapp/OsmAnd/issues/5848","2018-8/13","2019-1/17"
"[Feature Request]: Option to disable pinch and/or slide zooming","https://github.com/osmandapp/OsmAnd/issues/5849","2018-8/13","null"
"[Feature request] Show ID of POI when selecting it","https://github.com/osmandapp/OsmAnd/issues/5850","2018-8/13","null"
"[Feature Request] Show location of POI and notes in OSM Edits list","https://github.com/osmandapp/OsmAnd/issues/5851","2018-8/13","null"
"[Feature Request] Osm editing plugin: Allow specifying ""source"" and ""review_requested"" for changesets","https://github.com/osmandapp/OsmAnd/issues/5852","2018-8/13","null"
"[Feature Request] Osm Editing: Allow converting (address) nodes to POI","https://github.com/osmandapp/OsmAnd/issues/5853","2018-8/13","null"
"Wrong name of the map","https://github.com/osmandapp/OsmAnd/issues/5855","2018-8/14","2018-10/3"
"App hangs on Tokyo map","https://github.com/osmandapp/OsmAnd/issues/5857","2018-8/14","2018-9/7"
"Navigation improvement ","https://github.com/osmandapp/OsmAnd/issues/5858","2018-8/14","null"
"Real estate icon change to shop icon during zoom change.","https://github.com/osmandapp/OsmAnd/issues/5859","2018-8/14","2018-9/17"
"Crashes during rendering","https://github.com/osmandapp/OsmAnd/issues/5862","2018-8/14","2018-8/19"
"What's here: POI and OSM edit look identical ","https://github.com/osmandapp/OsmAnd/issues/5863","2018-8/14","2018-9/13"
"Change the color of the bottom panel in night mode ","https://github.com/osmandapp/OsmAnd/issues/5865","2018-8/15","2020-1/31"
"The app's language is used even when ""local names"" is selected as the map language","https://github.com/osmandapp/OsmAnd/issues/5866","2018-8/15","2018-8/19"
"Names are transliterated even when transliteration is set to off in English","https://github.com/osmandapp/OsmAnd/issues/5867","2018-8/15","null"
"Transliteration should be in the target alphabet of the set language","https://github.com/osmandapp/OsmAnd/issues/5868","2018-8/15","2018-8/19"
"Is Osmand project totally free? ","https://github.com/osmandapp/OsmAnd/issues/5869","2018-8/15","2018-8/19"
"Unexpected routing / Map issue?","https://github.com/osmandapp/OsmAnd/issues/5871","2018-8/15","2018-8/26"
"Change the description of the ""Avoid"" option","https://github.com/osmandapp/OsmAnd/issues/5872","2018-8/15","2018-8/16"
"When the destination is reached, ask the user why they changed direction","https://github.com/osmandapp/OsmAnd/issues/5875","2018-8/15","null"
"Rendering is slow on Android O [Almost fixed]","https://github.com/osmandapp/OsmAnd/issues/5878","2018-8/15","2019-10/22"
"Tunnel simulation sometimes too late (GPS signal lost)","https://github.com/osmandapp/OsmAnd/issues/5879","2018-8/15","null"
"App can't open after completing navigation","https://github.com/osmandapp/OsmAnd/issues/5880","2018-8/15","null"
"Tile (sqlite) map expiration time issue.","https://github.com/osmandapp/OsmAnd/issues/5883","2018-8/16","2018-8/26"
"¨Turn screen on"" issue ","https://github.com/osmandapp/OsmAnd/issues/5886","2018-8/17","null"
"Categories for driving schools ","https://github.com/osmandapp/OsmAnd/issues/5887","2018-8/17","2018-9/14"
"Hiking mode OSCM coloring very random not taking into account cycling/horse etc","https://github.com/osmandapp/OsmAnd/issues/5888","2018-8/17","2018-10/17"
