"['title']","['url']","['createdAt']","['closedAt']"
"Translation error in Polish","https://github.com/osmandapp/OsmAnd/issues/10404","2020-12/15","2020-12/18"
"Some entrances are shown outside buildigns on high zoom levels","https://github.com/osmandapp/OsmAnd/issues/10411","2020-12/15","2020-12/16"
"Add amenity=waste_transfer_station","https://github.com/osmandapp/OsmAnd/issues/10412","2020-12/16","2020-12/18"
"Add amenity=lavoir","https://github.com/osmandapp/OsmAnd/issues/10413","2020-12/16","2020-12/18"
"Add amenity=ranger_station","https://github.com/osmandapp/OsmAnd/issues/10414","2020-12/16","2020-12/16"
"Add amenity=boat_storage","https://github.com/osmandapp/OsmAnd/issues/10415","2020-12/16","2020-12/16"
"GPX POI vocal indications too early","https://github.com/osmandapp/OsmAnd/issues/10416","2020-12/16","2021-2/8"
"Add amenity=conference_centre","https://github.com/osmandapp/OsmAnd/issues/10418","2020-12/16","2020-12/30"
"Add amenity=weightbridge","https://github.com/osmandapp/OsmAnd/issues/10419","2020-12/16","2020-12/16"
"auto-fill known data on ""Create POI"" action","https://github.com/osmandapp/OsmAnd/issues/10421","2020-12/16","null"
"use delta encoding for map downloads","https://github.com/osmandapp/OsmAnd/issues/10422","2020-12/16","null"
"Issue - instead of picture special charaters was displayed, or no image. used by image tag + screenshots","https://github.com/osmandapp/OsmAnd/issues/10423","2020-12/17","2020-12/23"
"Map marker feature update","https://github.com/osmandapp/OsmAnd/issues/10424","2020-12/17","null"
"Add a widget with Azimuth for Radius Ruler ","https://github.com/osmandapp/OsmAnd/issues/10425","2020-12/17","null"
"Create an option to turn on/off  'Lane change announcement' settings","https://github.com/osmandapp/OsmAnd/issues/10426","2020-12/17","null"
"Route recording extension. Time buffer. Release on request","https://github.com/osmandapp/OsmAnd/issues/10432","2020-12/18","null"
"Sorting menu at the top right. Configurable speed display and right at the top","https://github.com/osmandapp/OsmAnd/issues/10433","2020-12/18","null"
"Wiki articles switch the display language","https://github.com/osmandapp/OsmAnd/issues/10437","2020-12/19","2021-1/6"
"UI: Sort base profiles to the front again","https://github.com/osmandapp/OsmAnd/issues/10438","2020-12/19","null"
"Routing: preference for hiking routes in routing profile","https://github.com/osmandapp/OsmAnd/issues/10439","2020-12/19","2020-12/24"
"App still suggests to download sqlite Wikivoyage","https://github.com/osmandapp/OsmAnd/issues/10440","2020-12/19","2020-12/23"
"lost flexibility","https://github.com/osmandapp/OsmAnd/issues/10441","2020-12/19","2021-10/15"
"Map style issue","https://github.com/osmandapp/OsmAnd/issues/10442","2020-12/19","2020-12/23"
"Lefthand routes are not shown correctly in automatic mode","https://github.com/osmandapp/OsmAnd/issues/10445","2020-12/21","2021-1/17"
"Crash when trying to use public transport directions in Minsk","https://github.com/osmandapp/OsmAnd/issues/10446","2020-12/21","2021-10/1"
"Plan a Route: Naming / L&F","https://github.com/osmandapp/OsmAnd/issues/10447","2020-12/21","null"
"Maps Indexing takes ages on Android 11.","https://github.com/osmandapp/OsmAnd/issues/10453","2020-12/22","2021-4/30"
"Fuel types and vaccination are not shown on map when tapping ""Show on map"" in search results list","https://github.com/osmandapp/OsmAnd/issues/10454","2020-12/22","2021-1/12"
"Flooding at Bergen, Norway","https://github.com/osmandapp/OsmAnd/issues/10455","2020-12/22","2020-12/22"
"Add an opportunity to find an address from Calendar with OsmAnd ","https://github.com/osmandapp/OsmAnd/issues/10456","2020-12/22","2021-1/10"
"Add man_made=wildlife_crossing to POI","https://github.com/osmandapp/OsmAnd/issues/10461","2020-12/23","2020-12/30"
"One way rode, zone 30, and biking","https://github.com/osmandapp/OsmAnd/issues/10462","2020-12/23","2020-12/28"
"Bring ""Internet Search"" button back again","https://github.com/osmandapp/OsmAnd/issues/10463","2020-12/23","2022-5/9"
"Language packages are updated every day","https://github.com/osmandapp/OsmAnd/issues/10464","2020-12/23","2021-1/17"
"consider gathering features from opensource maps.me","https://github.com/osmandapp/OsmAnd/issues/10465","2020-12/23","null"
"Add POI address / type to share / copy it","https://github.com/osmandapp/OsmAnd/issues/10466","2020-12/24","2021-1/16"
"Add the arrival time for intermediate points","https://github.com/osmandapp/OsmAnd/issues/10468","2020-12/24","null"
"Add optional routing via streams in boat routing","https://github.com/osmandapp/OsmAnd/issues/10470","2020-12/25","2020-12/25"
"Add ""Allow intermittent"" option to boat routing","https://github.com/osmandapp/OsmAnd/issues/10471","2020-12/25","2020-12/25"
"Quick action map: suggestion to display current map name","https://github.com/osmandapp/OsmAnd/issues/10473","2020-12/26","2021-4/12"
"Mountain ranges which are drawn as ways are not rendered","https://github.com/osmandapp/OsmAnd/issues/10474","2020-12/26","2020-12/28"
"Add support for office=geodesist","https://github.com/osmandapp/OsmAnd/issues/10477","2020-12/28","2021-1/20"
"Incorrect Lane Guide while navigating","https://github.com/osmandapp/OsmAnd/issues/10480","2020-12/28","2021-1/25"
"Add leisure=swimming_area","https://github.com/osmandapp/OsmAnd/issues/10482","2020-12/28","2020-12/28"
"Add historic=manor to the map","https://github.com/osmandapp/OsmAnd/issues/10484","2020-12/29","2020-12/29"
"Add support for club key on the map","https://github.com/osmandapp/OsmAnd/issues/10486","2020-12/29","null"
"Improve snowmobile style","https://github.com/osmandapp/OsmAnd/issues/10488","2020-12/29","2020-12/30"
"Online OSM map landmark search","https://github.com/osmandapp/OsmAnd/issues/10490","2020-12/29","null"
"Dashcam video loop","https://github.com/osmandapp/OsmAnd/issues/10499","2020-12/31","2020-12/31"
"What3Words support","https://github.com/osmandapp/OsmAnd/issues/10500","2020-12/31","null"
"Feature request: Beeps instead of announcements","https://github.com/osmandapp/OsmAnd/issues/10501","2020-12/31","2021-10/7"
"Different color for piste:grooming - make them more visible","https://github.com/osmandapp/OsmAnd/issues/10502","2020-12/31","2021-1/12"
