"createdAt","closedAt","title","url"
"2017-5/4","2017-5/28","Maxheight is ignored in offline routing","https://github.com/osmandapp/OsmAnd/issues/3744"
"2017-5/6","null","Show gpx name in the map ","https://github.com/osmandapp/OsmAnd/issues/3745"
"2017-5/6","2017-5/29","NPE when submitting edited POI","https://github.com/osmandapp/OsmAnd/issues/3746"
"2017-5/7","2017-7/19","In current (2.6.3) osmand+ avnotes not write compass direction to images","https://github.com/osmandapp/OsmAnd/issues/3747"
"2017-5/7","null","Share point","https://github.com/osmandapp/OsmAnd/issues/3748"
"2017-5/8","2017-10/3","Area flooded with water","https://github.com/osmandapp/OsmAnd/issues/3749"
"2017-5/8","2017-5/23","Toast messages","https://github.com/osmandapp/OsmAnd/issues/3750"
"2017-5/8","2017-5/8","Battery issue in 2.6","https://github.com/osmandapp/OsmAnd/issues/3751"
"2017-5/8","2017-7/4","Feature request: split the Sea depth map into parts","https://github.com/osmandapp/OsmAnd/issues/3752"
"2017-5/8","2017-10/9","Cannot move Favorite directly after adding","https://github.com/osmandapp/OsmAnd/issues/3753"
"2017-5/8","2017-5/10","Pin point unavailable roads during trip","https://github.com/osmandapp/OsmAnd/issues/3754"
"2017-5/8","null","What about an ""avoid city centers, when possible"" option for direction calculation","https://github.com/osmandapp/OsmAnd/issues/3755"
"2017-5/8","2017-9/20","[Feature request] Notifications when you wander off the route","https://github.com/osmandapp/OsmAnd/issues/3756"
"2017-5/8","null","Speed camera warning at variable distance according to speed","https://github.com/osmandapp/OsmAnd/issues/3757"
"2017-5/9","2017-5/29","Bug. Empty node when using quick action","https://github.com/osmandapp/OsmAnd/issues/3758"
"2017-5/9","2017-7/13","adding OSM notes very slow in 2.6","https://github.com/osmandapp/OsmAnd/issues/3759"
"2017-5/9","2017-5/10","displaying POIs on map very slow in 2.6","https://github.com/osmandapp/OsmAnd/issues/3760"
"2017-5/10","2017-5/10","[OSM Editing] Inconsistency in add POI UI","https://github.com/osmandapp/OsmAnd/issues/3761"
"2017-5/10","null","Notify when to pause navigation at major construction locations","https://github.com/osmandapp/OsmAnd/issues/3762"
"2017-5/10","2017-5/25","One handed zooming using volume buttons","https://github.com/osmandapp/OsmAnd/issues/3763"
"2017-5/11","2017-5/23","topo style omits bridleways","https://github.com/osmandapp/OsmAnd/issues/3764"
"2017-5/11","2017-5/25","topo style - too many text labels","https://github.com/osmandapp/OsmAnd/issues/3765"
"2017-5/12","null","Prefer Destination over Road names","https://github.com/osmandapp/OsmAnd/issues/3767"
"2017-5/12","2017-5/16","How to run this project","https://github.com/osmandapp/OsmAnd/issues/3768"
"2017-5/12","null","Other color for Lanes arrows","https://github.com/osmandapp/OsmAnd/issues/3769"
"2017-5/12","2017-6/25","Weird road rendering when 'safe mode' is off","https://github.com/osmandapp/OsmAnd/issues/3770"
"2017-5/12","2017-5/20","Show Ref of motorway-junctions (exit)","https://github.com/osmandapp/OsmAnd/issues/3771"
"2017-5/12","2017-7/5","information about toll station in feature","https://github.com/osmandapp/OsmAnd/issues/3772"
"2017-5/12","2018-2/6","Icon when tunnel is coming","https://github.com/osmandapp/OsmAnd/issues/3773"
"2017-5/13","2017-5/25","OsmAnd crashes when handling many digits in geo intents or seaches","https://github.com/osmandapp/OsmAnd/issues/3774"
"2017-5/13","2017-5/22","OsmAnd crashes on new POI save","https://github.com/osmandapp/OsmAnd/issues/3775"
"2017-5/14","null","Make street+destination box expandable","https://github.com/osmandapp/OsmAnd/issues/3776"
"2017-5/15","null","footpath visibility in new rendering style","https://github.com/osmandapp/OsmAnd/issues/3777"
"2017-5/15","2017-5/21","Wrong routing in Germany","https://github.com/osmandapp/OsmAnd/issues/3778"
"2017-5/15","2017-5/22","OsmAnd fails to initialize changed Favorite colors (requires re-start)","https://github.com/osmandapp/OsmAnd/issues/3779"
"2017-5/15","2017-5/22","Favorite color is retained after moving a Favorite to an other group","https://github.com/osmandapp/OsmAnd/issues/3780"
"2017-5/16","2019-7/5","Feature request:  investigate how to integrate the 4wd_only tag into routing","https://github.com/osmandapp/OsmAnd/issues/3781"
"2017-5/16","2017-5/16","F-Droid Contours plugin does not work","https://github.com/osmandapp/OsmAnd/issues/3782"
"2017-5/17","2017-5/23","Hide OSM Live toast (on download)","https://github.com/osmandapp/OsmAnd/issues/3783"
"2017-5/17","2017-5/28","Mark simulated GPX points","https://github.com/osmandapp/OsmAnd/issues/3784"
"2017-5/17","2017-5/22","Cannot move imported Favorites","https://github.com/osmandapp/OsmAnd/issues/3785"
"2017-5/18","2017-5/20","Can't see Mapillary images","https://github.com/osmandapp/OsmAnd/issues/3786"
"2017-5/18","null","[Feature Request] API to embed (offline) map in other app","https://github.com/osmandapp/OsmAnd/issues/3787"
"2017-5/18","null","[Feature Request] Add spoken ""then use left lanes"" guidance in some cases","https://github.com/osmandapp/OsmAnd/issues/3788"
"2017-5/18","2017-5/20","OSM Live recipients: multiple accounts used by a single person","https://github.com/osmandapp/OsmAnd/issues/3789"
"2017-5/20","null","Map storage interface external card not changing","https://github.com/osmandapp/OsmAnd/issues/3790"
"2017-5/21","null","When I activate ""POIs long the route"" option, OsmAnd shows all POIs of that type on map","https://github.com/osmandapp/OsmAnd/issues/3791"
"2017-5/21","null","In ""Show POIs long the route"" option, allow user to delete the points in bulk","https://github.com/osmandapp/OsmAnd/issues/3792"
"2017-5/21","null","In the ""route details"" list, show all intermediate destinations also","https://github.com/osmandapp/OsmAnd/issues/3793"
"2017-5/21","2017-5/27","don't render shop=vacant","https://github.com/osmandapp/OsmAnd/issues/3794"
"2017-5/22","2017-5/28","Some addresses on OSM/Nominatim cannot be found by Osmand","https://github.com/osmandapp/OsmAnd/issues/3795"
"2017-5/22","2017-7/4","Issue with Ukrainian TTS","https://github.com/osmandapp/OsmAnd/issues/3796"
"2017-5/22","null","In ""Show POIs long the route"" option, let user choose Left only, Right only, or both","https://github.com/osmandapp/OsmAnd/issues/3797"
"2017-5/22","2017-5/22",".","https://github.com/osmandapp/OsmAnd/issues/3798"
"2017-5/22","2017-5/23","Proxy settings are not saved and not used after restart","https://github.com/osmandapp/OsmAnd/issues/3799"
"2017-5/22","null","Add setting to setup quick action on bluetooth button","https://github.com/osmandapp/OsmAnd/issues/3801"
"2017-5/22","2017-6/21","Missing SRTM numbers","https://github.com/osmandapp/OsmAnd/issues/3802"
"2017-5/22","2017-5/28","Max weight problem in the routing.","https://github.com/osmandapp/OsmAnd/issues/3803"
"2017-5/22","2017-5/28","Cyclemap needs an API key","https://github.com/osmandapp/OsmAnd/issues/3804"
