"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Show chunks faster and reduce amount of invisible chunks (Issue #1886).","2018-2/3","2018-2/3","2018-2/3",True,"2018-2/3",4,7,108
"Rework path management to be more explicit","2018-2/6","2018-2/6","2018-2/6",True,"2018-2/6",5,17,15
"First draft of the CompleteApiScraper and ApiComparator (Issue #3239)","2018-2/7","2018-4/7","2018-2/7",True,"2018-4/7",4,630,0
"Basic groundwork for exposing render API (WiP)","2018-2/9","2018-2/9","2018-2/9",False,"null",4,45,76
"Brought back ensureDirectoryExists() for FCs","2018-2/10","2018-2/10","2018-2/10",True,"2018-2/10",3,15,5
"Sample direction that FCs are going towards [RFR]","2018-2/11","2019-10/11","2018-2/11",False,"null",5,97,51
"Fixed weird light bugs with fog settings on","2018-2/14","2018-2/14","2018-2/14",True,"2018-2/14",4,47,39
"Automatically follow HTTP/HTTPS redirects for identity storage service","2018-2/14","2018-3/14","2018-2/14",True,"2018-3/14",3,42,13
"Converted WorldRenderer to a non-system class","2018-2/15","2018-2/15","2018-2/15",True,"2018-2/15",3,28,57
"ConditionDependentNode rework","2018-2/16","2018-2/16","2018-2/16",True,"2018-2/16",4,57,49
