year_month,count
2011-01-01,727
2011-02-01,15
2011-03-01,14
2011-04-01,16
2011-05-01,14
2011-06-01,17
2011-07-01,9
2011-08-01,10
2011-09-01,7
2011-10-01,9
2011-11-01,8
2011-12-01,8
2012-01-01,6
2012-02-01,3
2012-03-01,5
2012-04-01,7
2012-05-01,4
2012-06-01,1
2012-07-01,2
2012-08-01,2
2012-09-01,1
2012-11-01,1
2012-12-01,2
2013-02-01,23
2013-03-01,23
2013-04-01,39
2013-05-01,75
2013-06-01,161
2013-07-01,105
2013-08-01,117
2013-09-01,74
2013-10-01,65
2013-11-01,71
2013-12-01,68
2014-01-01,70
2014-02-01,56
2014-03-01,97
2014-04-01,93
2014-05-01,68
2014-06-01,64
2014-07-01,79
2014-08-01,119
2014-09-01,238
2014-10-01,85
2014-11-01,110
2014-12-01,106
2015-01-01,122
2015-02-01,96
2015-03-01,107
2015-04-01,144
2015-05-01,149
2015-06-01,262
2015-07-01,173
2015-08-01,224
2015-09-01,300
2015-10-01,220
2015-11-01,229
2015-12-01,242
2016-01-01,348
2016-02-01,244
2016-03-01,211
2016-04-01,209
2016-05-01,263
2016-06-01,292
2016-07-01,277
2016-08-01,241
2016-09-01,219
2016-10-01,214
2016-11-01,201
2016-12-01,222
2017-01-01,322
2017-02-01,272
2017-03-01,241
2017-04-01,201
2017-05-01,235
2017-06-01,248
2017-07-01,286
2017-08-01,199
2017-09-01,175
2017-10-01,289
2017-11-01,237
2017-12-01,243
2018-01-01,261
2018-02-01,251
2018-03-01,260
2018-04-01,192
2018-05-01,221
2018-06-01,173
2018-07-01,290
2018-08-01,271
2018-09-01,154
2018-10-01,176
2018-11-01,209
2018-12-01,169
2019-01-01,235
2019-02-01,152
2019-03-01,173
2019-04-01,188
2019-05-01,211
2019-06-01,176
2019-07-01,134
2019-08-01,164
2019-09-01,130
2019-10-01,138
2019-11-01,125
2019-12-01,120
2020-01-01,151
2020-02-01,131
2020-03-01,119
2020-04-01,163
2020-05-01,140
2020-06-01,137
2020-07-01,142
2020-08-01,118
2020-09-01,171
2020-10-01,144
2020-11-01,198
2020-12-01,160
2021-01-01,163
2021-02-01,144
2021-03-01,189
2021-04-01,175
2021-05-01,147
2021-06-01,109
2021-07-01,128
2021-08-01,116
2021-09-01,115
2021-10-01,142
2021-11-01,127
2021-12-01,248
2022-01-01,149
2022-02-01,135
2022-03-01,172
2022-04-01,157
2022-05-01,145
2022-06-01,148
2022-07-01,164
2022-08-01,149
2022-09-01,166
2022-10-01,126
2022-11-01,122
2022-12-01,103
2023-01-01,134
2023-02-01,147
2023-03-01,129
2023-04-01,163
2023-05-01,114
2023-06-01,148
2023-07-01,1
