year_month,count
2010-10-01,596
2010-11-01,35
2010-12-01,35
2011-01-01,29
2011-02-01,32
2011-03-01,35
2011-04-01,32
2011-05-01,26
2011-06-01,27
2011-07-01,30
2011-08-01,30
2011-09-01,24
2011-10-01,27
2011-11-01,23
2011-12-01,23
2012-01-01,17
2012-02-01,14
2012-03-01,24
2012-04-01,13
2012-05-01,19
2012-06-01,12
2012-07-01,10
2012-08-01,11
2012-09-01,9
2012-10-01,13
2012-11-01,3
2012-12-01,9
2013-01-01,2
2013-02-01,62
2013-03-01,87
2013-04-01,115
2013-05-01,93
2013-06-01,157
2013-07-01,138
2013-08-01,179
2013-09-01,292
2013-10-01,184
2013-11-01,168
2013-12-01,172
2014-01-01,191
2014-02-01,221
2014-03-01,220
2014-04-01,288
2014-05-01,201
2014-06-01,180
2014-07-01,279
2014-08-01,201
2014-09-01,204
2014-10-01,249
2014-11-01,1337
2014-12-01,509
2015-01-01,316
2015-02-01,364
2015-03-01,397
2015-04-01,384
2015-05-01,389
2015-06-01,397
2015-07-01,416
2015-08-01,500
2015-09-01,482
2015-10-01,540
2015-11-01,497
2015-12-01,544
2016-01-01,531
2016-02-01,538
2016-03-01,538
2016-04-01,2017
2016-05-01,674
2016-06-01,592
2016-07-01,560
2016-08-01,564
2016-09-01,577
2016-10-01,648
2016-11-01,610
2016-12-01,618
2017-01-01,746
2017-02-01,714
2017-03-01,807
2017-04-01,679
2017-05-01,727
2017-06-01,612
2017-07-01,777
2017-08-01,805
2017-09-01,884
2017-10-01,918
2017-11-01,873
2017-12-01,937
2018-01-01,938
2018-02-01,797
2018-03-01,1049
2018-04-01,902
2018-05-01,919
2018-06-01,892
2018-07-01,1921
2018-08-01,881
2018-09-01,1080
2018-10-01,1085
2018-11-01,970
2018-12-01,1009
2019-01-01,1319
2019-02-01,897
2019-03-01,1012
2019-04-01,1127
2019-05-01,1170
2019-06-01,1000
2019-07-01,1502
2019-08-01,1240
2019-09-01,1147
2019-10-01,1148
2019-11-01,1072
2019-12-01,1278
2020-01-01,1369
2020-02-01,1232
2020-03-01,1305
2020-04-01,1832
2020-05-01,1393
2020-06-01,1231
2020-07-01,1251
2020-08-01,1071
2020-09-01,1147
2020-10-01,787
2020-11-01,10495
2020-12-01,3009
2021-01-01,2936
2021-02-01,1486
2021-03-01,1429
2021-04-01,1978
2021-05-01,1334
2021-06-01,1600
2021-07-01,1340
2021-08-01,1412
2021-09-01,1208
2021-10-01,1207
2021-11-01,1069
2021-12-01,1525
2022-01-01,1729
2022-02-01,1354
2022-03-01,1421
2022-04-01,1438
2022-05-01,1135
2022-06-01,933
2022-07-01,1019
2022-08-01,1036
2022-09-01,1108
2022-10-01,823
2022-11-01,942
2022-12-01,986
2023-01-01,1022
2023-02-01,1357
2023-03-01,1194
2023-04-01,1072
2023-05-01,927
2023-06-01,796
