year_month,count
2014-08-01,1
2014-09-01,22
2014-10-01,11
2014-11-01,230
2014-12-01,17
2015-01-01,12
2015-02-01,28
2015-03-01,18
2015-04-01,12
2015-05-01,17
2015-06-01,41
2015-07-01,19
2015-08-01,25
2015-09-01,62
2015-10-01,66
2015-11-01,24
2015-12-01,13
2016-01-01,34
2016-02-01,15
2016-03-01,30
2016-04-01,28
2016-05-01,20
2016-06-01,145
2016-07-01,28
2016-08-01,17
2016-09-01,18
2016-10-01,10
2016-11-01,16
2016-12-01,15
2017-01-01,25
2017-02-01,32
2017-03-01,13
2017-04-01,19
2017-05-01,56
2017-06-01,20
2017-07-01,30
2017-08-01,13
2017-09-01,22
2017-10-01,23
2017-11-01,25
2017-12-01,30
2018-01-01,20
2018-02-01,26
2018-03-01,19
2018-04-01,17
2018-05-01,12
2018-06-01,16
2018-07-01,11
2018-08-01,9
2018-09-01,16
2018-10-01,16
2018-11-01,9
2018-12-01,26
2019-01-01,36
2019-02-01,21
2019-03-01,23
2019-04-01,32
2019-05-01,12
2019-06-01,8
2019-07-01,23
2019-08-01,21
2019-09-01,18
2019-10-01,24
2019-11-01,45
2019-12-01,82
2020-01-01,22
2020-02-01,36
2020-03-01,60
2020-04-01,78
2020-05-01,80
2020-06-01,26
2020-07-01,43
2020-08-01,24
2020-09-01,37
2020-10-01,48
2020-11-01,40
2020-12-01,35
2021-01-01,80
2021-02-01,64
2021-03-01,61
2021-04-01,49
2021-05-01,49
2021-06-01,26
2021-07-01,27
2021-08-01,21
2021-09-01,27
2021-10-01,31
2021-11-01,30
2021-12-01,26
2022-01-01,30
2022-02-01,44
2022-03-01,26
2022-04-01,40
2022-05-01,33
2022-06-01,24
2022-07-01,30
2022-08-01,17
2022-09-01,25
2022-10-01,25
2022-11-01,55
2022-12-01,22
2023-01-01,17
2023-02-01,24
2023-03-01,25
2023-04-01,30
2023-05-01,18
2023-06-01,9
