['closedAt'],['createdAt'],['title'],['url']
2004-7/22,2004-2/18,Bean Access Control Interfaces [SPR-39],https://github.com/spring-projects/spring-framework/issues/4774
2004-2/26,2004-2/18,Developer-supplied XSLT params in AbstractXsltView (patch) [SPR-40],https://github.com/spring-projects/spring-framework/issues/4775
2004-2/19,2004-2/18,java.util.ConcurrentModificationException in PropertyPlaceholderConfigurer::parseGenericArgumentValues [SPR-41],https://github.com/spring-projects/spring-framework/issues/4776
2004-2/24,2004-2/23,Extend MaxValncrementer to PostgreSQL [SPR-43],https://github.com/spring-projects/spring-framework/issues/4777
2004-2/24,2004-2/23,config.addJar() in LocalSessionFactoryBean refers to the deprecated Hibernate Method [SPR-44],https://github.com/spring-projects/spring-framework/issues/4778
2004-2/26,2004-2/24,Uninformative error message from auto-wire failure [SPR-45],https://github.com/spring-projects/spring-framework/issues/4779
2004-7/28,2004-2/24,JMS support [SPR-46],https://github.com/spring-projects/spring-framework/issues/4780
2005-3/12,2004-2/24,JMX support [SPR-47],https://github.com/spring-projects/spring-framework/issues/4781
2005-4/10,2004-2/24,JCA support [SPR-48],https://github.com/spring-projects/spring-framework/issues/4782
2004-9/2,2004-2/24,"RMI: SSL socket factory, authentication support [SPR-49]",https://github.com/spring-projects/spring-framework/issues/4783
2004-2/28,2004-2/25,Oracle CallableStatment.setNull(...)  requires to set TypeName [SPR-50],https://github.com/spring-projects/spring-framework/issues/4784
2004-4/30,2004-2/26,AOP Alliance Update [SPR-51],https://github.com/spring-projects/spring-framework/issues/4785
2007-1/2,2004-2/27,To be able to bind multiple values (from HTML table) onto a collection of objects [SPR-52],https://github.com/spring-projects/spring-framework/issues/4786
2004-2/29,2004-2/29,AbstractStatelessSessionBean.ejbCreate loses cause-exception detail when throwing javax.ejb.CreateException [SPR-53],https://github.com/spring-projects/spring-framework/issues/4787
2004-10/5,2004-2/29,Can we set up a notification scheme to send Jira Notifications to the mailing list? [SPR-54],https://github.com/spring-projects/spring-framework/issues/4788
2004-3/11,2004-2/29,Add Freemarker integration along the same lines as Velocity [SPR-55],https://github.com/spring-projects/spring-framework/issues/4789
2004-3/8,2004-3/1,Resolve Message Arguments if MessageSourceResolvable [SPR-56],https://github.com/spring-projects/spring-framework/issues/4790
2004-3/4,2004-3/1,spaced in file path connverted to % [SPR-57],https://github.com/spring-projects/spring-framework/issues/4791
2004-3/9,2004-3/1,Increase Errors's NestedPath Functionality [SPR-58],https://github.com/spring-projects/spring-framework/issues/4792
2004-3/3,2004-3/2,ResourceEditor - Behavior always overriden [SPR-59],https://github.com/spring-projects/spring-framework/issues/4793
2012-6/19,2004-3/2,Message Resolving With Missing Key Fails With Incorrect Error Message [SPR-60],https://github.com/spring-projects/spring-framework/issues/4794
2012-6/19,2004-3/3,Problem with multiple beans implementing BeanFactoryPostProcessor [SPR-61],https://github.com/spring-projects/spring-framework/issues/4795
2004-3/8,2004-3/4,Error in constructor resolving algorithm [SPR-62],https://github.com/spring-projects/spring-framework/issues/4796
2004-3/7,2004-3/4,AbstractCachingViewResolver view caching is not thread-safe. [SPR-63],https://github.com/spring-projects/spring-framework/issues/4797
2004-3/8,2004-3/5,Allow managing of resultset types in PreparedStatementFactory [SPR-64],https://github.com/spring-projects/spring-framework/issues/4798
2004-3/9,2004-3/6,BeanWrapperImpl's thread-safety [SPR-65],https://github.com/spring-projects/spring-framework/issues/4799
2004-3/16,2004-3/9,Include request-based viewclass resolution strategies [SPR-66],https://github.com/spring-projects/spring-framework/issues/4800
2012-6/19,2004-3/9,Threading issue with JtaTransactionFactory [SPR-67],https://github.com/spring-projects/spring-framework/issues/4801
2012-6/19,2004-3/10,Version number in distribution Jars filenames [SPR-68],https://github.com/spring-projects/spring-framework/issues/4802
2012-6/19,2004-3/10,"Support for declarative validation (Hibernate Validator, anticipating JSR 303) [SPR-69]",https://github.com/spring-projects/spring-framework/issues/4803
2004-3/14,2004-3/11,"(XML)BeanFactory only destroys ""top-level"" beans [SPR-70]",https://github.com/spring-projects/spring-framework/issues/4804
2012-6/19,2004-3/14,Support for Portlet environments [SPR-71],https://github.com/spring-projects/spring-framework/issues/4805
2004-3/16,2004-3/14,props/prop element does not trim whitespace [SPR-72],https://github.com/spring-projects/spring-framework/issues/4806
2004-8/11,2004-3/16,NoClassDefFoundException on singleton destruction [SPR-73],https://github.com/spring-projects/spring-framework/issues/4807
2004-3/17,2004-3/17,Expose 'transactionAttributeSource' property of TransactionProxyFactoryBean [SPR-74],https://github.com/spring-projects/spring-framework/issues/4808
2004-3/18,2004-3/18,Error binding to int[] [SPR-75],https://github.com/spring-projects/spring-framework/issues/4809
2004-3/19,2004-3/18,PropertyPlaceholderConfigurer problem with inner bean definitions [SPR-76],https://github.com/spring-projects/spring-framework/issues/4810
2012-6/19,2004-3/20,Complete and polished reference docs [SPR-77],https://github.com/spring-projects/spring-framework/issues/4811
2004-3/22,2004-3/22,Advisors should implement Ordered [SPR-78],https://github.com/spring-projects/spring-framework/issues/4812
2004-3/22,2004-3/22,Javadoc Bug in  TransactionAttributeSourceTransactionAroundAdvisor [SPR-79],https://github.com/spring-projects/spring-framework/issues/4813
2004-3/22,2004-3/22,Named parameters of hibernate named queries [SPR-80],https://github.com/spring-projects/spring-framework/issues/4814
2004-3/23,2004-3/23,HSQL Script  [SPR-81],https://github.com/spring-projects/spring-framework/issues/4815
2004-3/24,2004-3/24,Generate and upload MAVEN IBIBLIO files [SPR-82],https://github.com/spring-projects/spring-framework/issues/4816
2004-4/5,2004-3/25,Documentation incorrect for org.springframework.beans.factory.config.MethodInvokingFactoryBean [SPR-83],https://github.com/spring-projects/spring-framework/issues/4817
2004-4/5,2004-3/25,"Documentation error in reference documentation, section 3.6.2 [SPR-84]",https://github.com/spring-projects/spring-framework/issues/4818
2004-4/5,2004-3/25,Cryptic error message if init-method of a bean definition not found [SPR-85],https://github.com/spring-projects/spring-framework/issues/4819
2012-6/19,2004-3/27,"Documentation incorrect in reference documentation, section 10.2.3 [SPR-86]",https://github.com/spring-projects/spring-framework/issues/4820
2005-1/13,2004-3/27,Documentation tool [SPR-87],https://github.com/spring-projects/spring-framework/issues/4821
2004-4/5,2004-3/31,"Typo in the sample for ""Pooling target sources"" in the reference docs [SPR-88]",https://github.com/spring-projects/spring-framework/issues/4822
2004-4/5,2004-4/1,TransactionProxyFactoryBean doesn't trim spaces for props [SPR-89],https://github.com/spring-projects/spring-framework/issues/4823
2004-4/13,2004-4/6,ServletConfigPropertyValues breaks on setting of any requiredProperties [SPR-90],https://github.com/spring-projects/spring-framework/issues/4824
2004-4/13,2004-4/6,Typo  in JavaDocs on ErrorCoded Interface [SPR-91],https://github.com/spring-projects/spring-framework/issues/4825
2004-4/21,2004-4/7,JobDetailBean doesn't respect ApplicationContextAware [SPR-92],https://github.com/spring-projects/spring-framework/issues/4826
2012-6/19,2004-4/7,Reference Documentation error in section 6.4.1 [SPR-93],https://github.com/spring-projects/spring-framework/issues/4827
2015-7/19,2004-4/16,Dynamic refreshing of application contexts [SPR-94],https://github.com/spring-projects/spring-framework/issues/4828
2008-1/7,2004-4/16,Better JDBC-based bean definitions [SPR-95],https://github.com/spring-projects/spring-framework/issues/4829
2004-4/19,2004-4/18,DelegatingIntroductionInterceptor does not pick up inherited interfaces [SPR-96],https://github.com/spring-projects/spring-framework/issues/4830
2004-8/2,2004-4/19,JSF support [SPR-97],https://github.com/spring-projects/spring-framework/issues/4831
2004-4/19,2004-4/19,Dedicated Struts support [SPR-98],https://github.com/spring-projects/spring-framework/issues/4832
2004-4/21,2004-4/20,MessageTag does not support arguments [SPR-99],https://github.com/spring-projects/spring-framework/issues/4833
2004-4/22,2004-4/21,CustomDateEditor does not allow null date to be converted to text [SPR-100],https://github.com/spring-projects/spring-framework/issues/4834
2004-4/27,2004-4/22,NoSuchMessageException hierarchical MessageSource [SPR-101],https://github.com/spring-projects/spring-framework/issues/4835
2004-4/30,2004-4/22,AbstractApplicationContext and PathMatcher [SPR-102],https://github.com/spring-projects/spring-framework/issues/4836
2004-4/25,2004-4/24,CustomDateEditor and null values [SPR-103],https://github.com/spring-projects/spring-framework/issues/4837
2004-4/28,2004-4/26,Create Ant target to package Spring Mocks in a JAR so MVC apps can use to test controllers [SPR-104],https://github.com/spring-projects/spring-framework/issues/4838
2012-6/19,2004-4/27,Property 'useSqlStateForTranslation' is not writable in bean class [org.springframework.jdbc.support.SQLErrorCodes [SPR-105],https://github.com/spring-projects/spring-framework/issues/4839
2004-4/27,2004-4/27,Freeing resources in RequestContextAwareTag and BindTag [SPR-106],https://github.com/spring-projects/spring-framework/issues/4840
2012-6/19,2004-4/27,Pass Bean-Ids for inner beans to BeanNameAware Beans [SPR-107],https://github.com/spring-projects/spring-framework/issues/4841
2004-4/28,2004-4/28,PropertyValue class implements Serializable patch [SPR-108],https://github.com/spring-projects/spring-framework/issues/4842
2004-5/1,2004-4/29,OpenSessionInViewFilter DataSourceUtils [SPR-109],https://github.com/spring-projects/spring-framework/issues/4843
2004-5/29,2004-4/29,"Removed Unused Import Statements, Some Import Statement Cleanup [SPR-110]",https://github.com/spring-projects/spring-framework/issues/4844
2004-6/24,2004-4/29,Explicit HTML checkbox support [SPR-111],https://github.com/spring-projects/spring-framework/issues/4845
2004-5/1,2004-5/1,MockHttpServletRequest.getParameterValues() throws NPE [SPR-112],https://github.com/spring-projects/spring-framework/issues/4846
2004-5/27,2004-5/3,ArrayIndexOutOfBoundsException with AOP [SPR-113],https://github.com/spring-projects/spring-framework/issues/4847
2004-5/17,2004-5/5,readonly transaction attribute doesn't seem to work. [SPR-114],https://github.com/spring-projects/spring-framework/issues/4848
2004-5/17,2004-5/5,SessionFactoryUtils (Hibernate ORM) and custom java.sql.Connection (JDBC) [SPR-115],https://github.com/spring-projects/spring-framework/issues/4849
2004-5/22,2004-5/6,Make TimerTasks support transactions [SPR-116],https://github.com/spring-projects/spring-framework/issues/4850
2004-5/17,2004-5/7,EJB lifecycle improvement in SimpleRemoteStatelessSessionProxyFactoryBean [SPR-117],https://github.com/spring-projects/spring-framework/issues/4851
2004-6/22,2004-5/7,ignoreUnresolvablePlaceholders property in PropertyResourceConfigurer [SPR-118],https://github.com/spring-projects/spring-framework/issues/4852
2004-6/22,2004-5/9,Extract replacing logic in PropertyPlaceholderConfigurer [SPR-119],https://github.com/spring-projects/spring-framework/issues/4853
2004-5/21,2004-5/9,More Accurate Message on Bind Errors [SPR-120],https://github.com/spring-projects/spring-framework/issues/4854
2004-5/16,2004-5/10,BeanFactory can't convert a String representing an array to a Class [SPR-122],https://github.com/spring-projects/spring-framework/issues/4855
2011-6/30,2004-5/10,Allow multiple Validators to be bound to a Controller [SPR-123],https://github.com/spring-projects/spring-framework/issues/4856
2006-7/31,2004-5/10,ResourceEditor not executed on post processed lists [SPR-124],https://github.com/spring-projects/spring-framework/issues/4857
2004-5/16,2004-5/12,ResourceEntityResolver  [SPR-125],https://github.com/spring-projects/spring-framework/issues/4858
2004-5/16,2004-5/13,testsummary build target [SPR-126],https://github.com/spring-projects/spring-framework/issues/4859
2004-11/25,2004-5/14,Charset is hardcoded to ISO-8859-1 [SPR-127],https://github.com/spring-projects/spring-framework/issues/4860
2004-5/16,2004-5/15,DataIntegrityViolationException should allow to be constructed with a message only [SPR-128],https://github.com/spring-projects/spring-framework/issues/4861
2004-9/2,2004-5/17,Enhancement to Local/SimpleRemoteStatelessSessionProxyFactoryBean [SPR-129],https://github.com/spring-projects/spring-framework/issues/4862
2004-5/17,2004-5/17,Cannot get SQL Error Codes from Sybase ASE 12.5.1 [SPR-130],https://github.com/spring-projects/spring-framework/issues/4863
2004-5/18,2004-5/18,Comments in DispatcherServlet incorrect [SPR-132],https://github.com/spring-projects/spring-framework/issues/4864
2004-5/22,2004-5/18,OpenSessionInViewFilter doesn't implement required WebLogic 6.1 javax.servlet.Filter methods [SPR-133],https://github.com/spring-projects/spring-framework/issues/4865
2004-5/27,2004-5/18,ReloadableResourceBundleMessageSource path problem with foo.bar.Message [SPR-134],https://github.com/spring-projects/spring-framework/issues/4866
2004-5/27,2004-5/20,No PropertyEditor for java.lang.Boolean available [SPR-135],https://github.com/spring-projects/spring-framework/issues/4867
2004-5/21,2004-5/21,Alter attribute name returned by AbstractFormController.getFormSessionAttributeName() [SPR-136],https://github.com/spring-projects/spring-framework/issues/4868
2004-9/18,2004-5/22,"""Import"" feature like in Ant [SPR-137]",https://github.com/spring-projects/spring-framework/issues/4869
2004-9/2,2004-5/22,Form simplification macros [SPR-138],https://github.com/spring-projects/spring-framework/issues/4870
2004-5/22,2004-5/22,Ant clover.tests - missing classpath or dependency [SPR-139],https://github.com/spring-projects/spring-framework/issues/4871
2004-5/27,2004-5/22,TransactionInterceptor does not handle inherited methods [SPR-140],https://github.com/spring-projects/spring-framework/issues/4872
2004-5/27,2004-5/24,Addition of a MessageTool for Velocity views (but not tied to Struts) [SPR-141],https://github.com/spring-projects/spring-framework/issues/4873
2004-5/26,2004-5/26,Stranded beans if can't pre-instantiate all singletons [SPR-142],https://github.com/spring-projects/spring-framework/issues/4874
2004-5/28,2004-5/27,Allow for * in more places for error selection from error bindings [SPR-143],https://github.com/spring-projects/spring-framework/issues/4875
2004-6/2,2004-5/27,Improve documentation on scheduling support [SPR-144],https://github.com/spring-projects/spring-framework/issues/4876
2004-5/27,2004-5/27,Ignoring properties won't work for indexed properties [SPR-145],https://github.com/spring-projects/spring-framework/issues/4877
2004-5/29,2004-5/29,JdbcTemplate debug information [SPR-146],https://github.com/spring-projects/spring-framework/issues/4878
2004-6/5,2004-5/30,Add missing Hibernate delete methods [SPR-147],https://github.com/spring-projects/spring-framework/issues/4879
2004-6/6,2004-5/31,add BatchSqlUpdate to jdbc.object [SPR-148],https://github.com/spring-projects/spring-framework/issues/4880
2004-6/21,2004-5/31,Open up AbstractApplicationContext's event publishing [SPR-149],https://github.com/spring-projects/spring-framework/issues/4881
2004-6/1,2004-5/31,Add requestContextAttribute to VelocityViewResolver [SPR-150],https://github.com/spring-projects/spring-framework/issues/4882
2004-6/15,2004-5/31,Allow Property paths in BeanWrapperImpl like: mapname['key.name'].prop [SPR-151],https://github.com/spring-projects/spring-framework/issues/4883
2004-6/1,2004-6/1,i18n message format type ResourceBundleMessageSource [SPR-152],https://github.com/spring-projects/spring-framework/issues/4884
2004-6/5,2004-6/1,"The ""reply-to"" field was not supported via SimpleMailMessage and JavaMailSenderImpl [SPR-153]",https://github.com/spring-projects/spring-framework/issues/4885
2004-6/30,2004-6/2,"Make log event ""Initiating transaction commit"" DEBUG [SPR-154]",https://github.com/spring-projects/spring-framework/issues/4886
2004-7/11,2004-6/4,Add support for retrieving auto generated keys using JDBC 3.0 [SPR-155],https://github.com/spring-projects/spring-framework/issues/4887
2004-6/24,2004-6/4,Add support for passing in array/object types to callable statements [SPR-156],https://github.com/spring-projects/spring-framework/issues/4888
2004-6/6,2004-6/5,MethodInvokingFactoryBean if refered to by pre-instantiated singleton isn't prepare()d [SPR-157],https://github.com/spring-projects/spring-framework/issues/4889
2004-6/6,2004-6/6,Error using JaxRpcPortProxyFactoryBean with an interceptor [SPR-158],https://github.com/spring-projects/spring-framework/issues/4890
2004-6/6,2004-6/6,add sessionId and userPrincipal to RequestHandledEvent [SPR-159],https://github.com/spring-projects/spring-framework/issues/4891
2004-6/9,2004-6/7,MethodInvokingFactoryBean doesn't convert arguements. [SPR-160],https://github.com/spring-projects/spring-framework/issues/4892
2004-6/10,2004-6/9,ValidationUtils - add method to check for only whitespace [SPR-161],https://github.com/spring-projects/spring-framework/issues/4893
2004-6/10,2004-6/10,Javadocs for AbstractController incorrect [SPR-162],https://github.com/spring-projects/spring-framework/issues/4894
2015-9/22,2004-6/10,"Create a notion of ""Warnings"" [SPR-163]",https://github.com/spring-projects/spring-framework/issues/4895
2004-6/10,2004-6/10,requiresSession will not work as expected with JAAS [SPR-164],https://github.com/spring-projects/spring-framework/issues/4896
2004-6/11,2004-6/11,requiredUniqueResult in DataAccessUtils returns (!!) IncorrectResultSizeDataAccessException [SPR-165],https://github.com/spring-projects/spring-framework/issues/4897
2004-6/20,2004-6/11,<ref ...> and <idref ...> can refer to bean parent factory if bean named same in local [SPR-166],https://github.com/spring-projects/spring-framework/issues/4898
2004-6/16,2004-6/13,Make contextLoader in ContextLoaderServlet protected [SPR-167],https://github.com/spring-projects/spring-framework/issues/4899
2004-10/25,2004-6/16,Add queryCaching to HibernateDaoSupport [SPR-168],https://github.com/spring-projects/spring-framework/issues/4900
2004-6/20,2004-6/16,Bug in property replacement using PropertyPlaceholderConfigurer [SPR-169],https://github.com/spring-projects/spring-framework/issues/4901
2004-6/28,2004-6/17,Make AbstractXsltView slightly more reusable [SPR-170],https://github.com/spring-projects/spring-framework/issues/4902
2004-6/29,2004-6/17,Generate 1.0.2 MAVEN IBIBLIO files [SPR-171],https://github.com/spring-projects/spring-framework/issues/4903
2004-6/20,2004-6/17,The closeConnectionIfNecessary method hides real exception [SPR-172],https://github.com/spring-projects/spring-framework/issues/4904
2004-6/17,2004-6/17,Add Accessors in JavaMailSenderImpl [SPR-173],https://github.com/spring-projects/spring-framework/issues/4905
2004-6/22,2004-6/18,Support private bean constructors [SPR-174],https://github.com/spring-projects/spring-framework/issues/4906
2004-7/1,2004-6/20,use CGLIB Factory to generate proxy instances after first instance [SPR-175],https://github.com/spring-projects/spring-framework/issues/4907
2004-6/21,2004-6/21,Add support for contains(Object) method to HibernateOperations [SPR-176],https://github.com/spring-projects/spring-framework/issues/4908
2004-6/22,2004-6/21,PropertyPlaceholderConfigurer does not recognize default properties [SPR-177],https://github.com/spring-projects/spring-framework/issues/4909
2004-6/21,2004-6/21,PropertyPlaceholderConfigurer does not take absolute path as location [SPR-178],https://github.com/spring-projects/spring-framework/issues/4910
2004-6/22,2004-6/22,CommonsMultipartResolver results in NPE when using MockServletContext [SPR-179],https://github.com/spring-projects/spring-framework/issues/4911
2004-6/22,2004-6/22,documentation bug for AOP RegexpMethodPointcutAdvisor [SPR-180],https://github.com/spring-projects/spring-framework/issues/4912
2004-7/25,2004-6/22,spring:bind without the Errors instance [SPR-181],https://github.com/spring-projects/spring-framework/issues/4913
2004-6/23,2004-6/23,HibernateTransactionManager infinite loop when updating/inserting to many-to-many [SPR-182],https://github.com/spring-projects/spring-framework/issues/4914
2004-6/23,2004-6/23,PagedListHolder set dependencies on a Bind [SPR-183],https://github.com/spring-projects/spring-framework/issues/4915
2004-6/24,2004-6/24,RequestUtilsTestSuite - more coverage [SPR-184],https://github.com/spring-projects/spring-framework/issues/4916
2012-6/19,2004-6/25,Lose content for BinaryStream data getting from resultset by using SpringJdbc [SPR-185],https://github.com/spring-projects/spring-framework/issues/4917
2004-7/31,2004-6/25,Nested Validators and Error paths [SPR-186],https://github.com/spring-projects/spring-framework/issues/4918
2004-8/5,2004-6/25,Add HtmlEmailer support [SPR-187],https://github.com/spring-projects/spring-framework/issues/4919
2004-6/25,2004-6/25,JavaDoc typo for AbstractController [SPR-188],https://github.com/spring-projects/spring-framework/issues/4920
2004-6/27,2004-6/27,Make attributesMap property of the AbstractView readable (and modifiable) [SPR-189],https://github.com/spring-projects/spring-framework/issues/4921
2004-6/29,2004-6/27,Please allow lists & maps at top-level of applicationContext.xml [SPR-190],https://github.com/spring-projects/spring-framework/issues/4922
2004-7/6,2004-6/28,BeanWrapperImpl marks readable properties as 'unradable' (inside array's and java.util.Properties) [SPR-191],https://github.com/spring-projects/spring-framework/issues/4923
2004-6/29,2004-6/28,Documentation Patch [SPR-192],https://github.com/spring-projects/spring-framework/issues/4924
2004-7/9,2004-6/28,OpenSessionInViewFilter and SessionFactoryUtils and Transactions [SPR-194],https://github.com/spring-projects/spring-framework/issues/4925
2004-7/19,2004-6/28,Provide PropertyEditor for Date and Date[] [SPR-195],https://github.com/spring-projects/spring-framework/issues/4926
2004-7/19,2004-6/28,Non immutable SchedulerFactoryBean [SPR-196],https://github.com/spring-projects/spring-framework/issues/4927
2004-6/29,2004-6/29,PropertyPlaceholderConfigurer cann't work in inner bean [SPR-197],https://github.com/spring-projects/spring-framework/issues/4928
2004-7/23,2004-6/29,DB2 UDB for AS/400 Not Detected As DB2 in SQLErrorCodesFactory [SPR-198],https://github.com/spring-projects/spring-framework/issues/4929
2004-7/2,2004-7/1,Trying to add a  Cutom Editor to a particular attribute of type array [SPR-199],https://github.com/spring-projects/spring-framework/issues/4930
2004-7/26,2004-7/2,"autowire=""constructor"" on FactoryBean causes infinte loop [SPR-200]",https://github.com/spring-projects/spring-framework/issues/4931
2005-4/18,2004-7/2,constructor-arg's should use order specified in XML file [SPR-201],https://github.com/spring-projects/spring-framework/issues/4932
2004-8/3,2004-7/2,FieldFactoryBean to get value of feilds [SPR-202],https://github.com/spring-projects/spring-framework/issues/4933
2009-12/7,2004-7/2,"Create beans in two phases, first constructs with constructor-arg, second sets properties [SPR-203]",https://github.com/spring-projects/spring-framework/issues/4934
2004-7/6,2004-7/2,docpdf target broken [SPR-204],https://github.com/spring-projects/spring-framework/issues/4935
2004-7/8,2004-7/4,"Handle Text, Comment and CDATA sections in bean values [SPR-205]",https://github.com/spring-projects/spring-framework/issues/4936
2004-7/8,2004-7/6,SessionFactoryUtils doesn't handle EJB CMT RequiresNew correctly [SPR-206],https://github.com/spring-projects/spring-framework/issues/4937
2004-7/8,2004-7/8,AbstractFormController does not handle bind errors [SPR-207],https://github.com/spring-projects/spring-framework/issues/4938
2004-7/8,2004-7/8,Link to J2EE Design and Development is invalid [SPR-208],https://github.com/spring-projects/spring-framework/issues/4939
2004-9/24,2004-7/8,More tags: Javascript Escape [SPR-209],https://github.com/spring-projects/spring-framework/issues/4940
2004-7/11,2004-7/10,OpenSessionInViewFilter logging at info level for every request [SPR-210],https://github.com/spring-projects/spring-framework/issues/4941
2004-7/12,2004-7/12,BeanWrappers and indexed properties changed at runtime [SPR-211],https://github.com/spring-projects/spring-framework/issues/4942
2004-7/19,2004-7/12,Tests fail on ServletContext [SPR-212],https://github.com/spring-projects/spring-framework/issues/4943
2004-7/19,2004-7/12,Add getter for timer in TimerFactoryBean [SPR-213],https://github.com/spring-projects/spring-framework/issues/4944
2004-7/27,2004-7/12,Possible Bug in BeanDefinitionReaderUtils.java ?? [SPR-214],https://github.com/spring-projects/spring-framework/issues/4945
2004-7/24,2004-7/13,Using Query.setParameterList in HibernateTemplate [SPR-215],https://github.com/spring-projects/spring-framework/issues/4946
2004-7/19,2004-7/13,change statup behavior of SchedulerFactoryBean [SPR-216],https://github.com/spring-projects/spring-framework/issues/4947
2004-7/23,2004-7/14,"Get singleton object even with singleton=""false"" [SPR-217]",https://github.com/spring-projects/spring-framework/issues/4948
2004-7/19,2004-7/14,non-refreshing ApplicationContext ctor [SPR-218],https://github.com/spring-projects/spring-framework/issues/4949
2008-1/7,2004-7/14,postProcessBeforePopulation [SPR-219],https://github.com/spring-projects/spring-framework/issues/4950
