year_month,count
2016-07-01,1
2016-09-01,1
2016-10-01,6
2016-11-01,43
2016-12-01,35
2017-01-01,18
2017-02-01,50
2017-03-01,68
2017-04-01,36
2017-05-01,35
2017-06-01,34
2017-07-01,30
2017-08-01,19
2017-09-01,20
2017-10-01,20
2017-11-01,18
2017-12-01,32
2018-01-01,28
2018-02-01,23
2018-03-01,35
2018-04-01,34
2018-05-01,43
2018-06-01,37
2018-07-01,45
2018-08-01,50
2018-09-01,36
2018-10-01,41
2018-11-01,36
2018-12-01,29
2019-01-01,51
2019-02-01,57
2019-03-01,57
2019-04-01,51
2019-05-01,97
2019-06-01,79
2019-07-01,53
2019-08-01,76
2019-09-01,71
2019-10-01,63
2019-11-01,48
2019-12-01,58
2020-01-01,83
2020-02-01,77
2020-03-01,64
2020-04-01,79
2020-05-01,75
2020-06-01,93
2020-07-01,63
2020-08-01,52
2020-09-01,59
2020-10-01,104
2020-11-01,153
2020-12-01,152
2021-01-01,214
2021-02-01,141
2021-03-01,71
2021-04-01,89
2021-05-01,58
2021-06-01,57
2021-07-01,56
2021-08-01,63
2021-09-01,80
2021-10-01,124
2021-11-01,123
2021-12-01,144
2022-01-01,83
2022-02-01,63
2022-03-01,74
2022-04-01,86
2022-05-01,110
2022-06-01,69
2022-07-01,127
2022-08-01,140
2022-09-01,121
2022-10-01,53
2022-11-01,68
2022-12-01,124
2023-01-01,176
2023-02-01,407
2023-03-01,248
2023-04-01,199
2023-05-01,167
2023-06-01,125
