"['title']","['url']","['createdAt']","['closedAt']"
"Hang when an expression gets Tracker values","https://github.com/NatronGitHub/Natron/issues/448","2020-1/11","2020-1/12"
"Property panels of PyPlug's nodes cannot be closed or fully inspected","https://github.com/NatronGitHub/Natron/issues/449","2020-1/12","2020-1/15"
"A feature as a PBR Rendering for Natron","https://github.com/NatronGitHub/Natron/issues/451","2020-1/14","2021-1/31"
"DocumentationManager: Update HTML","https://github.com/NatronGitHub/Natron/issues/453","2020-1/24","2021-4/10"
"Delete Rotopaint node makes Natron crash","https://github.com/NatronGitHub/Natron/issues/454","2020-1/25","2020-1/27"
"Merge / Viewer / Writer Node issue with Operation Modes","https://github.com/NatronGitHub/Natron/issues/455","2020-2/9","null"
"Crash when writing an image >= 12K","https://github.com/NatronGitHub/Natron/issues/456","2020-2/9","2020-3/30"
"How do you use Natron?","https://github.com/NatronGitHub/Natron/issues/457","2020-2/14","2021-1/31"
"Has this project stagnated? ","https://github.com/NatronGitHub/Natron/issues/458","2020-2/16","2020-2/18"
"Viewer window becomes overcrowded with error messages","https://github.com/NatronGitHub/Natron/issues/459","2020-2/17","null"
"Keyframes keep 'moving'?","https://github.com/NatronGitHub/Natron/issues/460","2020-2/17","null"
"How do I install Natron on Debian Linux?","https://github.com/NatronGitHub/Natron/issues/461","2020-2/18","2020-4/19"
"Natron does not start / crash","https://github.com/NatronGitHub/Natron/issues/462","2020-3/3","2020-3/3"
"Linux - Centos 7 |  arrow keys shortcut ","https://github.com/NatronGitHub/Natron/issues/463","2020-3/3","null"
"Shadertoy inputs broken on Win10 Natron 2.3.15RC15","https://github.com/NatronGitHub/Natron/issues/464","2020-3/12","2020-3/13"
"Contributing to the documentation","https://github.com/NatronGitHub/Natron/issues/465","2020-3/14","2020-7/22"
"runtime error of Natron.exe (Mingw64 build)","https://github.com/NatronGitHub/Natron/issues/466","2020-3/15","2022-1/15"
"duplicate filename in github prevent cloning on windows","https://github.com/NatronGitHub/Natron/issues/469","2020-3/18","2020-3/21"
"Open Sequence Dialog Shows No Files on Ubuntu 19.10","https://github.com/NatronGitHub/Natron/issues/471","2020-3/21","2020-4/19"
"Error at the launch","https://github.com/NatronGitHub/Natron/issues/472","2020-3/22","2020-3/28"
"NatronRender process often go to sleep","https://github.com/NatronGitHub/Natron/issues/473","2020-3/24","2022-1/15"
"Linux binaries: use CentOS6+devtoolset-8","https://github.com/NatronGitHub/Natron/issues/474","2020-3/30","2020-4/10"
"Fill node doesn't cover full image","https://github.com/NatronGitHub/Natron/issues/475","2020-3/30","2020-3/30"
"Adding a Retime node causes expressions to cease functioning","https://github.com/NatronGitHub/Natron/issues/476","2020-4/8","2020-6/6"
"Project saving is tricki because i need to put project name inside file path edit box. ","https://github.com/NatronGitHub/Natron/issues/477","2020-4/17","2020-4/19"
"feature proposal:  Tool like after Effects Roto Brush.","https://github.com/NatronGitHub/Natron/issues/478","2020-4/17","null"
"Natron doesn't immediately load user parameters when loading preset","https://github.com/NatronGitHub/Natron/issues/480","2020-4/21","null"
"r","https://github.com/NatronGitHub/Natron/issues/481","2020-4/21","2020-4/22"
"Animated Font Family doesn't render","https://github.com/NatronGitHub/Natron/issues/482","2020-4/22","2020-6/6"
"PyGuiApplication.questionDialog documented, but not actually defined","https://github.com/NatronGitHub/Natron/issues/485","2020-5/1","2020-5/2"
"Render: RAM usage keeps increasing until using all system RAM","https://github.com/NatronGitHub/Natron/issues/486","2020-5/2","2021-5/4"
