"['title']","['url']","['createdAt']","['closedAt']"
"[CLOSED] Qt4 compatibility","https://github.com/NatronGitHub/Natron/issues/1","2018-2/19","2018-2/19"
"[CLOSED] MacOSX compilation","https://github.com/NatronGitHub/Natron/issues/2","2018-2/19","2018-2/19"
"[CLOSED] More nodes?","https://github.com/NatronGitHub/Natron/issues/3","2018-2/19","2018-2/19"
"[CLOSED] OFX: derive and integrate are not implemented","https://github.com/NatronGitHub/Natron/issues/4","2018-2/19","2018-2/19"
"[CLOSED] OFX: keyframe API is missing some unimplemented functions","https://github.com/NatronGitHub/Natron/issues/5","2018-2/19","2018-2/19"
"OFX: Parameter interacts are not supported","https://github.com/NatronGitHub/Natron/issues/6","2018-2/19","null"
"OFX: missing Fields and field rendering support","https://github.com/NatronGitHub/Natron/issues/7","2018-2/19","null"
"[CLOSED] OFX: missing full framerate support","https://github.com/NatronGitHub/Natron/issues/8","2018-2/19","2018-2/19"
"[CLOSED] GUI: zoomable and accurate histogram","https://github.com/NatronGitHub/Natron/issues/9","2018-2/19","2018-2/19"
"[CLOSED] GUI: viewer ROI","https://github.com/NatronGitHub/Natron/issues/10","2018-2/19","2018-2/19"
"[CLOSED] GUI: auto-contrast","https://github.com/NatronGitHub/Natron/issues/11","2018-2/19","2018-2/19"
"[CLOSED] OFX: support more image components","https://github.com/NatronGitHub/Natron/issues/12","2018-2/19","2018-2/19"
"[CLOSED] Add a Bitdeli Badge to README","https://github.com/NatronGitHub/Natron/issues/13","2018-2/19","2018-2/19"
"[CLOSED] fix compation instructions","https://github.com/NatronGitHub/Natron/issues/14","2018-2/19","2018-2/19"
"[CLOSED] OFX Host selection","https://github.com/NatronGitHub/Natron/issues/15","2018-2/19","2018-2/19"
"[CLOSED] Reading and extracting PSD layers","https://github.com/NatronGitHub/Natron/issues/16","2018-2/19","2018-2/19"
"[CLOSED] Gimp XCF file format","https://github.com/NatronGitHub/Natron/issues/17","2018-2/19","2018-2/19"
