"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Update changelog and release notes","2019-10/22","2019-11/22","2019-10/22",True,"2019-11/22",3,8,1
"Remove cassandra backend for PullQueues (with master)","2019-10/23","2019-11/23","2019-10/23",True,"2019-11/23",4,417,1988
"Remove docker special handling for cron/sshd","2019-10/23","2019-10/23","2019-10/23",True,"2019-10/23",3,1,8
"Return an empty list of kinds if ns doesn't exist","2019-10/24","2019-11/24","2019-10/24",True,"2019-11/24",3,7,2
"Get kind name from key rather than entity group","2019-10/25","2019-11/25","2019-10/25",True,"2019-11/25",3,1,1
"AppController set postgres dsn in zookeeper for ua server","2019-10/28","2019-11/28","2019-10/28",True,"2019-11/28",3,4,0
"AppDB remove test that is not valid with foundationdb","2019-10/28","2019-10/28","2019-10/28",True,"2019-10/28",3,0,13
"Datastore foundationdb put fixes","2019-10/29","2019-11/29","2019-10/29",True,"2019-11/29",3,37,25
"AppTaskQueue end-to-end test suite postgres setup fix","2019-10/29","2019-11/29","2019-10/29",False,"null",1,7,4
"Reconnect to XMPP server when connection is closed","2019-10/30","2019-11/30","2019-10/30",True,"2019-11/30",3,22,44
"AppController reload systemd configuration on terminate","2019-10/31","2019-11/31","2019-10/31",True,"2019-11/31",3,2,0
"UA server use schema for postgres table and remove cassandra requirement","2019-10/31","2019-11/31","2019-10/31",True,"2019-11/31",3,63,62
"Ensure allocated range is not occupied","2019-11/1","2020-9/1","2019-11/1",False,"null",1,49,0
"Configure postgresql as part of FastStart","2019-11/1","2019-11/1","2019-11/1",True,"2019-11/1",4,10,0
"Handle deleted entity entries correctly","2019-11/1","2019-11/1","2019-11/1",True,"2019-11/1",3,2,2
"AppController remove unused environment/home configuration","2019-11/2","2020-1/2","2019-11/2",True,"2020-1/2",3,0,24
"Install wheel for hermes and search2","2019-11/5","2020-1/5","2019-11/5",True,"2020-1/5",3,2,0
"AppController move host/ip files to /var/lib/appscale/hosts","2019-11/5","2019-11/5","2019-11/5",True,"2019-11/5",3,32,26
"Bootstrap allow options for git clone","2019-11/5","2020-2/5","2019-11/5",True,"2020-2/5",3,10,4
"AppController fix warning on application relocate to privileged port","2019-11/6","2020-1/6","2019-11/6",True,"2020-1/6",3,3,1
"Fix appservers selecting the same port","2019-11/7","null","2019-11/7",False,"null",2,105,5
"AWS/EC2 template agent parameters and remove hard-coded infrastructure behaviour","2019-11/21","2020-2/21","2019-11/21",True,"2020-2/21",3,5,13
"AppController remove cassandra use","2019-11/22","2019-12/22","2019-11/22",True,"2019-12/22",3,5,575
"UAServer do not use user_schema with postgres backend","2019-12/12","2020-1/12","2019-12/12",True,"2020-1/12",3,2,2
"Datastore missing codecs import","2020-1/29","2020-1/29","2020-1/29",True,"2020-1/29",2,1,0
"Datastore filter delete mutations before stats update","2020-1/29","2020-1/29","2020-1/29",True,"2020-1/29",2,10,1
"Datastore missing entity_pb import","2020-1/30","2020-1/30","2020-1/30",True,"2020-1/30",2,1,0
"Datastore transaction metadata decoding fix","2020-1/30","2020-1/30","2020-1/30",True,"2020-1/30",2,4,3
"Remove datastore cassandra support","2020-2/13","2020-3/13","2020-2/13",True,"2020-3/13",2,273,16258
"Update README.md","2020-5/22","2020-5/22","2020-5/22",True,"2020-5/22",2,1,1
"Update README.md","2020-5/22","2020-5/22","2020-5/22",True,"2020-5/22",2,5,18
