"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Add an extension point to add query params to selectize request","2018-8/23","2018-8/23","2018-8/23",True,"2018-8/23",2,3,0
"Created anonymous customer if no customer present in API calls.","2018-8/23","2018-8/23","2018-8/23",True,"2018-8/23",3,10,1
"Fix for XSS vulnerability by prevent filters to be saved with script tags","2018-9/5","2018-9/5","2018-9/5",True,"2018-9/5",2,41,4
"Fixes the issue where filter applied to entity list-grid carries over to switch site modal","2018-9/5","2018-9/5","2018-9/5",True,"2018-9/5",2,3,1
"Introduce Transactional boundary for this service to ensure that the pricingWorkflow's activities take effect","2018-9/6","2018-9/6","2018-9/6",True,"2018-9/6",1,4,2
"Revert ""Changed redirect path for AJAX requests.""","2018-9/10","2018-9/10","2018-9/10",True,"2018-9/10",1,1,1
"Added a method to exclude fields from being 'redactored'","2018-9/11","2018-9/11","2018-9/11",True,"2018-9/11",2,23,1
"Fixed issue where a subcollection entity name can be a null reference in the enterprise workflow process","2018-9/12","2018-9/12","2018-9/12",True,"2018-9/12",2,5,0
"Fix NPE When Visitng Checkout as Customer w/o a Real Cart","2018-9/13","2018-10/13","2018-9/13",True,"2018-10/13",2,2,1
"Fixed the issue with duplicate OrderItemAttributes","2018-9/13","2018-9/13","2018-9/13",True,"2018-9/13",2,10,2
"Fix for incorrect reference to tabs when using href to get elements of the tab","2018-9/20","2018-11/20","2018-9/20",True,"2018-11/20",2,8,3
"Fixed bug in SequenceGeneratorCorruptionDetection","2018-9/24","2018-10/24","2018-9/24",True,"2018-10/24",3,1,1
"If the object name is blank, do not append the appName","2018-9/25","2018-9/25","2018-9/25",True,"2018-9/25",2,4,1
"The sandbox ribbon datepicker was not respecting different client and server time zones","2018-9/27","2019-2/27","2018-9/27",True,"2019-2/27",4,48,2
"Improve the look and feel of the disabled html editor.","2018-9/27","2018-9/27","2018-9/27",True,"2018-9/27",2,20,4
"When deleting (archiving) a product the associated skus were not getting archived","2018-10/2","2018-10/2","2018-10/2",True,"2018-10/2",2,5,0
"Foreign key lookups on Content Items should show the entity's name, not ID","2018-10/8","2018-10/8","2018-10/8",True,"2018-10/8",2,12,0
"Update minification to skip files that have min in their file extension","2018-10/9","2018-10/9","2018-10/9",True,"2018-10/9",2,17,0
"Fixed issue for chrome58 where WYSIWYG editor was not correctly marking up the text","2018-10/10","2018-10/10","2018-10/10",True,"2018-10/10",2,6,0
"Changes to product start date is now honored and returns A ResourceNotFound exception","2018-10/10","2018-10/10","2018-10/10",True,"2018-10/10",2,15,1
"Fix issue where alt text was not being persisted","2018-10/11","2018-10/11","2018-10/11",True,"2018-10/11",3,11,2
"Password field's label should not display the actual password value","2018-10/12","2018-10/12","2018-10/12",True,"2018-10/12",2,1,1
"Disabling the out-of-box ehcache overflow to disk feature","2018-10/13","2018-10/13","2018-10/13",True,"2018-10/13",2,20,20
"Fix NPE when viewing classes in the Approvals section that do not have an AdminSection attached to them","2018-10/16","2018-10/16","2018-10/16",False,"null",1,9,6
"Add missing payment type to payment request DTO","2018-10/16","2018-10/16","2018-10/16",True,"2018-10/16",2,1,0
"Fixing a NPE that occurs in Admin","2018-10/17","2018-10/17","2018-10/17",True,"2018-10/17",3,5,0
"Override equals and hashCode","2018-10/18","2018-10/18","2018-10/18",True,"2018-10/18",3,25,0
"Truncate timestamps when adding demo data to a Postgres database","2018-10/23","2018-10/23","2018-10/23",True,"2018-10/23",1,5,0
"BroadleafCommerce/QA#3481 - Fixed module readOtherEntitiesWithPropert…","2018-10/23","2018-10/23","2018-10/23",True,"2018-10/23",2,28,12
"BroadleafCommerce/QA#3457 - Adding an opportunity to customize error …","2018-10/23","2018-10/23","2018-10/23",True,"2018-10/23",2,8,4
"Return true when there is a defaultValue so that the NO VALUE SELECTED option will not show","2018-10/23","2018-10/23","2018-10/23",True,"2018-10/23",2,2,2
"Update antisamy library to latest version.","2018-10/23","2018-10/23","2018-10/23",True,"2018-10/23",1,1,1
"Fix template error when opening admin reset password link","2018-10/24","2018-10/24","2018-10/24",True,"2018-10/24",2,31,36
