"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Put the details of the request in a TRACE log level on PaymentGatewayAbstractController","2019-4/12","2019-4/12","2019-4/12",True,"2019-4/12",2,4,2
"Using ""After Cart Pricing"" option in cartRule causes error if item is out of stock","2019-4/18","2019-5/18","2019-4/18",True,"2019-5/18",2,1,1
"Add support for validation errors on adding to lists","2019-4/18","2019-4/18","2019-4/18",True,"2019-4/18",2,10,4
"Fixed an issue where Сontent targeter with alternate theme and with web request rule cause an NP","2019-4/22","2019-4/22","2019-4/22",True,"2019-4/22",2,3,1
"Upgrade spring security to latest release","2019-4/25","2019-5/25","2019-4/25",True,"2019-5/25",2,2,1
"Sku Media collection ordering via Admin","2019-4/29","2019-4/29","2019-4/29",True,"2019-4/29",2,395,106
"Adding an EntityIdentifierUtil class to uses Reflection to find the Identifier (@id) field in an entity bean","2019-5/1","2019-5/1","2019-5/1",True,"2019-5/1",2,139,0
"Added admin approver only role","2019-5/6","2019-5/6","2019-5/6",True,"2019-5/6",2,179,3
"Fixed an issue where Category Relevancy Rules don't boost results","2019-5/8","2019-5/8","2019-5/8",True,"2019-5/8",2,6,3
"Spring social version upgraded","2019-5/8","2019-5/8","2019-5/8",True,"2019-5/8",2,9,3
"customer challengeQuestion to one lazy fetch","2019-5/9","2019-5/9","2019-5/9",False,"null",11,903,96
"Customer ChallengeQuestion lazy fetch","2019-5/9","2019-5/9","2019-5/9",True,"2019-5/9",2,2,1
"Saving product with XSS script","2019-5/10","2019-5/10","2019-5/10",True,"2019-5/10",3,13,19
"Fixed an issue where deleting a product does not archive the associated skus","2019-5/14","2019-5/14","2019-5/14",True,"2019-5/14",2,4,0
"Upgrade jQuery to latest version 3.4.1","2019-5/16","2019-5/16","2019-5/16",True,"2019-5/16",3,11189,585
"Changed ProcessDetailLogger fields initialization.","2019-5/17","2019-5/17","2019-5/17",True,"2019-5/17",3,2,2
"Fixed an issue related with Product option values special charater","2019-5/22","2019-5/22","2019-5/22",True,"2019-5/22",2,6,0
"Potential XSS vulnerability, antisamy filter doesn't react on javascript in plain string","2019-5/22","2019-5/22","2019-5/22",True,"2019-5/22",2,50,0
"Fixed missing add button in global admin.","2019-5/22","2019-5/22","2019-5/22",True,"2019-5/22",3,24,7
"Content Items are showing duplicates of all the fields (carried over …","2019-5/22","2019-5/22","2019-5/22",True,"2019-5/22",2,32,0
"Fixed js errors an admin pages.","2019-5/24","2019-5/24","2019-5/24",True,"2019-5/24",3,5,5
"Check the ContentType of file media uploads based on the type of Inpu…","2019-5/28","2019-5/28","2019-5/28",True,"2019-5/28",2,44,2
"Unable to sort Products by Default Category. Added a property that di…","2019-5/31","2019-5/31","2019-5/31",True,"2019-5/31",2,48,0
"Offer eligibility for cancelled orders","2019-6/5","2019-6/5","2019-6/5",True,"2019-6/5",2,20,2
"fixed profile creation issue based on Master profile","2019-6/5","2019-6/5","2019-6/5",True,"2019-6/5",3,0,3
"Feature rating summary - total - last update","2019-6/10","2021-11/10","2019-6/10",False,"null",3,59,11
"The content targeting functionality that swaps out the theme was moved to separate filter","2019-6/11","2019-6/11","2019-6/11",True,"2019-6/11",2,211,0
"Fixes inactive ranged facet values showing '0' quantity when another range for the same facet is selected.","2019-6/11","2019-6/11","2019-6/11",True,"2019-6/11",2,148,84
"Fixed an issue where Validation error message are not showing in the ADMIN UI","2019-6/12","2019-6/12","2019-6/12",True,"2019-6/12",2,5,5
"Allows not initial resource bundle requests to not specify mapping prefix and file list.","2019-6/14","2019-6/14","2019-6/14",True,"2019-6/14",4,4,2
"BroadleafEntityValidator.validate() should be public","2019-6/17","2020-1/17","2019-6/17",True,"2020-1/17",3,201,209
"Corrected Base Products admin section's permissions","2019-6/18","2019-6/18","2019-6/18",True,"2019-6/18",2,2,2
"Refactored the resource resolution to resolve a theme from the request parameter","2019-6/21","2019-6/21","2019-6/21",True,"2019-6/21",2,58,2
"Incorrectly sending transactions to Google Analytics on ""reorder"" page","2019-6/24","2019-8/24","2019-6/24",True,"2019-8/24",2,2,0
"Added property to allow sorting on a Product's parent Category to be disabled in the Admin due to unresolvable issues.","2019-6/24","2019-7/24","2019-6/24",True,"2019-7/24",3,66,0
"Fixed an issue where re-order the displayed categories on list grid gives errors","2019-7/1","2019-7/1","2019-7/1",True,"2019-7/1",2,8,4
"Fixed issue when offer is applied for different locale, amount off is not converted","2019-7/1","2019-7/1","2019-7/1",True,"2019-7/1",2,107,0
"Fixed an issue with Admin UI bugs in Category view","2019-7/8","2019-11/8","2019-7/8",False,"null",1,48,4
"Don't save if validation error in dynamic form","2019-7/10","2019-7/10","2019-7/10",False,"null",1,17,2
"Revert jQuery 3 upgrade","2019-7/12","2019-8/12","2019-7/12",False,"null",2,585,11189
"Simplified, alternate strategy for sandbox transition operations","2019-7/16","2020-4/16","2019-7/16",True,"2020-4/16",7,218,1281
"Fixed an issue where Scrolling through lookup does not load all records","2019-7/17","2019-7/17","2019-7/17",True,"2019-7/17",2,5,4
"Fix Category reordering issue where the collection would refresh with unrelated categories","2019-7/19","2019-7/19","2019-7/19",True,"2019-7/19",2,69,53
"Improvement the resolution date logic extension","2019-7/25","2019-7/25","2019-7/25",True,"2019-7/25",2,38,18
"Fix startup error when deploying to Tomcat as a WAR","2019-7/31","2019-8/31","2019-7/31",True,"2019-8/31",2,5,2
"Fixed an issue when Theme fields not updating when parent ThemeConfiguration is removing","2019-8/1","2019-8/1","2019-8/1",True,"2019-8/1",2,23,2
"Upgrade tika-core to latest patch 1.22 for security vulnerabilities","2019-8/6","2019-8/6","2019-8/6",True,"2019-8/6",3,1,1
"remove orphanRemoval = true from collections of sandboxable entities","2019-8/7","2020-3/7","2019-8/7",True,"2020-3/7",3,13,13
"Fix Solr alphabetical sort doesn't consider word order","2019-8/7","2019-8/7","2019-8/7",True,"2019-8/7",3,1,0
"Added a getter and setter methods for the Auditable field to OrderItem domain class","2019-8/8","2019-8/8","2019-8/8",True,"2019-8/8",2,22,0
"Fixed issue when field is not highlighting for adorned collection metadata","2019-8/15","2019-8/15","2019-8/15",True,"2019-8/15",3,139,3
"Import.sql.enabled now creates base site/admin user","2019-8/20","2019-8/20","2019-8/20",True,"2019-8/20",2,19,17
"Fixed an issue where Error appears in validation URL's for XSS on Admin","2019-8/22","2019-8/22","2019-8/22",True,"2019-8/22",3,3,6
"fix read only table","2019-8/22","2019-8/22","2019-8/22",True,"2019-8/22",3,5,1
" fix exception when reverting new product","2019-8/27","2019-8/27","2019-8/27",True,"2019-8/27",3,1,0
"add missed class","2019-8/30","2019-8/30","2019-8/30",True,"2019-8/30",2,1,0
"Fixed bug where category sequence was calculated incorrectly","2019-8/30","2019-8/30","2019-8/30",True,"2019-8/30",2,7,4
"Override missed equals hashcode serialVersionUID","2019-9/9","2020-6/9","2019-9/9",True,"2020-6/9",5,540,17
"Category Tree View doesn't Scroll, check footer existance","2019-9/13","2019-9/13","2019-9/13",True,"2019-9/13",2,4,1
"Fix product options performance issue on product form","2019-9/13","2019-9/13","2019-9/13",True,"2019-9/13",2,27,17
"Added SKU availability verification on checkout","2019-9/16","2019-9/16","2019-9/16",True,"2019-9/16",4,296,41
"Fix performance issue on product edit screen with large number of product options","2019-9/16","2019-9/16","2019-9/16",True,"2019-9/16",2,27,17
"Removing extra empty lines","2019-9/17","2020-6/17","2019-9/17",False,"null",2,1,4
"Add logging layout for GCP ingestion","2019-9/17","2019-9/17","2019-9/17",False,"null",1,169,0
"Upgraded Xstream from 1.3.1 to 1.4.11.1 due to published security issue (CVE-2013-7285)","2019-9/20","2019-9/20","2019-9/20",True,"2019-9/20",2,1,1
"remove PaymentTransaction from purge","2019-9/20","2019-9/20","2019-9/20",False,"null",2,20,1
"No error message when add transaltion for locale with existing translation","2019-9/20","2020-3/20","2019-9/20",True,"2020-3/20",2,4,2
"Fix to remove excessive calls to server when changing catalog/profile in admin","2019-9/24","2019-10/24","2019-9/24",True,"2019-10/24",4,31,0
"Updated resource URL encoding process to only lookup the Theme if needed","2019-9/25","2019-10/25","2019-9/25",True,"2019-10/25",4,85,16
"Qa 3586 ehcache 3 merge cache xml 2","2019-9/25","2019-9/25","2019-9/25",True,"2019-9/25",14,15981,2429
"Fixed an issue where Read only table still allows reorder edits","2019-9/27","2019-10/27","2019-9/27",True,"2019-10/27",2,1,1
