year_month,count
2019-10-01,1
2019-11-01,1
2020-02-01,721
2020-03-01,98
2020-04-01,102
2020-05-01,168
2020-06-01,237
2020-07-01,99
2020-08-01,62
2020-09-01,57
2020-10-01,137
2020-11-01,124
2020-12-01,240
2021-01-01,139
2021-02-01,128
2021-03-01,138
2021-04-01,111
2021-05-01,99
2021-06-01,58
2021-07-01,97
2021-08-01,106
2021-09-01,93
2021-10-01,84
2021-11-01,66
2021-12-01,128
2022-01-01,158
2022-02-01,111
2022-03-01,129
2022-04-01,175
2022-05-01,140
2022-06-01,104
2022-07-01,91
2022-08-01,106
2022-09-01,100
2022-10-01,127
2022-11-01,87
2022-12-01,56
2023-01-01,64
2023-02-01,96
2023-03-01,78
2023-04-01,115
2023-05-01,95
2023-06-01,60
2023-07-01,1
