"['title']","['url']","['createdAt']","['closedAt']"
"CHANGELOGLOCK Improvements","https://github.com/liquibase/liquibase/issues/2323","2022-1/4","2022-3/8"
"JDK17","https://github.com/liquibase/liquibase/issues/2324","2022-1/4","2022-1/4"
"JAVA17","https://github.com/liquibase/liquibase/issues/2325","2022-1/4","2022-3/8"
"sql syntax error 'grant view database performance state to role_xx'","https://github.com/liquibase/liquibase/issues/2328","2022-1/5","2022-3/24"
"Refactor Change & Statement Class","https://github.com/liquibase/liquibase/issues/2331","2022-1/5","2022-3/8"
"defaultValueSequenceNext use public schema instead of using schemaName from createTable tag","https://github.com/liquibase/liquibase/issues/2334","2022-1/5","null"
"Impossible to set DOUBLE PRECISION datatype","https://github.com/liquibase/liquibase/issues/2337","2022-1/6","2022-3/12"
"MySQL: Snapshot does not capture char/varcahr character set","https://github.com/liquibase/liquibase/issues/2338","2022-1/6","null"
"XML Schema defintion no longer provided via HTTP, only HTTPS","https://github.com/liquibase/liquibase/issues/2342","2022-1/7","2022-1/7"
"[Security] H2 has a critical security vulnerability","https://github.com/liquibase/liquibase/issues/2345","2022-1/7","2022-1/7"
"FIREBIRD:for view names with lowercase letters in quotes, the search for the source text of the view is incorrect","https://github.com/liquibase/liquibase/issues/2346","2022-1/9","null"
"Release 4.7.0 not available at Maven Central","https://github.com/liquibase/liquibase/issues/2347","2022-1/10","2022-1/10"
"liquibase.exception.UnexpectedLiquibaseException: java.lang.ClassCastException: liquibase.database.DatabaseFactory cannot be cast to liquibase.SingletonObject","https://github.com/liquibase/liquibase/issues/2349","2022-1/10","null"
"includeAll cannot process directories in embedded jar files","https://github.com/liquibase/liquibase/issues/2352","2022-1/10","null"
"Print logs on ChangeSet exception","https://github.com/liquibase/liquibase/issues/2354","2022-1/11","2022-2/7"
"multi-line rollback statements","https://github.com/liquibase/liquibase/issues/2357","2022-1/11","2022-3/9"
"targetted support in all change tags","https://github.com/liquibase/liquibase/issues/2358","2022-1/11","2022-3/8"
"liquibase update fails for DB2 in version 4.7.0","https://github.com/liquibase/liquibase/issues/2360","2022-1/12","2022-1/20"
"OSGi data in MANIFEST.MF is incorrect in version 4.7.0","https://github.com/liquibase/liquibase/issues/2361","2022-1/12","2022-3/16"
"Changeset generates wrong CREATE TABLE query for auto increment primary key column","https://github.com/liquibase/liquibase/issues/2362","2022-1/13","2022-2/17"
"Liquibase chooses wrong Database implementation in version 4.7.0","https://github.com/liquibase/liquibase/issues/2363","2022-1/13","2022-1/20"
"latest liquibase blocks validation blocks running update on mysql","https://github.com/liquibase/liquibase/issues/2368","2022-1/13","2022-8/17"
"Cannot rename sequences in SQL Server if the name of the sequence is sp_rename","https://github.com/liquibase/liquibase/issues/2369","2022-1/14","2022-6/20"
"""References"" argument doesn't support quoting for mixed case value in PostgreSQL","https://github.com/liquibase/liquibase/issues/2370","2022-1/14","null"
"Liquibase diffChangeLog fails with NullPointerException","https://github.com/liquibase/liquibase/issues/2373","2022-1/14","2022-6/15"
"Invalid update SQL generated for HSQL database with different onlyUpdate values in InsertOrUpdateGeneratorHsql.java ","https://github.com/liquibase/liquibase/issues/2375","2022-1/16","2022-3/1"
"Liquibase should ignore ""clustered"" on addPrimaryKey for h2","https://github.com/liquibase/liquibase/issues/2376","2022-1/16","2022-3/8"
"Potential security issue","https://github.com/liquibase/liquibase/issues/2378","2022-1/17","2022-2/3"
"Liquibase generateChangelog outputDefaultSchema :  generated view scripts does not contain schema","https://github.com/liquibase/liquibase/issues/2379","2022-1/18","2022-6/3"
"Parsers and Plugins must be explicitly registered when running from JAR","https://github.com/liquibase/liquibase/issues/2380","2022-1/18","null"
"💡 Add Liquibase to SDKMAN!","https://github.com/liquibase/liquibase/issues/2381","2022-1/19","null"
"[Feature idea]: Blockchained changelogs","https://github.com/liquibase/liquibase/issues/2382","2022-1/19","null"
