"createdAt","closedAt","title","url"
"2019-4/27","2021-6/22","Add addition trigonometric functions","https://github.com/numworks/epsilon/issues/966"
"2019-5/2","2019-5/2","Integrals not giving results as expected","https://github.com/numworks/epsilon/issues/968"
"2019-5/14","2019-5/29","Major bug in exponential regression","https://github.com/numworks/epsilon/issues/969"
"2019-5/15","2019-5/17","Input parsing bug","https://github.com/numworks/epsilon/issues/970"
"2019-5/17","2019-9/18","Better device designation for manual flash with dfu-util","https://github.com/numworks/epsilon/issues/974"
"2019-5/20","2019-5/20","Miscalculation in integration","https://github.com/numworks/epsilon/issues/976"
"2019-5/28","2019-10/22","Installing SDK fails","https://github.com/numworks/epsilon/issues/984"
"2019-5/31","2019-5/31","Integration bug","https://github.com/numworks/epsilon/issues/987"
"2019-5/31","2019-5/31","Can't compile anymore on MacOS X","https://github.com/numworks/epsilon/issues/989"
"2019-6/2","null","Handing log and roots","https://github.com/numworks/epsilon/issues/990"
"2019-6/3","2019-6/4","Finding all visible pre-images on a graph","https://github.com/numworks/epsilon/issues/991"
"2019-6/4","2019-10/7","Simulator breaks with some unicode char","https://github.com/numworks/epsilon/issues/992"
"2019-6/6","null","Python debug: go to a detected error","https://github.com/numworks/epsilon/issues/997"
"2019-6/6","null","Python debugger: step-by-step","https://github.com/numworks/epsilon/issues/998"
"2019-6/9","2021-7/22","Variables page gets more laggy the further down you go","https://github.com/numworks/epsilon/issues/1000"
"2019-6/14","2021-7/22","differentiation notation","https://github.com/numworks/epsilon/issues/1012"
"2019-6/19","2019-6/19","Wrong implementation of exponential regression","https://github.com/numworks/epsilon/issues/1021"
"2019-6/20","2020-4/7","Python: Toolbox submenu for Lists","https://github.com/numworks/epsilon/issues/1022"
"2019-6/20","2020-4/9","Python script list display: more scripts and size","https://github.com/numworks/epsilon/issues/1023"
"2019-6/21","null","Add a Spreadsheets app","https://github.com/numworks/epsilon/issues/1027"
"2019-6/24","2019-6/25","Fractions product in natural writing","https://github.com/numworks/epsilon/issues/1028"
"2019-6/29","2020-11/5","Statistics App - Sort List","https://github.com/numworks/epsilon/issues/1035"
"2019-7/2","2019-11/14","Update the Android app from 10.0.1 to 11.2.0","https://github.com/numworks/epsilon/issues/1038"
"2019-7/2","2019-9/18","compiler error","https://github.com/numworks/epsilon/issues/1040"
"2019-7/5","2019-9/27","Function and sequence lists are incorrectly laid out","https://github.com/numworks/epsilon/issues/1041"
"2019-7/5","2019-11/15","[iOS] touch position is shifted after an application switch","https://github.com/numworks/epsilon/issues/1042"
"2019-7/12","2019-7/12","Compilation errors","https://github.com/numworks/epsilon/issues/1044"
"2019-7/18","2021-6/22","Make the cursor blink","https://github.com/numworks/epsilon/issues/1045"
"2019-7/19","2019-9/18","Add support for more than two series","https://github.com/numworks/epsilon/issues/1046"
"2019-7/27","2019-10/22","Support split view on iPad","https://github.com/numworks/epsilon/issues/1049"
"2019-8/10","2019-9/19","[build] Improve N0110 build/flash mechanism","https://github.com/numworks/epsilon/issues/1052"
"2019-8/18","2022-11/25","Common accesible memory storage for all apps","https://github.com/numworks/epsilon/issues/1053"
"2019-8/20","2019-8/21","build error","https://github.com/numworks/epsilon/issues/1054"
"2019-8/22","2019-8/22","Bricked after flash","https://github.com/numworks/epsilon/issues/1055"
"2019-8/27","2019-9/18","Flashing device failed","https://github.com/numworks/epsilon/issues/1057"
"2019-8/29","2020-11/5","Improve the automatic zoom","https://github.com/numworks/epsilon/issues/1058"
"2019-8/30","2019-11/21","Error in the graph of a function.","https://github.com/numworks/epsilon/issues/1059"
"2019-9/3","2019-9/18","Compilation yields a bunch of warning at link time","https://github.com/numworks/epsilon/issues/1060"
"2019-9/6","2020-4/30","Kandinsky and Turtle are able to draw in the up bar","https://github.com/numworks/epsilon/issues/1061"
"2019-9/7","2019-9/18","[Calculus] Extact result for matrix operations","https://github.com/numworks/epsilon/issues/1063"
"2019-9/11","2019-9/18","Device flashing never starts","https://github.com/numworks/epsilon/issues/1065"
"2019-9/13","2019-9/13","[Graphing] trigonometric functions look very weried","https://github.com/numworks/epsilon/issues/1066"
"2019-9/13","2019-9/13","Error during compilling in Windows","https://github.com/numworks/epsilon/issues/1067"
"2019-9/15","2019-9/23","Epsilon is a pain to set up, especially when trying to upload it to the calculator.","https://github.com/numworks/epsilon/issues/1069"
"2019-9/16","2019-9/16","File size is too big: Undefined error: 0","https://github.com/numworks/epsilon/issues/1070"
"2019-9/16","2020-3/9","implicit multiplication","https://github.com/numworks/epsilon/issues/1071"
"2019-9/16","2019-9/18","fractions and natural writing","https://github.com/numworks/epsilon/issues/1072"
"2019-9/18","2019-9/20","Incorrect graph on square","https://github.com/numworks/epsilon/issues/1074"
"2019-9/18","2019-9/20","Unable to flash to device","https://github.com/numworks/epsilon/issues/1078"
"2019-9/19","2020-4/9","-8 in power of 1/3 should be  undefined.","https://github.com/numworks/epsilon/issues/1080"
"2019-9/21","2020-4/7","Add a switch for symbolic computation/simplification","https://github.com/numworks/epsilon/issues/1099"
"2019-9/22","2019-9/22","""make epsilon_flash"" made my calculator not working","https://github.com/numworks/epsilon/issues/1100"
"2019-9/22","2019-10/1","README.md broken links","https://github.com/numworks/epsilon/issues/1102"
"2019-9/23","2019-10/1","Cannot compile for device on windows","https://github.com/numworks/epsilon/issues/1104"
"2019-9/23","2020-11/24","Rounding inconsistency in cartesian plots","https://github.com/numworks/epsilon/issues/1105"
"2019-9/23","2019-9/23","log with base , not lg that called ""log""","https://github.com/numworks/epsilon/issues/1109"
"2019-9/23","2019-9/27","Status bar does not indicate engineering notation mode","https://github.com/numworks/epsilon/issues/1112"
"2019-9/24","2019-9/24","simulator eye-breaking quality in full-screen ","https://github.com/numworks/epsilon/issues/1113"
"2019-9/29","2022-6/6","Make Epsilon IB compliant","https://github.com/numworks/epsilon/issues/1129"
"2019-10/1","2019-10/1","linux simulator crashes","https://github.com/numworks/epsilon/issues/1132"
"2019-10/3","2019-10/4","problem with compiling ","https://github.com/numworks/epsilon/issues/1147"
"2019-10/4","2020-4/9","Add Chi-squared test","https://github.com/numworks/epsilon/issues/1148"
"2019-10/4","2019-10/5","Cannot flash from Windows","https://github.com/numworks/epsilon/issues/1149"
"2019-10/6","2019-10/7","Error when computing a derivative","https://github.com/numworks/epsilon/issues/1150"
"2019-10/12","2019-10/12","Compilation error","https://github.com/numworks/epsilon/issues/1158"
"2019-10/12","2019-10/12","Infra issue with doc","https://github.com/numworks/epsilon/issues/1159"
"2019-10/14","null","Add Phasor Complex format setting","https://github.com/numworks/epsilon/issues/1161"
"2019-10/17","2019-10/18","NumWorks reset by entering a formula","https://github.com/numworks/epsilon/issues/1165"
"2019-10/18","2019-11/21","Linking error: prohibited cross reference from .text.internal to `__udivmoddi4' in .text.external","https://github.com/numworks/epsilon/issues/1168"
"2019-10/21","2019-10/22","How to debug on a real device?","https://github.com/numworks/epsilon/issues/1169"
"2019-10/27","2020-3/2","Error with float in ploting function (with x)","https://github.com/numworks/epsilon/issues/1171"
"2019-10/28","2019-11/13","Assertion failing on boot","https://github.com/numworks/epsilon/issues/1172"
"2019-10/31","2020-4/6","Warn for illegals character in i18n files","https://github.com/numworks/epsilon/issues/1173"
"2019-11/3","2019-11/4","[Bug] Segmentation error in the python shell (public code)","https://github.com/numworks/epsilon/issues/1176"
"2019-11/5","2019-11/13","[Poincaré] With symbolic calculation enabled, some additions crashes the calculation app.","https://github.com/numworks/epsilon/issues/1181"
"2019-11/5","2021-7/22","Improve Equations solving (chemistry CPGE)","https://github.com/numworks/epsilon/issues/1182"
"2019-11/6","2019-11/6","increasing the upper bound on integrals still leads to incorrect values","https://github.com/numworks/epsilon/issues/1183"
"2019-11/6","2019-11/9","Datetime module for numworks","https://github.com/numworks/epsilon/issues/1184"
"2019-11/6","2019-11/11","Matrix product is aproximated ","https://github.com/numworks/epsilon/issues/1185"
"2019-11/6","2020-4/9","percentage placement on N0110","https://github.com/numworks/epsilon/issues/1186"
