['closedAt'],['createdAt'],['title'],['url']
,2018-5/14,Add a button for running/stopping scripts on workshop script editing page,https://github.com/numworks/epsilon/issues/460
2020-5/22,2018-5/17,[Functions] Minor display glitch when waking the device up from sleep,https://github.com/numworks/epsilon/issues/500
2018-6/4,2018-5/18,Use pkg-config instead of freetype-config in Makefile,https://github.com/numworks/epsilon/issues/502
2018-5/19,2018-5/19,Incorrect plotting for sinc(x) (i.e. sin(x)/x) function (at least on emulator),https://github.com/numworks/epsilon/issues/503
2018-5/24,2018-5/23,SD-Card,https://github.com/numworks/epsilon/issues/509
2018-6/25,2018-5/25,[Functions] Y-auto is broken on the web simulator,https://github.com/numworks/epsilon/issues/512
2019-10/7,2018-5/25,"[Functions] Consider enabling ""Go To"" simply by typing a numerical value",https://github.com/numworks/epsilon/issues/513
2018-5/28,2018-5/25,Bricked after flash,https://github.com/numworks/epsilon/issues/514
2020-3/6,2018-5/26,"Plotting implicit and polar equations, argand diagram?",https://github.com/numworks/epsilon/issues/515
2020-7/8,2018-5/29,Add Italian language,https://github.com/numworks/epsilon/issues/520
2019-1/11,2018-5/29,Natural writing: fractions encompassing a product,https://github.com/numworks/epsilon/issues/524
,2018-5/30,Placeholder for function parameter,https://github.com/numworks/epsilon/issues/526
2018-7/9,2018-5/30,Boxplot top and bottom border missing,https://github.com/numworks/epsilon/issues/527
,2018-5/30,Use power of 10 notation instead of ᴇ notation in results,https://github.com/numworks/epsilon/issues/528
2018-11/23,2018-5/30,"""10 → a"" should be interpreted like ""10 → A""",https://github.com/numworks/epsilon/issues/529
2020-3/6,2018-6/1,Consider adding functions to compute normal/binomial probabilities,https://github.com/numworks/epsilon/issues/531
2019-3/15,2018-6/2,3rd Party App Loop?,https://github.com/numworks/epsilon/issues/532
,2018-6/3,[code] Allow custom code snippets,https://github.com/numworks/epsilon/issues/533
2020-3/6,2018-6/4,(x+2)² return 4+2·x+x² ≈ undef,https://github.com/numworks/epsilon/issues/535
2018-11/23,2018-6/6,Zeroes in front of numbers count as significant,https://github.com/numworks/epsilon/issues/541
2021-7/22,2018-6/7,[Functions] Reach the advanced options using the Toolbox key,https://github.com/numworks/epsilon/issues/544
2019-10/7,2018-6/7,Multiply symbol is hard to read,https://github.com/numworks/epsilon/issues/545
2018-6/7,2018-6/7,letter as summation variable,https://github.com/numworks/epsilon/issues/546
2018-6/7,2018-6/7,Is this possible (or planned) to download a compiled version of the emulator?,https://github.com/numworks/epsilon/issues/547
2018-6/7,2018-6/7,Make the calculator work as a USB key,https://github.com/numworks/epsilon/issues/548
2018-6/7,2018-6/7,ft2build.h error,https://github.com/numworks/epsilon/issues/549
2018-6/15,2018-6/7,Restart System on Large Settings Change (eg. language),https://github.com/numworks/epsilon/issues/550
,2018-6/9,Make simulator : Warning,https://github.com/numworks/epsilon/issues/553
2018-6/9,2018-6/9,Compilation error on windows,https://github.com/numworks/epsilon/issues/554
2019-1/11,2018-6/10,Exact output for complex numbers and converting to re^i(theta),https://github.com/numworks/epsilon/issues/555
2020-3/6,2018-6/13,Incorrect syntaxic coloration in Python app,https://github.com/numworks/epsilon/issues/559
2019-3/15,2018-6/14,[Suggestion] / [WIP] Color Mode,https://github.com/numworks/epsilon/issues/565
2018-6/18,2018-6/15,[emscripten] Incorrect scales on the graph,https://github.com/numworks/epsilon/issues/567
2021-6/22,2018-6/17,"Add a ""solve"" function into Calculation",https://github.com/numworks/epsilon/issues/570
2018-7/19,2018-6/17,[minor] When editing subscript in uₙ the n doesn't look like the same,https://github.com/numworks/epsilon/issues/571
2020-11/5,2018-6/18,[Sequences] Allow re-using a given term as a start value,https://github.com/numworks/epsilon/issues/572
2019-3/15,2018-6/18,Add transparency to icons,https://github.com/numworks/epsilon/issues/575
2018-7/2,2018-6/19,LED connection documentation flaw,https://github.com/numworks/epsilon/issues/576
2019-3/15,2018-6/19,Suggestion: Light single language firmware,https://github.com/numworks/epsilon/issues/577
