"['title']","['url']","['createdAt']","['closedAt']"
"Extension API: cursor position (determining current location and moving it)","https://github.com/microsoft/vscode/issues/111","2015-11","2015-11"
"Debug Console: Copy multiple lines","https://github.com/microsoft/vscode/issues/112","2015-11","2016-2"
"[stylus] Add Stylus language support","https://github.com/microsoft/vscode/issues/113","2015-11","2017-11"
"Keybinding: Allow colon to be a valid keybinding","https://github.com/microsoft/vscode/issues/114","2015-11","2015-11"
"Odd code in vscode/src/vs/editor/common/modes/lineStream.ts","https://github.com/microsoft/vscode/issues/115","2015-11","2015-11"
"ASP.NET 5 rc1 application showing unresolved items ","https://github.com/microsoft/vscode/issues/116","2015-11","2015-11"
"RST language support","https://github.com/microsoft/vscode/issues/117","2015-11","2015-11"
"Support running extension tests through cmd line","https://github.com/microsoft/vscode/issues/118","2015-11","2015-11"
"TypeScript: Code styling broken when no EOL semi-colons","https://github.com/microsoft/vscode/issues/119","2015-11","2015-11"
"Polymorphic this (TS 1.7)","https://github.com/microsoft/vscode/issues/120","2015-11","2015-11"
"Add Python support","https://github.com/microsoft/vscode/issues/121","2015-11","2015-12"
"Regression: editor text is blurry on Linux with 125% text scaling","https://github.com/microsoft/vscode/issues/122","2015-11","2015-12"
"Improve the explorer view to match full VS design","https://github.com/microsoft/vscode/issues/123","2015-11","2016-7"
"Goto Symbol doesn't show all functions defined inside the file.","https://github.com/microsoft/vscode/issues/125","2015-11","2016-2"
"Mac Omnisharp Error on RC1","https://github.com/microsoft/vscode/issues/126","2015-11","2015-12"
"Provide option to opt out of line ending normalisation for files","https://github.com/microsoft/vscode/issues/127","2015-11","null"
"build fails on Windows","https://github.com/microsoft/vscode/issues/128","2015-11","2015-11"
"Unclosed Single/Double Quotes in Template Strings Break Syntax Highlighting","https://github.com/microsoft/vscode/issues/129","2015-11","2015-11"
"[angular] Syntax highlight for inline HTML templates","https://github.com/microsoft/vscode/issues/130","2015-11","2017-11"
"[less] mixins ""{ expected"" errors","https://github.com/microsoft/vscode/issues/131","2015-11","2016-8"
"Add Symbol navigation for PHP ","https://github.com/microsoft/vscode/issues/132","2015-11","2017-2"
"[javascript] Bring back ES6 syntax highlighting support","https://github.com/microsoft/vscode/issues/133","2015-11","2015-12"
"Missing release script","https://github.com/microsoft/vscode/issues/134","2015-11","2016-5"
"代码提示功能还不行","https://github.com/microsoft/vscode/issues/135","2015-11","2015-11"
"Error with unresolved dependencies","https://github.com/microsoft/vscode/issues/136","2015-11","2015-11"
"install golang plugin failed","https://github.com/microsoft/vscode/issues/137","2015-11","2015-11"
"Menus not responsive on Windows 10","https://github.com/microsoft/vscode/issues/138","2015-11","2015-11"
"Crush if dragging a large file to open","https://github.com/microsoft/vscode/issues/139","2015-11","2015-11"
"JSX language support - more than colors","https://github.com/microsoft/vscode/issues/140","2015-11","2016-2"
"Can VS code will support more theme or theme package?","https://github.com/microsoft/vscode/issues/141","2015-11","2015-11"
"'omnisharp:fixscripts' errored  ReferenceError: Promise is not defined","https://github.com/microsoft/vscode/issues/142","2015-11","2015-11"
"Request feature ""Integrated terminal""","https://github.com/microsoft/vscode/issues/143","2015-11","2016-5"
"TextEdit[] returned from provideDocumentFormattingEdits doesn't behave correctly?","https://github.com/microsoft/vscode/issues/144","2015-11","2015-11"
"Bad Default/Regression: C++ .h headers colored as C files","https://github.com/microsoft/vscode/issues/145","2015-11","2015-11"
"How to install plugins!!","https://github.com/microsoft/vscode/issues/146","2015-11","2015-11"
"Developer Tools: node.js api error","https://github.com/microsoft/vscode/issues/147","2015-11","2015-11"
"[c++] C++ syntax highlighting inconsistent in 0.10.0","https://github.com/microsoft/vscode/issues/148","2015-11","2015-11"
"output window - crashes under load.","https://github.com/microsoft/vscode/issues/149","2015-11","2015-11"
"Feature request: more complete git integration","https://github.com/microsoft/vscode/issues/150","2015-11","2018-9"
"Support undo and redo in input fields","https://github.com/microsoft/vscode/issues/151","2015-11","2017-1"
"Global Typings?","https://github.com/microsoft/vscode/issues/152","2015-11","2015-11"
"When can support Razor IntelliSense in ASP.NET 5?","https://github.com/microsoft/vscode/issues/153","2015-11","2017-11"
"Changes to Emmet snippets.json lost after update","https://github.com/microsoft/vscode/issues/154","2015-11","2015-11"
"How to install plugins behind a proxy with a self-signed certificate?","https://github.com/microsoft/vscode/issues/155","2015-11","2016-1"
"Find symbols, find references, format code does not work on Ubuntu 15.04","https://github.com/microsoft/vscode/issues/156","2015-11","2015-12"
