year_month,count
2010-01-01,951
2010-02-01,147
2010-03-01,109
2010-04-01,99
2010-05-01,131
2010-06-01,108
2010-07-01,128
2010-08-01,135
2010-09-01,148
2010-10-01,133
2010-11-01,126
2010-12-01,103
2011-01-01,150
2011-02-01,158
2011-03-01,216
2011-04-01,156
2011-05-01,157
2011-06-01,158
2011-07-01,148
2011-08-01,125
2011-09-01,122
2011-10-01,124
2011-11-01,112
2011-12-01,93
2012-01-01,115
2012-02-01,104
2012-03-01,100
2012-04-01,96
2012-05-01,94
2012-06-01,73
2012-07-01,76
2012-08-01,35
2012-09-01,35
2012-10-01,24
2012-11-01,26
2012-12-01,16
2013-01-01,18
2013-02-01,72
2013-03-01,159
2013-04-01,140
2013-05-01,120
2013-06-01,123
2013-07-01,101
2013-08-01,128
2013-09-01,115
2013-10-01,107
2013-11-01,121
2013-12-01,116
2014-01-01,196
2014-02-01,130
2014-03-01,253
2014-04-01,149
2014-05-01,103
2014-06-01,118
2014-07-01,142
2014-08-01,145
2014-09-01,113
2014-10-01,149
2014-11-01,179
2014-12-01,145
2015-01-01,158
2015-02-01,152
2015-03-01,168
2015-04-01,182
2015-05-01,157
2015-06-01,159
2015-07-01,150
2015-08-01,161
2015-09-01,156
2015-10-01,201
2015-11-01,166
2015-12-01,189
2016-01-01,231
2016-02-01,195
2016-03-01,188
2016-04-01,186
2016-05-01,189
2016-06-01,145
2016-07-01,141
2016-08-01,168
2016-09-01,185
2016-10-01,155
2016-11-01,161
2016-12-01,190
2017-01-01,193
2017-02-01,207
2017-03-01,244
2017-04-01,206
2017-05-01,197
2017-06-01,180
2017-07-01,176
2017-08-01,133
2017-09-01,182
2017-10-01,222
2017-11-01,240
2017-12-01,398
2018-01-01,343
2018-02-01,330
2018-03-01,321
2018-04-01,282
2018-05-01,295
2018-06-01,254
2018-07-01,246
2018-08-01,265
2018-09-01,280
2018-10-01,196
2018-11-01,303
2018-12-01,227
2019-01-01,300
2019-02-01,303
2019-03-01,302
2019-04-01,308
2019-05-01,255
2019-06-01,231
2019-07-01,230
2019-08-01,235
2019-09-01,244
2019-10-01,284
2019-11-01,293
2019-12-01,233
2020-01-01,198
2020-02-01,198
2020-03-01,170
2020-04-01,180
2020-05-01,180
2020-06-01,277
2020-07-01,151
2020-08-01,150
2020-09-01,171
2020-10-01,178
2020-11-01,163
2020-12-01,196
2021-01-01,156
2021-02-01,144
2021-03-01,150
2021-04-01,289
2021-05-01,327
2021-06-01,135
2021-07-01,151
2021-08-01,149
2021-09-01,131
2021-10-01,145
2021-11-01,205
2021-12-01,192
2022-01-01,165
2022-02-01,156
2022-03-01,160
2022-04-01,168
2022-05-01,180
2022-06-01,126
2022-07-01,278
2022-08-01,151
2022-09-01,129
2022-10-01,149
2022-11-01,133
2022-12-01,177
2023-01-01,162
2023-02-01,142
2023-03-01,132
2023-04-01,136
2023-05-01,178
2023-06-01,120
