year_month,count
2020-10-01,11
2020-11-01,60
2020-12-01,114
2021-01-01,54
2021-02-01,18
2021-03-01,66
2021-04-01,140
2021-05-01,127
2021-06-01,71
2021-07-01,216
2021-08-01,953
2021-09-01,198
2021-10-01,194
2021-11-01,229
2021-12-01,363
2022-01-01,228
2022-02-01,221
2022-03-01,236
2022-04-01,173
2022-05-01,204
2022-06-01,186
2022-07-01,147
2022-08-01,177
2022-09-01,138
2022-10-01,101
2022-11-01,122
2022-12-01,138
2023-01-01,264
2023-02-01,196
2023-03-01,292
2023-04-01,216
2023-05-01,184
2023-06-01,144
2023-07-01,1
