"['title']","['url']","['createdAt']","['closedAt']"
"ux: problem link update to increase user experience","https://github.com/cpinitiative/usaco-guide/issues/2089","2021-8/12","2021-8/12"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2091","2021-8/12","2021-8/12"
"que: Should we include the free ebook link provided on CSES site ","https://github.com/cpinitiative/usaco-guide/issues/2095","2021-8/13","2021-8/14"
"Contact Form Submission - Typo / Broken Link","https://github.com/cpinitiative/usaco-guide/issues/2098","2021-8/14","2021-8/14"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2104","2021-8/15","2021-8/15"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2124","2021-8/21","2022-4/12"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2128","2021-8/22","2021-8/29"
"Remove Link from General Resources?","https://github.com/cpinitiative/usaco-guide/issues/2132","2021-8/26","2021-8/26"
"Contact Form Submission - Typo / Broken Link","https://github.com/cpinitiative/usaco-guide/issues/2140","2021-8/27","2021-8/29"
"Quiz Answer Choices Aren't Saved","https://github.com/cpinitiative/usaco-guide/issues/2155","2021-8/31","2022-5/8"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2157","2021-8/31","2021-10/16"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2168","2021-9/4","2021-9/4"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2176","2021-9/6","2022-4/25"
"Submit button for quizzes implies ""next""","https://github.com/cpinitiative/usaco-guide/issues/2181","2021-9/9","2021-10/14"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2190","2021-9/12","2021-9/19"
"improve mobile nav","https://github.com/cpinitiative/usaco-guide/issues/2194","2021-9/14","2021-12/14"
"SOS vs SOS DP","https://github.com/cpinitiative/usaco-guide/issues/2196","2021-9/14","2021-10/15"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2213","2021-9/21","2021-10/12"
"Bug in CSES Flight Discount solution","https://github.com/cpinitiative/usaco-guide/issues/2225","2021-9/26","2021-10/26"
"Home Page Theme","https://github.com/cpinitiative/usaco-guide/issues/2226","2021-9/26","2022-6/17"
"Groups Video Embeds Bug","https://github.com/cpinitiative/usaco-guide/issues/2228","2021-9/26","2021-10/15"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2237","2021-10/1","2021-10/2"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2246","2021-10/5","2021-10/9"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2247","2021-10/6","2021-10/6"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2252","2021-10/9","2021-10/12"
"z-index issue for groups modal","https://github.com/cpinitiative/usaco-guide/issues/2254","2021-10/10","2022-1/23"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2256","2021-10/11","2021-10/11"
"Looking for Web Developers!","https://github.com/cpinitiative/usaco-guide/issues/2265","2021-10/16","null"
"Contact Form Submission - Unclear Explanation","https://github.com/cpinitiative/usaco-guide/issues/2267","2021-10/18","2021-10/22"
"Remove unused USACO Guide Project","https://github.com/cpinitiative/usaco-guide/issues/2273","2021-10/20","2021-10/20"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2277","2021-10/22","2021-10/24"
"club-specific features for groups","https://github.com/cpinitiative/usaco-guide/issues/2285","2021-10/27","null"
"Typo in Range for Long Long","https://github.com/cpinitiative/usaco-guide/issues/2289","2021-10/31","2021-11/1"
"Encourage Use of Automatic Formatters?","https://github.com/cpinitiative/usaco-guide/issues/2292","2021-10/31","2021-11/4"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2295","2021-11/1","2022-4/12"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2296","2021-11/1","2022-4/14"
"Clean up Language-Specific Section","https://github.com/cpinitiative/usaco-guide/issues/2300","2021-11/2","2021-12/22"
"another english translation needed","https://github.com/cpinitiative/usaco-guide/issues/2301","2021-11/3","2021-12/6"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2303","2021-11/3","2021-11/3"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2304","2021-11/3","2021-11/25"
"Editor Fails to Display Error Message","https://github.com/cpinitiative/usaco-guide/issues/2309","2021-11/5","2022-6/22"
"Monaco Editor Fails to Initialize on Firefox 93","https://github.com/cpinitiative/usaco-guide/issues/2310","2021-11/5","2022-6/18"
"Fix Table Coloring Solution","https://github.com/cpinitiative/usaco-guide/issues/2312","2021-11/5","null"
"Contact Form Submission - Unclear Explanation","https://github.com/cpinitiative/usaco-guide/issues/2313","2021-11/5","2021-11/6"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2315","2021-11/5","2021-11/6"
"let admins view all groups","https://github.com/cpinitiative/usaco-guide/issues/2321","2021-11/8","2021-11/8"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2324","2021-11/9","2021-11/11"
"Contact Form Submission - Unclear Explanation","https://github.com/cpinitiative/usaco-guide/issues/2332","2021-11/11","2021-11/11"
"Input & Output: Make Consistent Across All Langs","https://github.com/cpinitiative/usaco-guide/issues/2333","2021-11/11","2021-11/24"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2334","2021-11/13","2021-11/14"
"Contact Form Submission - Unclear Explanation","https://github.com/cpinitiative/usaco-guide/issues/2338","2021-11/14","2021-11/24"
"fix binsearch module","https://github.com/cpinitiative/usaco-guide/issues/2340","2021-11/16","2021-11/23"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2343","2021-11/16","2021-11/18"
"Make Modules Consistent With Each Other & Across Languages","https://github.com/cpinitiative/usaco-guide/issues/2349","2021-11/21","2021-12/5"
"Feature Request: ""Read Later""/""Do Later"" status for modules & problems","https://github.com/cpinitiative/usaco-guide/issues/2350","2021-11/22","2021-11/22"
"Module Request: Combinatorics","https://github.com/cpinitiative/usaco-guide/issues/2352","2021-11/22","2022-1/11"
"missing sol","https://github.com/cpinitiative/usaco-guide/issues/2359","2021-11/24","2021-12/17"
"Wrong page of book linked on Rectangle Geometry","https://github.com/cpinitiative/usaco-guide/issues/2360","2021-11/24","2021-11/25"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2369","2021-12/1","2021-12/1"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2370","2021-12/1","2021-12/1"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2375","2021-12/2","2021-12/3"
"Hints editing is broken in groups","https://github.com/cpinitiative/usaco-guide/issues/2377","2021-12/4","2021-12/14"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2378","2021-12/4","2021-12/5"
"Note Preferred Style for Links Within the Guide","https://github.com/cpinitiative/usaco-guide/issues/2380","2021-12/4","2021-12/27"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2385","2021-12/5","2021-12/16"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2391","2021-12/6","2021-12/16"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2395","2021-12/7","2021-12/7"
"stress testing cmd app","https://github.com/cpinitiative/usaco-guide/issues/2401","2021-12/12","null"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2403","2021-12/12","2021-12/16"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2416","2021-12/17","2021-12/18"
"Attach sponsorship prospectus on homepage of USACO Guide and CPI","https://github.com/cpinitiative/usaco-guide/issues/2421","2021-12/20","2021-12/20"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2424","2021-12/20","2021-12/21"
"Contact Form Submission - Groups","https://github.com/cpinitiative/usaco-guide/issues/2430","2021-12/23","2022-1/22"
"Nav Bar iOS Visual Bug","https://github.com/cpinitiative/usaco-guide/issues/2434","2021-12/24","2022-1/22"
"Gold BFS Problem Difficulties","https://github.com/cpinitiative/usaco-guide/issues/2435","2021-12/24","2022-5/16"
"Euler Tour Graph svg doesn't display numbers","https://github.com/cpinitiative/usaco-guide/issues/2437","2021-12/25","2021-12/27"
"Contact Form Submission - Unclear Explanation","https://github.com/cpinitiative/usaco-guide/issues/2442","2021-12/27","2021-12/27"
"Contact Form Submission - Euler Tour Technique Typo","https://github.com/cpinitiative/usaco-guide/issues/2443","2021-12/27","2022-1/28"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2445","2021-12/27","2021-12/27"
"Contact Form Submission - Typo / Broken Link","https://github.com/cpinitiative/usaco-guide/issues/2449","2021-12/29","2022-5/13"
"Cat & Mice Bug","https://github.com/cpinitiative/usaco-guide/issues/2450","2021-12/29","2021-12/30"
"Broken Link (CF EDU)","https://github.com/cpinitiative/usaco-guide/issues/2455","2021-12/31","null"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2464","2022-1/2","2022-1/6"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2466","2022-1/2","2022-1/4"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2467","2022-1/2","2022-4/10"
"Users are not following solution code instructions","https://github.com/cpinitiative/usaco-guide/issues/2468","2022-1/3","2022-1/7"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2476","2022-1/4","2022-4/10"
"Add ""Ligatures"" to Vectorization Module","https://github.com/cpinitiative/usaco-guide/issues/2477","2022-1/4","null"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2478","2022-1/5","2022-1/22"
"View Availability of User Solutions Before Clicking","https://github.com/cpinitiative/usaco-guide/issues/2481","2022-1/6","2022-1/7"
"Another Z-Index Bug (Submitting Solution)","https://github.com/cpinitiative/usaco-guide/issues/2482","2022-1/6","2022-1/7"
"Automatic Formatter Pre-Commit Hook?","https://github.com/cpinitiative/usaco-guide/issues/2486","2022-1/7","null"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2487","2022-1/7","2022-4/14"
"Contact Form Submission - Request - Missing Section or Editorial","https://github.com/cpinitiative/usaco-guide/issues/2488","2022-1/8","2022-1/22"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2490","2022-1/9","2022-1/10"
"Contact Form Submission - Typo / Broken Link","https://github.com/cpinitiative/usaco-guide/issues/2491","2022-1/9","2022-1/10"
"Contact Form Submission - Other","https://github.com/cpinitiative/usaco-guide/issues/2502","2022-1/12","2022-1/22"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2503","2022-1/13","2022-1/29"
"Contact Form Submission - Website Bug","https://github.com/cpinitiative/usaco-guide/issues/2512","2022-1/17","2022-1/19"
"Contact Form Submission - Suggestion","https://github.com/cpinitiative/usaco-guide/issues/2513","2022-1/17","2022-1/17"
