"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-3043 Add Endpoint Quick Reference Table","2013-12/11","2013-12/11","2013-12/11",False,"null",2,235,9
"INT-3148: Add MetadataStore Chapter","2013-12/12","2013-12/12","2013-12/12",False,"null",2,104,102
"INT-3233 NIO, Windows 7 and Java 7/8","2013-12/12","2013-12/12","2013-12/12",False,"null",2,611,190
"INT-3235 Make GatewayMethodMetadata Public","2013-12/13","2013-12/13","2013-12/13",False,"null",2,42,7
"INT-3149: Cleanup of the What's New","2013-12/13","2013-12/13","2013-12/13",False,"null",2,396,412
"INT-2525: Added 'Connection' as a possible HTTP response header","2013-12/15","2013-12/15","2013-12/15",False,"null",3,1,0
"INT-3208 Create 4.0 Schemas","2013-12/16","2013-12/16","2013-12/16",True,"2013-12/16",2,16364,29
"INT-3187 Uncomment JMX Test Case","2013-12/16","2013-12/16","2013-12/16",False,"null",2,7,7
"INT-3160: IRMHM: use protected method from super","2013-12/16","2013-12/16","2013-12/16",False,"null",2,3,16
"INT-3156: Resolve deprecations according to SPR 4","2013-12/17","2013-12/17","2013-12/17",True,"2013-12/17",2,31,136
"INT-3184: Test HTTP Matrix Variables","2013-12/17","2013-12/17","2013-12/17",False,"null",2,45,9
"INT-3165: Deprecate Jackson 1.x usage","2013-12/17","2013-12/17","2013-12/17",False,"null",2,34,35
"INT-3052 RestTemplate with TypeReference for HTTP","2013-12/17","2013-12/17","2013-12/17",True,"2013-12/17",2,71,20
"INT-3242 Final Polish for 4.0.0.M2","2013-12/17","2013-12/17","2013-12/17",True,"2013-12/17",2,995,1036
"INT-3248 Suppress HeaderChannelRegistry Warning","2013-12/20","2013-12/20","2013-12/20",True,"2013-12/20",2,62,3
"INT-3246: MessageHandlingException refactoring","2013-12/25","2014-1/25","2013-12/25",False,"null",2,140,178
"INT-3250: Add @EnableIntegration infrastructure","2013-12/30","2014-2/30","2013-12/30",False,"null",2,531,274
"INT-3241: Upgrade Gradle and some dependencies","2013-12/30","2014-1/30","2013-12/30",False,"null",2,62,106
"INT-3240: i-c-a-parser: Fix gen. MessageSource id","2014-1/2","2014-1/2","2014-1/2",False,"null",2,35,5
"INT-3253: Get rid of EasyMock dependency","2014-1/2","2014-1/2","2014-1/2",False,"null",2,222,333
"INT-3254 Add reply-timeout to AMQP i-b-gateway","2014-1/3","2014-1/3","2014-1/3",False,"null",2,45,18
"INT-3252 Fix AlternativeJdkIdGenerator","2014-1/3","2014-1/3","2014-1/3",True,"2014-1/3",2,41,25
"INT-3257 Make AggXmlMValidationEx more convenient","2014-1/7","2014-1/7","2014-1/7",False,"null",2,39,12
"INT-3258: Reduce #xpath Missing Log Entries","2014-1/9","2014-1/9","2014-1/9",False,"null",2,88,2
"INT-3262 JDK8 Javadoc Fixes","2014-1/15","2014-1/15","2014-1/15",False,"null",2,2264,984
"INT-3265 Stored Proc Debug Logging","2014-1/16","2014-1/16","2014-1/16",True,"2014-1/16",2,7,7
"INT-3266 (S)FTP Close Dirty Cached Sessions","2014-1/18","2014-1/18","2014-1/18",False,"null",2,67,3
"INT-3268 Add Simple RemoteFileOperations.get()","2014-1/20","2014-1/20","2014-1/20",False,"null",2,18,4
"INT-3266 (S)FTP Close Dirty Cached Sessions","2014-1/20","2014-1/20","2014-1/20",False,"null",2,68,4
"INT-3244 Fix RedisMessageGroupStoreTests Race Condition","2014-1/21","2014-1/21","2014-1/21",False,"null",2,6,5
"INT-3249: property-placeholder for log-c-a level","2014-1/21","2014-1/21","2014-1/21",False,"null",2,29,13
"INT-2688 Add header-type to xpath-header-enricher","2014-1/21","2014-1/21","2014-1/21",False,"null",2,78,21
"INT-3237 Add 2014 Copyright; Fix What's New","2014-1/21","2014-1/21","2014-1/21",True,"2014-1/21",2,3,2
"INT-3273 Fix Tests For Spring AMQP 1.3.x","2014-1/23","2014-1/23","2014-1/23",True,"2014-1/23",2,138,15
"INT-3274: build.gradle: BUILD-SNAPSHOT condition","2014-1/23","2014-1/23","2014-1/23",False,"null",2,7,276
"INT-3271 Revert MessageHandlingException Ctor Use","2014-1/23","2014-1/23","2014-1/23",False,"null",2,29,27
