"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-4204: Introduce `ExpressionFileListFilter`","2017-1/16","2017-1/16","2017-1/16",False,"null",2,482,60
"INT-4210: DSL: Make a final `.log()` Terminal","2017-1/19","2017-1/19","2017-1/19",False,"null",2,55,22
"INT-4212: FileWritingMessageHandler.flushWhenIdle","2017-1/20","2017-1/20","2017-1/20",False,"null",2,83,7
"INT-4212: FWMH Predicates and DSL: flushWhenIdle","2017-1/23","2017-1/23","2017-1/23",True,"2017-1/23",2,52,21
"Fix Compiled SpEL Test","2017-1/24","2017-1/24","2017-1/24",False,"null",2,15,11
"INT-4215: CompositeFileListFilter runs all files through all filters","2017-1/24","2017-1/24","2017-1/24",False,"null",2,15,0
"INT-4215: Add `ChainFileListFilter`","2017-1/25","2017-1/25","2017-1/25",False,"null",2,79,5
"INT-4216: Fix occurrence of ClassCastException in ChainFileListFilter","2017-1/26","2017-1/26","2017-1/26",False,"null",2,103,1
"INT-4217: SpEL Compilable for Required Header Args","2017-1/27","2017-1/27","2017-1/27",False,"null",2,166,11
"DSL-140: Improve logic for outputChannel in DSL","2017-1/30","2017-1/30","2017-1/30",False,"null",2,64,9
"INT-4208: Support for AsycRestTemplate and thus noblocking IO","2017-1/31","2017-2/31","2017-1/31",False,"null",2,1935,831
"Contribution: Change `merge` to `push --force`","2017-1/31","2017-2/31","2017-1/31",False,"null",2,2,5
"INT-4220: Leaders: warn event publishing errors","2017-1/31","2017-1/31","2017-1/31",True,"2017-1/31",2,140,70
"INT-3923: Fix MQTT Reconnect Logic","2017-2/2","2017-2/2","2017-2/2",True,"2017-2/2",2,51,12
"INT-4218: MessagingMethodInvokerHelp improvements","2017-2/2","2017-2/2","2017-2/2",False,"null",2,145,62
"INT-4115: (S)FtpPersistentFileFilter by default","2017-2/6","2017-3/6","2017-2/6",False,"null",3,329,113
"MMIH: Use original method for InvocableHandMethod","2017-2/7","2017-2/7","2017-2/7",False,"null",2,35,1
"INT-4225: Add MessageConverters infrastructure","2017-2/11","2017-3/11","2017-2/11",False,"null",2,436,23
"INT-4227: Allow custom Messaging Annotations","2017-2/13","2017-2/13","2017-2/13",False,"null",2,239,56
"Introduce MockIntegration Framework","2017-2/13","2017-3/13","2017-2/13",False,"null",3,1160,33
"[doc] Fix incorrect package name for logging of SFTP","2017-2/14","2017-2/14","2017-2/14",True,"2017-2/14",3,1,1
"[doc] Fix incorrect package name of PropertiesPersistingMetadataStore","2017-2/14","2017-2/14","2017-2/14",True,"2017-2/14",2,1,1
"INT-4228: Fix Hidden Channel Bean Defition Error","2017-2/14","2017-2/14","2017-2/14",False,"null",2,105,5
"INT-3561: WS: add `web-service-template` attr","2017-2/14","2017-2/14","2017-2/14",False,"null",2,95,86
"INT-4089 Add Source support for WS header mapping","2017-2/15","2017-2/15","2017-2/15",False,"null",2,114,3
"INT-2655: (un)marshal only via WebServiceTemplate","2017-2/16","2017-2/16","2017-2/16",False,"null",2,75,58
"INT-1800: Add MTOM Support for WS","2017-2/17","2017-3/17","2017-2/17",False,"null",2,374,112
"INT-4230: Fix (S)FTP Preserve Timestamp on MGET","2017-2/19","2017-2/19","2017-2/19",True,"2017-2/19",2,106,40
